#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   176    0.48972E+04   -0.39304E+02    0.18991E-06   -0.39304E+02    0.85348E+00   -0.36197E-08    0.18991E-06   -0.36197E-08    0.22197E-11
   177    0.49221E+04   -0.38798E+02    0.19024E-06   -0.38798E+02    0.84335E+00   -0.35992E-08    0.19024E-06   -0.35992E-08    0.21818E-11
   178    0.49467E+04   -0.38266E+02    0.19052E-06   -0.38266E+02    0.83333E+00   -0.35732E-08    0.19052E-06   -0.35732E-08    0.21447E-11
   179    0.49709E+04   -0.37709E+02    0.19075E-06   -0.37709E+02    0.82312E+00   -0.35421E-08    0.19075E-06   -0.35421E-08    0.21084E-11
   180    0.49948E+04   -0.37127E+02    0.19093E-06   -0.37127E+02    0.81294E+00   -0.35061E-08    0.19093E-06   -0.35061E-08    0.20729E-11
   181    0.50182E+04   -0.36520E+02    0.19107E-06   -0.36520E+02    0.80279E+00   -0.34655E-08    0.19107E-06   -0.34655E-08    0.20381E-11
   182    0.50413E+04   -0.35888E+02    0.19117E-06   -0.35888E+02    0.79273E+00   -0.34205E-08    0.19117E-06   -0.34205E-08    0.20040E-11
   183    0.50639E+04   -0.35231E+02    0.19122E-06   -0.35231E+02    0.78267E+00   -0.33713E-08    0.19122E-06   -0.33713E-08    0.19707E-11
   184    0.50862E+04   -0.34548E+02    0.19123E-06   -0.34548E+02    0.77269E+00   -0.33183E-08    0.19123E-06   -0.33183E-08    0.19381E-11
   185    0.51081E+04   -0.33843E+02    0.19119E-06   -0.33843E+02    0.76294E+00   -0.32616E-08    0.19119E-06   -0.32616E-08    0.19061E-11
   186    0.51293E+04   -0.33110E+02    0.19111E-06   -0.33110E+02    0.75325E+00   -0.32016E-08    0.19111E-06   -0.32016E-08    0.18749E-11
   187    0.51504E+04   -0.32353E+02    0.19099E-06   -0.32353E+02    0.74377E+00   -0.31384E-08    0.19099E-06   -0.31384E-08    0.18443E-11
   188    0.51710E+04   -0.31572E+02    0.19084E-06   -0.31572E+02    0.73447E+00   -0.30724E-08    0.19084E-06   -0.30724E-08    0.18143E-11
   189    0.51911E+04   -0.30766E+02    0.19064E-06   -0.30766E+02    0.72539E+00   -0.30039E-08    0.19064E-06   -0.30039E-08    0.17850E-11
   190    0.52110E+04   -0.29937E+02    0.19040E-06   -0.29937E+02    0.71657E+00   -0.29330E-08    0.19040E-06   -0.29330E-08    0.17562E-11
   191    0.52302E+04   -0.29082E+02    0.19013E-06   -0.29082E+02    0.70802E+00   -0.28600E-08    0.19013E-06   -0.28600E-08    0.17281E-11
   192    0.52491E+04   -0.28203E+02    0.18981E-06   -0.28203E+02    0.69977E+00   -0.27851E-08    0.18981E-06   -0.27851E-08    0.17005E-11
   193    0.52674E+04   -0.27301E+02    0.18947E-06   -0.27301E+02    0.69185E+00   -0.27088E-08    0.18947E-06   -0.27088E-08    0.16735E-11
   194    0.52854E+04   -0.26374E+02    0.18908E-06   -0.26374E+02    0.68428E+00   -0.26311E-08    0.18908E-06   -0.26311E-08    0.16471E-11
   195    0.53029E+04   -0.25425E+02    0.18867E-06   -0.25425E+02    0.67709E+00   -0.25523E-08    0.18867E-06   -0.25523E-08    0.16211E-11
   196    0.53199E+04   -0.24452E+02    0.18821E-06   -0.24452E+02    0.67032E+00   -0.24728E-08    0.18821E-06   -0.24728E-08    0.15957E-11
   197    0.53365E+04   -0.23456E+02    0.18773E-06   -0.23456E+02    0.66400E+00   -0.23927E-08    0.18773E-06   -0.23927E-08    0.15707E-11
   198    0.53526E+04   -0.22438E+02    0.18721E-06   -0.22438E+02    0.65814E+00   -0.23123E-08    0.18721E-06   -0.23123E-08    0.15463E-11
   199    0.53683E+04   -0.21398E+02    0.18666E-06   -0.21398E+02    0.65279E+00   -0.22319E-08    0.18666E-06   -0.22319E-08    0.15223E-11
   200    0.53835E+04   -0.20335E+02    0.18608E-06   -0.20335E+02    0.64796E+00   -0.21517E-08    0.18608E-06   -0.21517E-08    0.14987E-11
   201    0.53983E+04   -0.19250E+02    0.18547E-06   -0.19250E+02    0.64370E+00   -0.20720E-08    0.18547E-06   -0.20720E-08    0.14756E-11
   202    0.54125E+04   -0.18144E+02    0.18483E-06   -0.18144E+02    0.64002E+00   -0.19927E-08    0.18483E-06   -0.19927E-08    0.14529E-11
   203    0.54262E+04   -0.17016E+02    0.18417E-06   -0.17016E+02    0.63698E+00   -0.19140E-08    0.18417E-06   -0.19140E-08    0.14306E-11
   204    0.54394E+04   -0.15869E+02    0.18347E-06   -0.15869E+02    0.63461E+00   -0.18358E-08    0.18347E-06   -0.18358E-08    0.14087E-11
   205    0.54520E+04   -0.14700E+02    0.18275E-06   -0.14700E+02    0.63294E+00   -0.17580E-08    0.18275E-06   -0.17580E-08    0.13872E-11
   206    0.54641E+04   -0.13510E+02    0.18200E-06   -0.13510E+02    0.63201E+00   -0.16808E-08    0.18200E-06   -0.16808E-08    0.13661E-11
   207    0.54757E+04   -0.12301E+02    0.18123E-06   -0.12301E+02    0.63184E+00   -0.16041E-08    0.18123E-06   -0.16041E-08    0.13454E-11
   208    0.54866E+04   -0.11072E+02    0.18043E-06   -0.11072E+02    0.63248E+00   -0.15280E-08    0.18043E-06   -0.15280E-08    0.13251E-11
   209    0.54970E+04   -0.98240E+01    0.17960E-06   -0.98240E+01    0.63397E+00   -0.14524E-08    0.17960E-06   -0.14524E-08    0.13052E-11
   210    0.55068E+04   -0.85572E+01    0.17875E-06   -0.85572E+01    0.63633E+00   -0.13773E-08    0.17875E-06   -0.13773E-08    0.12856E-11
   211    0.55161E+04   -0.72718E+01    0.17788E-06   -0.72718E+01    0.63962E+00   -0.13028E-08    0.17788E-06   -0.13028E-08    0.12664E-11
   212    0.55247E+04   -0.59686E+01    0.17699E-06   -0.59686E+01    0.64384E+00   -0.12289E-08    0.17699E-06   -0.12289E-08    0.12476E-11
   213    0.55329E+04   -0.46474E+01    0.17607E-06   -0.46474E+01    0.64906E+00   -0.11555E-08    0.17607E-06   -0.11555E-08    0.12291E-11
   214    0.55404E+04   -0.33094E+01    0.17514E-06   -0.33094E+01    0.65526E+00   -0.10827E-08    0.17514E-06   -0.10827E-08    0.12110E-11
   215    0.55474E+04   -0.19552E+01    0.17418E-06   -0.19552E+01    0.66262E+00   -0.10105E-08    0.17418E-06   -0.10105E-08    0.11932E-11
   216    0.55537E+04   -0.58412E+00    0.17320E-06   -0.58412E+00    0.67098E+00   -0.93885E-09    0.17320E-06   -0.93885E-09    0.11758E-11
   217    0.55596E+04    0.80192E+00    0.17221E-06    0.80192E+00    0.68047E+00   -0.86782E-09    0.17221E-06   -0.86782E-09    0.11587E-11
   218    0.55648E+04    0.22032E+01    0.17119E-06    0.22032E+01    0.69111E+00   -0.79739E-09    0.17119E-06   -0.79739E-09    0.11419E-11
   219    0.55695E+04    0.36209E+01    0.17016E-06    0.36209E+01    0.70288E+00   -0.72756E-09    0.17016E-06   -0.72756E-09    0.11255E-11
   220    0.55737E+04    0.50506E+01    0.16911E-06    0.50506E+01    0.71594E+00   -0.65836E-09    0.16911E-06   -0.65836E-09    0.11093E-11
   221    0.55773E+04    0.64946E+01    0.16805E-06    0.64946E+01    0.73021E+00   -0.58978E-09    0.16805E-06   -0.58978E-09    0.10935E-11
   222    0.55803E+04    0.79516E+01    0.16697E-06    0.79516E+01    0.74585E+00   -0.52183E-09    0.16697E-06   -0.52183E-09    0.10780E-11
   223    0.55826E+04    0.94224E+01    0.16587E-06    0.94224E+01    0.76276E+00   -0.45452E-09    0.16587E-06   -0.45452E-09    0.10628E-11
   224    0.55845E+04    0.10903E+02    0.16476E-06    0.10903E+02    0.78096E+00   -0.38785E-09    0.16476E-06   -0.38785E-09    0.10478E-11
   225    0.55858E+04    0.12398E+02    0.16364E-06    0.12398E+02    0.80060E+00   -0.32184E-09    0.16364E-06   -0.32184E-09    0.10332E-11
   226    0.55865E+04    0.13902E+02    0.16251E-06    0.13902E+02    0.82166E+00   -0.25648E-09    0.16251E-06   -0.25648E-09    0.10188E-11
   227    0.55866E+04    0.15417E+02    0.16136E-06    0.15417E+02    0.84416E+00   -0.19179E-09    0.16136E-06   -0.19179E-09    0.10047E-11
   228    0.55862E+04    0.16942E+02    0.16020E-06    0.16942E+02    0.86808E+00   -0.12777E-09    0.16020E-06   -0.12777E-09    0.99091E-12
   229    0.55852E+04    0.18476E+02    0.15903E-06    0.18476E+02    0.89350E+00   -0.64431E-10    0.15903E-06   -0.64431E-10    0.97735E-12
   230    0.55835E+04    0.20019E+02    0.15785E-06    0.20019E+02    0.92043E+00   -0.17782E-11    0.15785E-06   -0.17782E-11    0.96405E-12
   231    0.55812E+04    0.21571E+02    0.15666E-06    0.21571E+02    0.94894E+00    0.60181E-10    0.15666E-06    0.60181E-10    0.95100E-12
   232    0.55785E+04    0.23130E+02    0.15546E-06    0.23130E+02    0.97894E+00    0.12144E-09    0.15546E-06    0.12144E-09    0.93819E-12
   233    0.55751E+04    0.24696E+02    0.15425E-06    0.24696E+02    0.10107E+01    0.18199E-09    0.15425E-06    0.18199E-09    0.92562E-12
   234    0.55710E+04    0.26268E+02    0.15304E-06    0.26268E+02    0.10440E+01    0.24183E-09    0.15304E-06    0.24183E-09    0.91329E-12
   235    0.55664E+04    0.27845E+02    0.15182E-06    0.27845E+02    0.10789E+01    0.30094E-09    0.15182E-06    0.30094E-09    0.90118E-12
   236    0.55612E+04    0.29429E+02    0.15060E-06    0.29429E+02    0.11155E+01    0.35933E-09    0.15060E-06    0.35933E-09    0.88930E-12
   237    0.55554E+04    0.31016E+02    0.14936E-06    0.31016E+02    0.11538E+01    0.41698E-09    0.14936E-06    0.41698E-09    0.87763E-12
   238    0.55490E+04    0.32608E+02    0.14813E-06    0.32608E+02    0.11939E+01    0.47389E-09    0.14813E-06    0.47389E-09    0.86617E-12
   239    0.55421E+04    0.34203E+02    0.14689E-06    0.34203E+02    0.12357E+01    0.53005E-09    0.14689E-06    0.53005E-09    0.85492E-12
   240    0.55344E+04    0.35800E+02    0.14564E-06    0.35800E+02    0.12791E+01    0.58546E-09    0.14564E-06    0.58546E-09    0.84386E-12
   241    0.55263E+04    0.37399E+02    0.14440E-06    0.37399E+02    0.13245E+01    0.64010E-09    0.14440E-06    0.64010E-09    0.83300E-12
   242    0.55177E+04    0.39000E+02    0.14315E-06    0.39000E+02    0.13715E+01    0.69397E-09    0.14315E-06    0.69397E-09    0.82232E-12
   243    0.55084E+04    0.40602E+02    0.14190E-06    0.40602E+02    0.14204E+01    0.74707E-09    0.14190E-06    0.74707E-09    0.81183E-12
   244    0.54985E+04    0.42205E+02    0.14065E-06    0.42205E+02    0.14711E+01    0.79938E-09    0.14065E-06    0.79938E-09    0.80151E-12
   245    0.54881E+04    0.43806E+02    0.13941E-06    0.43806E+02    0.15236E+01    0.85090E-09    0.13941E-06    0.85090E-09    0.79135E-12
   246    0.54771E+04    0.45407E+02    0.13816E-06    0.45407E+02    0.15781E+01    0.90162E-09    0.13816E-06    0.90162E-09    0.78137E-12
   247    0.54656E+04    0.47006E+02    0.13691E-06    0.47006E+02    0.16343E+01    0.95154E-09    0.13691E-06    0.95154E-09    0.77153E-12
   248    0.54535E+04    0.48603E+02    0.13567E-06    0.48603E+02    0.16926E+01    0.10006E-08    0.13567E-06    0.10006E-08    0.76185E-12
   249    0.54410E+04    0.50198E+02    0.13443E-06    0.50198E+02    0.17526E+01    0.10489E-08    0.13443E-06    0.10489E-08    0.75232E-12
   250    0.54279E+04    0.51788E+02    0.13319E-06    0.51788E+02    0.18147E+01    0.10964E-08    0.13319E-06    0.10964E-08    0.74293E-12
   251    0.54143E+04    0.53375E+02    0.13195E-06    0.53375E+02    0.18785E+01    0.11430E-08    0.13195E-06    0.11430E-08    0.73366E-12
   252    0.54000E+04    0.54957E+02    0.13073E-06    0.54957E+02    0.19444E+01    0.11888E-08    0.13073E-06    0.11888E-08    0.72454E-12
   253    0.53854E+04    0.56534E+02    0.12950E-06    0.56534E+02    0.20121E+01    0.12338E-08    0.12950E-06    0.12338E-08    0.71554E-12
   254    0.53702E+04    0.58104E+02    0.12828E-06    0.58104E+02    0.20819E+01    0.12780E-08    0.12828E-06    0.12780E-08    0.70667E-12
   255    0.53545E+04    0.59668E+02    0.12706E-06    0.59668E+02    0.21535E+01    0.13215E-08    0.12706E-06    0.13215E-08    0.69793E-12
   256    0.53383E+04    0.61226E+02    0.12585E-06    0.61226E+02    0.22274E+01    0.13641E-08    0.12585E-06    0.13641E-08    0.68932E-12
   257    0.53216E+04    0.62769E+02    0.12465E-06    0.62769E+02    0.23030E+01    0.14060E-08    0.12465E-06    0.14060E-08    0.68083E-12
   258    0.53044E+04    0.64311E+02    0.12345E-06    0.64311E+02    0.23808E+01    0.14472E-08    0.12345E-06    0.14472E-08    0.67247E-12
   259    0.52868E+04    0.65836E+02    0.12225E-06    0.65836E+02    0.24606E+01    0.14876E-08    0.12225E-06    0.14876E-08    0.66422E-12
   260    0.52687E+04    0.67359E+02    0.12106E-06    0.67359E+02    0.25424E+01    0.15273E-08    0.12106E-06    0.15273E-08    0.65610E-12
   261    0.52502E+04    0.68858E+02    0.11987E-06    0.68858E+02    0.26262E+01    0.15663E-08    0.11987E-06    0.15663E-08    0.64810E-12
   262    0.52310E+04    0.70356E+02    0.11869E-06    0.70356E+02    0.27123E+01    0.16046E-08    0.11869E-06    0.16046E-08    0.64021E-12
   263    0.52117E+04    0.71844E+02    0.11751E-06    0.71844E+02    0.28003E+01    0.16422E-08    0.11751E-06    0.16422E-08    0.63244E-12
   264    0.51918E+04    0.73316E+02    0.11634E-06    0.73316E+02    0.28904E+01    0.16792E-08    0.11634E-06    0.16792E-08    0.62478E-12
   265    0.51713E+04    0.74763E+02    0.11517E-06    0.74763E+02    0.29826E+01    0.17155E-08    0.11517E-06    0.17155E-08    0.61724E-12
   266    0.51505E+04    0.76209E+02    0.11401E-06    0.76209E+02    0.30770E+01    0.17511E-08    0.11401E-06    0.17511E-08    0.60981E-12
   267    0.51291E+04    0.77631E+02    0.11285E-06    0.77631E+02    0.31733E+01    0.17861E-08    0.11285E-06    0.17861E-08    0.60249E-12
   268    0.51074E+04    0.79044E+02    0.11170E-06    0.79044E+02    0.32718E+01    0.18205E-08    0.11170E-06    0.18205E-08    0.59528E-12
   269    0.50851E+04    0.80439E+02    0.11055E-06    0.80439E+02    0.33724E+01    0.18543E-08    0.11055E-06    0.18543E-08    0.58817E-12
   270    0.50625E+04    0.81819E+02    0.10941E-06    0.81819E+02    0.34751E+01    0.18875E-08    0.10941E-06    0.18875E-08    0.58117E-12
   271    0.50394E+04    0.83181E+02    0.10828E-06    0.83181E+02    0.35798E+01    0.19201E-08    0.10828E-06    0.19201E-08    0.57427E-12
   272    0.50161E+04    0.84520E+02    0.10715E-06    0.84520E+02    0.36868E+01    0.19522E-08    0.10715E-06    0.19522E-08    0.56748E-12
   273    0.49923E+04    0.85849E+02    0.10602E-06    0.85849E+02    0.37955E+01    0.19837E-08    0.10602E-06    0.19837E-08    0.56079E-12
   274    0.49682E+04    0.87147E+02    0.10491E-06    0.87147E+02    0.39067E+01    0.20146E-08    0.10491E-06    0.20146E-08    0.55419E-12
   275    0.49436E+04    0.88435E+02    0.10379E-06    0.88435E+02    0.40196E+01    0.20450E-08    0.10379E-06    0.20450E-08    0.54770E-12
   276    0.49188E+04    0.89692E+02    0.10269E-06    0.89692E+02    0.41347E+01    0.20749E-08    0.10269E-06    0.20749E-08    0.54130E-12
   277    0.48935E+04    0.90939E+02    0.10158E-06    0.90939E+02    0.42518E+01    0.21043E-08    0.10158E-06    0.21043E-08    0.53500E-12
   278    0.48679E+04    0.92155E+02    0.10049E-06    0.92155E+02    0.43710E+01    0.21332E-08    0.10049E-06    0.21332E-08    0.52879E-12
   279    0.48420E+04    0.93347E+02    0.99399E-07    0.93347E+02    0.44921E+01    0.21616E-08    0.99399E-07    0.21616E-08    0.52267E-12
   280    0.48157E+04    0.94530E+02    0.98315E-07    0.94530E+02    0.46152E+01    0.21896E-08    0.98315E-07    0.21896E-08    0.51664E-12
   281    0.47892E+04    0.95681E+02    0.97237E-07    0.95681E+02    0.47404E+01    0.22170E-08    0.97237E-07    0.22170E-08    0.51070E-12
   282    0.47622E+04    0.96808E+02    0.96165E-07    0.96808E+02    0.48673E+01    0.22441E-08    0.96165E-07    0.22441E-08    0.50485E-12
   283    0.47351E+04    0.97910E+02    0.95100E-07    0.97910E+02    0.49963E+01    0.22707E-08    0.95100E-07    0.22707E-08    0.49909E-12
   284    0.47076E+04    0.98989E+02    0.94040E-07    0.98989E+02    0.51272E+01    0.22969E-08    0.94040E-07    0.22969E-08    0.49341E-12
   285    0.46799E+04    0.10004E+03    0.92987E-07    0.10004E+03    0.52601E+01    0.23227E-08    0.92987E-07    0.23227E-08    0.48781E-12
   286    0.46518E+04    0.10107E+03    0.91940E-07    0.10107E+03    0.53948E+01    0.23481E-08    0.91940E-07    0.23481E-08    0.48230E-12
   287    0.46234E+04    0.10207E+03    0.90900E-07    0.10207E+03    0.55314E+01    0.23731E-08    0.90900E-07    0.23731E-08    0.47687E-12
   288    0.45948E+04    0.10305E+03    0.89865E-07    0.10305E+03    0.56698E+01    0.23978E-08    0.89865E-07    0.23978E-08    0.47151E-12
   289    0.45659E+04    0.10400E+03    0.88838E-07    0.10400E+03    0.58100E+01    0.24221E-08    0.88838E-07    0.24221E-08    0.46623E-12
   290    0.45369E+04    0.10492E+03    0.87816E-07    0.10492E+03    0.59519E+01    0.24460E-08    0.87816E-07    0.24460E-08    0.46103E-12
   291    0.45076E+04    0.10581E+03    0.86802E-07    0.10581E+03    0.60961E+01    0.24696E-08    0.86802E-07    0.24696E-08    0.45590E-12
   292    0.44778E+04    0.10668E+03    0.85794E-07    0.10668E+03    0.62417E+01    0.24929E-08    0.85794E-07    0.24929E-08    0.45085E-12
   293    0.44480E+04    0.10751E+03    0.84792E-07    0.10751E+03    0.63882E+01    0.25159E-08    0.84792E-07    0.25159E-08    0.44586E-12
   294    0.44179E+04    0.10832E+03    0.83798E-07    0.10832E+03    0.65372E+01    0.25386E-08    0.83798E-07    0.25386E-08    0.44095E-12
   295    0.43878E+04    0.10910E+03    0.82810E-07    0.10910E+03    0.66871E+01    0.25611E-08    0.82810E-07    0.25611E-08    0.43610E-12
   296    0.43574E+04    0.10985E+03    0.81829E-07    0.10985E+03    0.68395E+01    0.25832E-08    0.81829E-07    0.25832E-08    0.43132E-12
   297    0.43268E+04    0.11058E+03    0.80855E-07    0.11058E+03    0.69922E+01    0.26051E-08    0.80855E-07    0.26051E-08    0.42661E-12
   298    0.42958E+04    0.11126E+03    0.79887E-07    0.11126E+03    0.71473E+01    0.26268E-08    0.79887E-07    0.26268E-08    0.42196E-12
   299    0.42649E+04    0.11192E+03    0.78927E-07    0.11192E+03    0.73042E+01    0.26482E-08    0.78927E-07    0.26482E-08    0.41737E-12
   300    0.42336E+04    0.11254E+03    0.77974E-07    0.11254E+03    0.74614E+01    0.26694E-08    0.77974E-07    0.26694E-08    0.41284E-12
   301    0.42023E+04    0.11314E+03    0.77028E-07    0.11314E+03    0.76204E+01    0.26904E-08    0.77028E-07    0.26904E-08    0.40837E-12
   302    0.41708E+04    0.11372E+03    0.76089E-07    0.11372E+03    0.77804E+01    0.27112E-08    0.76089E-07    0.27112E-08    0.40396E-12
   303    0.41392E+04    0.11425E+03    0.75158E-07    0.11425E+03    0.79422E+01    0.27318E-08    0.75158E-07    0.27318E-08    0.39961E-12
   304    0.41075E+04    0.11475E+03    0.74233E-07    0.11475E+03    0.81059E+01    0.27521E-08    0.74233E-07    0.27521E-08    0.39532E-12
   305    0.40756E+04    0.11522E+03    0.73316E-07    0.11522E+03    0.82699E+01    0.27722E-08    0.73316E-07    0.27722E-08    0.39108E-12
   306    0.40436E+04    0.11566E+03    0.72405E-07    0.11566E+03    0.84350E+01    0.27920E-08    0.72405E-07    0.27920E-08    0.38690E-12
   307    0.40115E+04    0.11606E+03    0.71502E-07    0.11606E+03    0.86012E+01    0.28116E-08    0.71502E-07    0.28116E-08    0.38277E-12
   308    0.39794E+04    0.11644E+03    0.70606E-07    0.11644E+03    0.87700E+01    0.28309E-08    0.70606E-07    0.28309E-08    0.37870E-12
   309    0.39472E+04    0.11677E+03    0.69717E-07    0.11677E+03    0.89384E+01    0.28499E-08    0.69717E-07    0.28499E-08    0.37469E-12
   310    0.39149E+04    0.11708E+03    0.68836E-07    0.11708E+03    0.91073E+01    0.28686E-08    0.68836E-07    0.28686E-08    0.37072E-12
   311    0.38826E+04    0.11735E+03    0.67961E-07    0.11735E+03    0.92788E+01    0.28870E-08    0.67961E-07    0.28870E-08    0.36681E-12
   312    0.38502E+04    0.11759E+03    0.67094E-07    0.11759E+03    0.94500E+01    0.29050E-08    0.67094E-07    0.29050E-08    0.36295E-12
   313    0.38178E+04    0.11778E+03    0.66234E-07    0.11778E+03    0.96224E+01    0.29228E-08    0.66234E-07    0.29228E-08    0.35915E-12
   314    0.37854E+04    0.11796E+03    0.65380E-07    0.11796E+03    0.97959E+01    0.29402E-08    0.65380E-07    0.29402E-08    0.35539E-12
   315    0.37529E+04    0.11809E+03    0.64534E-07    0.11809E+03    0.99692E+01    0.29573E-08    0.64534E-07    0.29573E-08    0.35168E-12
   316    0.37205E+04    0.11818E+03    0.63696E-07    0.11818E+03    0.10144E+02    0.29740E-08    0.63696E-07    0.29740E-08    0.34802E-12
   317    0.36880E+04    0.11825E+03    0.62864E-07    0.11825E+03    0.10318E+02    0.29903E-08    0.62864E-07    0.29903E-08    0.34442E-12
   318    0.36556E+04    0.11827E+03    0.62040E-07    0.11827E+03    0.10494E+02    0.30063E-08    0.62040E-07    0.30063E-08    0.34086E-12
