#    L    TT             EE             TE             PP             TP          
  1653    0.36583E+03    0.21166E+02   -0.71710E+01    0.81620E+05   -0.99441E+01
  1654    0.36458E+03    0.21178E+02   -0.76231E+01    0.81497E+05   -0.10043E+02
  1655    0.36337E+03    0.21187E+02   -0.80735E+01    0.81375E+05   -0.10097E+02
  1656    0.36219E+03    0.21192E+02   -0.85258E+01    0.81253E+05   -0.10108E+02
  1657    0.36104E+03    0.21196E+02   -0.89783E+01    0.81131E+05   -0.10079E+02
  1658    0.35994E+03    0.21196E+02   -0.94317E+01    0.81009E+05   -0.10010E+02
  1659    0.35888E+03    0.21194E+02   -0.98843E+01    0.80888E+05   -0.99030E+01
  1660    0.35784E+03    0.21190E+02   -0.10337E+02    0.80766E+05   -0.97605E+01
  1661    0.35684E+03    0.21183E+02   -0.10790E+02    0.80645E+05   -0.95839E+01
  1662    0.35588E+03    0.21175E+02   -0.11242E+02    0.80525E+05   -0.93749E+01
  1663    0.35495E+03    0.21163E+02   -0.11692E+02    0.80404E+05   -0.91352E+01
  1664    0.35406E+03    0.21149E+02   -0.12142E+02    0.80284E+05   -0.88666E+01
  1665    0.35320E+03    0.21133E+02   -0.12591E+02    0.80163E+05   -0.85708E+01
  1666    0.35238E+03    0.21114E+02   -0.13039E+02    0.80043E+05   -0.82495E+01
  1667    0.35158E+03    0.21093E+02   -0.13485E+02    0.79923E+05   -0.79044E+01
  1668    0.35083E+03    0.21070E+02   -0.13929E+02    0.79804E+05   -0.75374E+01
  1669    0.35011E+03    0.21044E+02   -0.14371E+02    0.79684E+05   -0.71501E+01
  1670    0.34941E+03    0.21016E+02   -0.14810E+02    0.79565E+05   -0.67442E+01
  1671    0.34876E+03    0.20985E+02   -0.15249E+02    0.79446E+05   -0.63216E+01
  1672    0.34814E+03    0.20952E+02   -0.15684E+02    0.79327E+05   -0.58838E+01
  1673    0.34753E+03    0.20916E+02   -0.16116E+02    0.79209E+05   -0.54327E+01
  1674    0.34698E+03    0.20880E+02   -0.16546E+02    0.79090E+05   -0.49700E+01
  1675    0.34644E+03    0.20840E+02   -0.16972E+02    0.78972E+05   -0.44974E+01
  1676    0.34594E+03    0.20797E+02   -0.17395E+02    0.78854E+05   -0.40167E+01
  1677    0.34547E+03    0.20753E+02   -0.17816E+02    0.78737E+05   -0.35295E+01
  1678    0.34502E+03    0.20706E+02   -0.18232E+02    0.78619E+05   -0.30377E+01
  1679    0.34461E+03    0.20657E+02   -0.18645E+02    0.78502E+05   -0.25429E+01
  1680    0.34423E+03    0.20606E+02   -0.19054E+02    0.78384E+05   -0.20469E+01
  1681    0.34388E+03    0.20551E+02   -0.19459E+02    0.78267E+05   -0.15514E+01
  1682    0.34355E+03    0.20496E+02   -0.19861E+02    0.78151E+05   -0.10581E+01
  1683    0.34326E+03    0.20439E+02   -0.20258E+02    0.78034E+05   -0.56882E+00
  1684    0.34299E+03    0.20379E+02   -0.20651E+02    0.77918E+05   -0.85236E-01
  1685    0.34276E+03    0.20317E+02   -0.21040E+02    0.77802E+05    0.39091E+00
  1686    0.34255E+03    0.20253E+02   -0.21423E+02    0.77686E+05    0.85789E+00
  1687    0.34236E+03    0.20186E+02   -0.21801E+02    0.77570E+05    0.13140E+01
  1688    0.34221E+03    0.20118E+02   -0.22176E+02    0.77454E+05    0.17574E+01
  1689    0.34208E+03    0.20048E+02   -0.22545E+02    0.77339E+05    0.21865E+01
  1690    0.34197E+03    0.19976E+02   -0.22909E+02    0.77224E+05    0.25994E+01
  1691    0.34190E+03    0.19902E+02   -0.23268E+02    0.77109E+05    0.29946E+01
  1692    0.34185E+03    0.19825E+02   -0.23621E+02    0.76994E+05    0.33702E+01
  1693    0.34182E+03    0.19746E+02   -0.23969E+02    0.76879E+05    0.37244E+01
  1694    0.34182E+03    0.19666E+02   -0.24313E+02    0.76765E+05    0.40557E+01
  1695    0.34185E+03    0.19583E+02   -0.24649E+02    0.76651E+05    0.43622E+01
  1696    0.34190E+03    0.19499E+02   -0.24981E+02    0.76537E+05    0.46422E+01
  1697    0.34197E+03    0.19412E+02   -0.25307E+02    0.76423E+05    0.48940E+01
  1698    0.34207E+03    0.19324E+02   -0.25628E+02    0.76309E+05    0.51158E+01
  1699    0.34220E+03    0.19234E+02   -0.25941E+02    0.76196E+05    0.53059E+01
  1700    0.34235E+03    0.19140E+02   -0.26249E+02    0.76083E+05    0.54626E+01
  1701    0.34251E+03    0.19047E+02   -0.26551E+02    0.75970E+05    0.55848E+01
  1702    0.34271E+03    0.18951E+02   -0.26846E+02    0.75857E+05    0.56738E+01
  1703    0.34293E+03    0.18854E+02   -0.27137E+02    0.75744E+05    0.57316E+01
  1704    0.34317E+03    0.18754E+02   -0.27420E+02    0.75632E+05    0.57602E+01
  1705    0.34343E+03    0.18653E+02   -0.27696E+02    0.75519E+05    0.57615E+01
  1706    0.34370E+03    0.18548E+02   -0.27967E+02    0.75407E+05    0.57375E+01
  1707    0.34400E+03    0.18443E+02   -0.28231E+02    0.75295E+05    0.56902E+01
  1708    0.34432E+03    0.18337E+02   -0.28489E+02    0.75184E+05    0.56215E+01
  1709    0.34466E+03    0.18230E+02   -0.28740E+02    0.75072E+05    0.55335E+01
  1710    0.34501E+03    0.18122E+02   -0.28983E+02    0.74961E+05    0.54281E+01
  1711    0.34537E+03    0.18012E+02   -0.29220E+02    0.74850E+05    0.53073E+01
  1712    0.34576E+03    0.17900E+02   -0.29450E+02    0.74739E+05    0.51730E+01
  1713    0.34616E+03    0.17787E+02   -0.29674E+02    0.74628E+05    0.50272E+01
  1714    0.34657E+03    0.17673E+02   -0.29890E+02    0.74517E+05    0.48720E+01
  1715    0.34699E+03    0.17558E+02   -0.30100E+02    0.74407E+05    0.47092E+01
  1716    0.34744E+03    0.17441E+02   -0.30302E+02    0.74297E+05    0.45408E+01
  1717    0.34789E+03    0.17324E+02   -0.30497E+02    0.74187E+05    0.43689E+01
  1718    0.34834E+03    0.17205E+02   -0.30686E+02    0.74077E+05    0.41953E+01
  1719    0.34881E+03    0.17086E+02   -0.30867E+02    0.73967E+05    0.40221E+01
  1720    0.34930E+03    0.16966E+02   -0.31042E+02    0.73858E+05    0.38513E+01
  1721    0.34980E+03    0.16845E+02   -0.31208E+02    0.73749E+05    0.36847E+01
  1722    0.35031E+03    0.16722E+02   -0.31368E+02    0.73639E+05    0.35245E+01
  1723    0.35082E+03    0.16599E+02   -0.31521E+02    0.73531E+05    0.33725E+01
  1724    0.35134E+03    0.16475E+02   -0.31666E+02    0.73422E+05    0.32307E+01
  1725    0.35186E+03    0.16350E+02   -0.31804E+02    0.73313E+05    0.31011E+01
  1726    0.35240E+03    0.16225E+02   -0.31935E+02    0.73205E+05    0.29857E+01
  1727    0.35294E+03    0.16099E+02   -0.32058E+02    0.73097E+05    0.28864E+01
  1728    0.35348E+03    0.15974E+02   -0.32174E+02    0.72989E+05    0.28052E+01
  1729    0.35404E+03    0.15847E+02   -0.32283E+02    0.72881E+05    0.27442E+01
  1730    0.35459E+03    0.15720E+02   -0.32383E+02    0.72773E+05    0.27052E+01
  1731    0.35515E+03    0.15591E+02   -0.32477E+02    0.72666E+05    0.26902E+01
  1732    0.35571E+03    0.15463E+02   -0.32563E+02    0.72559E+05    0.27013E+01
  1733    0.35627E+03    0.15334E+02   -0.32641E+02    0.72452E+05    0.27403E+01
  1734    0.35684E+03    0.15205E+02   -0.32713E+02    0.72345E+05    0.28093E+01
  1735    0.35741E+03    0.15076E+02   -0.32775E+02    0.72238E+05    0.29102E+01
  1736    0.35798E+03    0.14945E+02   -0.32832E+02    0.72131E+05    0.30450E+01
  1737    0.35855E+03    0.14816E+02   -0.32880E+02    0.72025E+05    0.32157E+01
  1738    0.35912E+03    0.14686E+02   -0.32921E+02    0.71919E+05    0.34242E+01
  1739    0.35970E+03    0.14555E+02   -0.32955E+02    0.71813E+05    0.36726E+01
  1740    0.36027E+03    0.14425E+02   -0.32981E+02    0.71707E+05    0.39628E+01
  1741    0.36085E+03    0.14294E+02   -0.32999E+02    0.71601E+05    0.42967E+01
  1742    0.36142E+03    0.14164E+02   -0.33010E+02    0.71496E+05    0.46763E+01
  1743    0.36199E+03    0.14033E+02   -0.33013E+02    0.71391E+05    0.51037E+01
  1744    0.36256E+03    0.13902E+02   -0.33009E+02    0.71286E+05    0.55808E+01
  1745    0.36313E+03    0.13771E+02   -0.32998E+02    0.71181E+05    0.61095E+01
  1746    0.36369E+03    0.13641E+02   -0.32978E+02    0.71076E+05    0.66918E+01
  1747    0.36426E+03    0.13511E+02   -0.32951E+02    0.70971E+05    0.73298E+01
  1748    0.36481E+03    0.13381E+02   -0.32917E+02    0.70867E+05    0.80253E+01
  1749    0.36537E+03    0.13251E+02   -0.32874E+02    0.70763E+05    0.87804E+01
  1750    0.36591E+03    0.13121E+02   -0.32824E+02    0.70659E+05    0.95970E+01
  1751    0.36645E+03    0.12990E+02   -0.32768E+02    0.70555E+05    0.10476E+02
  1752    0.36699E+03    0.12860E+02   -0.32702E+02    0.70451E+05    0.11416E+02
  1753    0.36753E+03    0.12729E+02   -0.32631E+02    0.70348E+05    0.12412E+02
  1754    0.36806E+03    0.12600E+02   -0.32551E+02    0.70244E+05    0.13461E+02
  1755    0.36858E+03    0.12471E+02   -0.32465E+02    0.70141E+05    0.14561E+02
  1756    0.36911E+03    0.12342E+02   -0.32371E+02    0.70038E+05    0.15707E+02
  1757    0.36962E+03    0.12214E+02   -0.32271E+02    0.69935E+05    0.16897E+02
  1758    0.37011E+03    0.12086E+02   -0.32164E+02    0.69832E+05    0.18127E+02
  1759    0.37061E+03    0.11959E+02   -0.32051E+02    0.69730E+05    0.19394E+02
  1760    0.37109E+03    0.11832E+02   -0.31931E+02    0.69628E+05    0.20693E+02
  1761    0.37156E+03    0.11706E+02   -0.31804E+02    0.69525E+05    0.22023E+02
  1762    0.37202E+03    0.11581E+02   -0.31671E+02    0.69423E+05    0.23380E+02
  1763    0.37248E+03    0.11457E+02   -0.31532E+02    0.69322E+05    0.24759E+02
  1764    0.37293E+03    0.11333E+02   -0.31387E+02    0.69220E+05    0.26159E+02
  1765    0.37336E+03    0.11210E+02   -0.31236E+02    0.69119E+05    0.27575E+02
  1766    0.37378E+03    0.11088E+02   -0.31079E+02    0.69017E+05    0.29005E+02
  1767    0.37419E+03    0.10967E+02   -0.30916E+02    0.68916E+05    0.30444E+02
  1768    0.37458E+03    0.10847E+02   -0.30747E+02    0.68815E+05    0.31890E+02
  1769    0.37497E+03    0.10727E+02   -0.30574E+02    0.68714E+05    0.33339E+02
  1770    0.37534E+03    0.10609E+02   -0.30394E+02    0.68614E+05    0.34788E+02
  1771    0.37570E+03    0.10492E+02   -0.30209E+02    0.68513E+05    0.36233E+02
  1772    0.37605E+03    0.10376E+02   -0.30020E+02    0.68413E+05    0.37671E+02
  1773    0.37637E+03    0.10260E+02   -0.29824E+02    0.68313E+05    0.39099E+02
  1774    0.37668E+03    0.10146E+02   -0.29625E+02    0.68213E+05    0.40514E+02
  1775    0.37699E+03    0.10033E+02   -0.29420E+02    0.68113E+05    0.41911E+02
  1776    0.37728E+03    0.99218E+01   -0.29210E+02    0.68013E+05    0.43289E+02
  1777    0.37753E+03    0.98114E+01   -0.28996E+02    0.67914E+05    0.44642E+02
  1778    0.37779E+03    0.97022E+01   -0.28777E+02    0.67815E+05    0.45969E+02
  1779    0.37803E+03    0.95943E+01   -0.28554E+02    0.67716E+05    0.47265E+02
  1780    0.37825E+03    0.94877E+01   -0.28327E+02    0.67617E+05    0.48527E+02
  1781    0.37846E+03    0.93824E+01   -0.28095E+02    0.67518E+05    0.49753E+02
  1782    0.37863E+03    0.92786E+01   -0.27859E+02    0.67419E+05    0.50938E+02
  1783    0.37880E+03    0.91761E+01   -0.27618E+02    0.67321E+05    0.52079E+02
  1784    0.37897E+03    0.90749E+01   -0.27373E+02    0.67222E+05    0.53173E+02
  1785    0.37910E+03    0.89753E+01   -0.27126E+02    0.67124E+05    0.54217E+02
  1786    0.37922E+03    0.88771E+01   -0.26874E+02    0.67026E+05    0.55207E+02
  1787    0.37932E+03    0.87805E+01   -0.26617E+02    0.66928E+05    0.56140E+02
  1788    0.37941E+03    0.86854E+01   -0.26359E+02    0.66831E+05    0.57012E+02
  1789    0.37947E+03    0.85917E+01   -0.26096E+02    0.66733E+05    0.57820E+02
  1790    0.37951E+03    0.84997E+01   -0.25829E+02    0.66636E+05    0.58561E+02
  1791    0.37953E+03    0.84091E+01   -0.25560E+02    0.66539E+05    0.59232E+02
  1792    0.37954E+03    0.83203E+01   -0.25287E+02    0.66442E+05    0.59829E+02
  1793    0.37952E+03    0.82330E+01   -0.25011E+02    0.66345E+05    0.60348E+02
  1794    0.37949E+03    0.81473E+01   -0.24731E+02    0.66248E+05    0.60787E+02
  1795    0.37944E+03    0.80634E+01   -0.24449E+02    0.66152E+05    0.61141E+02
  1796    0.37934E+03    0.79811E+01   -0.24163E+02    0.66055E+05    0.61409E+02
  1797    0.37926E+03    0.79005E+01   -0.23875E+02    0.65959E+05    0.61585E+02
  1798    0.37914E+03    0.78215E+01   -0.23583E+02    0.65863E+05    0.61668E+02
  1799    0.37900E+03    0.77444E+01   -0.23289E+02    0.65767E+05    0.61653E+02
  1800    0.37885E+03    0.76690E+01   -0.22992E+02    0.65671E+05    0.61537E+02
  1801    0.37868E+03    0.75953E+01   -0.22692E+02    0.65576E+05    0.61319E+02
  1802    0.37849E+03    0.75233E+01   -0.22390E+02    0.65480E+05    0.61001E+02
  1803    0.37828E+03    0.74531E+01   -0.22086E+02    0.65385E+05    0.60587E+02
  1804    0.37803E+03    0.73847E+01   -0.21779E+02    0.65290E+05    0.60082E+02
  1805    0.37777E+03    0.73181E+01   -0.21470E+02    0.65195E+05    0.59490E+02
  1806    0.37750E+03    0.72534E+01   -0.21159E+02    0.65100E+05    0.58815E+02
  1807    0.37719E+03    0.71905E+01   -0.20847E+02    0.65006E+05    0.58062E+02
  1808    0.37687E+03    0.71291E+01   -0.20533E+02    0.64911E+05    0.57234E+02
  1809    0.37653E+03    0.70695E+01   -0.20218E+02    0.64817E+05    0.56336E+02
  1810    0.37618E+03    0.70118E+01   -0.19902E+02    0.64723E+05    0.55373E+02
  1811    0.37579E+03    0.69559E+01   -0.19584E+02    0.64629E+05    0.54348E+02
  1812    0.37539E+03    0.69019E+01   -0.19266E+02    0.64535E+05    0.53266E+02
  1813    0.37497E+03    0.68496E+01   -0.18947E+02    0.64441E+05    0.52131E+02
  1814    0.37452E+03    0.67991E+01   -0.18628E+02    0.64347E+05    0.50948E+02
  1815    0.37407E+03    0.67505E+01   -0.18308E+02    0.64254E+05    0.49720E+02
  1816    0.37359E+03    0.67036E+01   -0.17988E+02    0.64161E+05    0.48451E+02
  1817    0.37309E+03    0.66585E+01   -0.17668E+02    0.64068E+05    0.47147E+02
  1818    0.37257E+03    0.66152E+01   -0.17348E+02    0.63975E+05    0.45812E+02
  1819    0.37201E+03    0.65739E+01   -0.17028E+02    0.63882E+05    0.44449E+02
  1820    0.37145E+03    0.65341E+01   -0.16708E+02    0.63789E+05    0.43063E+02
  1821    0.37089E+03    0.64963E+01   -0.16389E+02    0.63697E+05    0.41658E+02
  1822    0.37029E+03    0.64602E+01   -0.16070E+02    0.63605E+05    0.40239E+02
  1823    0.36970E+03    0.64260E+01   -0.15752E+02    0.63512E+05    0.38809E+02
  1824    0.36907E+03    0.63933E+01   -0.15435E+02    0.63420E+05    0.37373E+02
  1825    0.36842E+03    0.63623E+01   -0.15119E+02    0.63328E+05    0.35936E+02
  1826    0.36775E+03    0.63340E+01   -0.14804E+02    0.63237E+05    0.34501E+02
  1827    0.36708E+03    0.63070E+01   -0.14490E+02    0.63145E+05    0.33072E+02
  1828    0.36637E+03    0.62818E+01   -0.14177E+02    0.63054E+05    0.31655E+02
  1829    0.36565E+03    0.62575E+01   -0.13866E+02    0.62962E+05    0.30253E+02
  1830    0.36491E+03    0.62365E+01   -0.13556E+02    0.62871E+05    0.28871E+02
  1831    0.36416E+03    0.62165E+01   -0.13248E+02    0.62780E+05    0.27512E+02
  1832    0.36338E+03    0.61983E+01   -0.12942E+02    0.62689E+05    0.26182E+02
  1833    0.36260E+03    0.61819E+01   -0.12637E+02    0.62599E+05    0.24884E+02
  1834    0.36180E+03    0.61666E+01   -0.12335E+02    0.62508E+05    0.23622E+02
  1835    0.36097E+03    0.61540E+01   -0.12034E+02    0.62418E+05    0.22402E+02
  1836    0.36012E+03    0.61441E+01   -0.11736E+02    0.62328E+05    0.21226E+02
  1837    0.35927E+03    0.61339E+01   -0.11440E+02    0.62238E+05    0.20100E+02
  1838    0.35840E+03    0.61264E+01   -0.11146E+02    0.62148E+05    0.19028E+02
  1839    0.35750E+03    0.61210E+01   -0.10855E+02    0.62058E+05    0.18013E+02
  1840    0.35660E+03    0.61161E+01   -0.10567E+02    0.61968E+05    0.17061E+02
  1841    0.35568E+03    0.61140E+01   -0.10281E+02    0.61879E+05    0.16175E+02
  1842    0.35474E+03    0.61133E+01   -0.99973E+01    0.61789E+05    0.15360E+02
  1843    0.35379E+03    0.61139E+01   -0.97169E+01    0.61700E+05    0.14620E+02
  1844    0.35282E+03    0.61168E+01   -0.94392E+01    0.61611E+05    0.13960E+02
  1845    0.35185E+03    0.61211E+01   -0.91645E+01    0.61522E+05    0.13382E+02
  1846    0.35084E+03    0.61276E+01   -0.88927E+01    0.61433E+05    0.12893E+02
  1847    0.34983E+03    0.61357E+01   -0.86242E+01    0.61345E+05    0.12495E+02
  1848    0.34879E+03    0.61453E+01   -0.83587E+01    0.61256E+05    0.12194E+02
  1849    0.34774E+03    0.61564E+01   -0.80965E+01    0.61168E+05    0.11994E+02
  1850    0.34668E+03    0.61692E+01   -0.78375E+01    0.61079E+05    0.11898E+02
  1851    0.34558E+03    0.61844E+01   -0.75819E+01    0.60991E+05    0.11910E+02
  1852    0.34450E+03    0.62019E+01   -0.73298E+01    0.60903E+05    0.12028E+02
  1853    0.34338E+03    0.62196E+01   -0.70811E+01    0.60816E+05    0.12247E+02
  1854    0.34226E+03    0.62389E+01   -0.68361E+01    0.60728E+05    0.12565E+02
  1855    0.34112E+03    0.62591E+01   -0.65948E+01    0.60640E+05    0.12977E+02
  1856    0.33998E+03    0.62816E+01   -0.63570E+01    0.60553E+05    0.13480E+02
  1857    0.33882E+03    0.63065E+01   -0.61232E+01    0.60466E+05    0.14071E+02
  1858    0.33764E+03    0.63316E+01   -0.58933E+01    0.60379E+05    0.14745E+02
  1859    0.33646E+03    0.63590E+01   -0.56674E+01    0.60292E+05    0.15499E+02
  1860    0.33526E+03    0.63866E+01   -0.54454E+01    0.60205E+05    0.16330E+02
  1861    0.33406E+03    0.64165E+01   -0.52277E+01    0.60118E+05    0.17234E+02
  1862    0.33285E+03    0.64473E+01   -0.50139E+01    0.60032E+05    0.18207E+02
  1863    0.33161E+03    0.64797E+01   -0.48044E+01    0.59945E+05    0.19245E+02
  1864    0.33038E+03    0.65145E+01   -0.45991E+01    0.59859E+05    0.20346E+02
  1865    0.32913E+03    0.65494E+01   -0.43982E+01    0.59773E+05    0.21504E+02
  1866    0.32789E+03    0.65851E+01   -0.42017E+01    0.59687E+05    0.22718E+02
  1867    0.32662E+03    0.66225E+01   -0.40094E+01    0.59601E+05    0.23982E+02
  1868    0.32535E+03    0.66607E+01   -0.38218E+01    0.59516E+05    0.25294E+02
  1869    0.32408E+03    0.66998E+01   -0.36386E+01    0.59430E+05    0.26650E+02
  1870    0.32280E+03    0.67405E+01   -0.34601E+01    0.59345E+05    0.28047E+02
  1871    0.32150E+03    0.67827E+01   -0.32860E+01    0.59259E+05    0.29479E+02
  1872    0.32021E+03    0.68251E+01   -0.31168E+01    0.59174E+05    0.30945E+02
  1873    0.31891E+03    0.68691E+01   -0.29523E+01    0.59089E+05    0.32440E+02
  1874    0.31761E+03    0.69132E+01   -0.27925E+01    0.59004E+05    0.33961E+02
  1875    0.31630E+03    0.69589E+01   -0.26375E+01    0.58919E+05    0.35503E+02
  1876    0.31499E+03    0.70054E+01   -0.24873E+01    0.58835E+05    0.37065E+02
  1877    0.31367E+03    0.70528E+01   -0.23421E+01    0.58750E+05    0.38641E+02
  1878    0.31234E+03    0.71003E+01   -0.22017E+01    0.58666E+05    0.40228E+02
  1879    0.31101E+03    0.71486E+01   -0.20661E+01    0.58582E+05    0.41823E+02
  1880    0.30969E+03    0.71978E+01   -0.19357E+01    0.58498E+05    0.43422E+02
  1881    0.30836E+03    0.72478E+01   -0.18102E+01    0.58414E+05    0.45021E+02
  1882    0.30702E+03    0.72994E+01   -0.16896E+01    0.58330E+05    0.46616E+02
  1883    0.30569E+03    0.73503E+01   -0.15742E+01    0.58246E+05    0.48205E+02
  1884    0.30435E+03    0.74036E+01   -0.14638E+01    0.58163E+05    0.49784E+02
  1885    0.30302E+03    0.74561E+01   -0.13587E+01    0.58079E+05    0.51348E+02
  1886    0.30167E+03    0.75103E+01   -0.12585E+01    0.57996E+05    0.52894E+02
  1887    0.30032E+03    0.75646E+01   -0.11637E+01    0.57913E+05    0.54419E+02
  1888    0.29899E+03    0.76189E+01   -0.10740E+01    0.57830E+05    0.55919E+02
  1889    0.29764E+03    0.76740E+01   -0.98954E+00    0.57747E+05    0.57390E+02
  1890    0.29630E+03    0.77300E+01   -0.91043E+00    0.57664E+05    0.58829E+02
  1891    0.29497E+03    0.77868E+01   -0.83645E+00    0.57582E+05    0.60232E+02
  1892    0.29362E+03    0.78437E+01   -0.76795E+00    0.57499E+05    0.61596E+02
  1893    0.29228E+03    0.79014E+01   -0.70460E+00    0.57417E+05    0.62916E+02
  1894    0.29094E+03    0.79591E+01   -0.64650E+00    0.57335E+05    0.64189E+02
  1895    0.28960E+03    0.80177E+01   -0.59386E+00    0.57253E+05    0.65412E+02
  1896    0.28826E+03    0.80771E+01   -0.54663E+00    0.57171E+05    0.66581E+02
  1897    0.28693E+03    0.81358E+01   -0.50479E+00    0.57089E+05    0.67692E+02
  1898    0.28559E+03    0.81953E+01   -0.46851E+00    0.57007E+05    0.68742E+02
  1899    0.28427E+03    0.82556E+01   -0.43755E+00    0.56926E+05    0.69727E+02
  1900    0.28293E+03    0.83152E+01   -0.41217E+00    0.56844E+05    0.70643E+02
  1901    0.28160E+03    0.83757E+01   -0.39240E+00    0.56763E+05    0.71488E+02
  1902    0.28028E+03    0.84361E+01   -0.37798E+00    0.56682E+05    0.72261E+02
  1903    0.27896E+03    0.84966E+01   -0.36865E+00    0.56601E+05    0.72963E+02
  1904    0.27766E+03    0.85585E+01   -0.36415E+00    0.56520E+05    0.73594E+02
  1905    0.27633E+03    0.86197E+01   -0.36571E+00    0.56439E+05    0.74154E+02
  1906    0.27502E+03    0.86807E+01   -0.37261E+00    0.56358E+05    0.74644E+02
  1907    0.27372E+03    0.87431E+01   -0.38341E+00    0.56278E+05    0.75064E+02
  1908    0.27242E+03    0.88047E+01   -0.40036E+00    0.56197E+05    0.75414E+02
  1909    0.27112E+03    0.88661E+01   -0.42127E+00    0.56117E+05    0.75696E+02
  1910    0.26983E+03    0.89288E+01   -0.44766E+00    0.56037E+05    0.75909E+02
  1911    0.26855E+03    0.89906E+01   -0.47958E+00    0.55957E+05    0.76054E+02
  1912    0.26728E+03    0.90521E+01   -0.51481E+00    0.55877E+05    0.76131E+02
  1913    0.26602E+03    0.91133E+01   -0.55488E+00    0.55797E+05    0.76141E+02
  1914    0.26475E+03    0.91742E+01   -0.59984E+00    0.55717E+05    0.76083E+02
  1915    0.26350E+03    0.92356E+01   -0.64970E+00    0.55638E+05    0.75959E+02
  1916    0.26225E+03    0.92966E+01   -0.70376E+00    0.55558E+05    0.75769E+02
  1917    0.26102E+03    0.93565E+01   -0.76281E+00    0.55479E+05    0.75513E+02
  1918    0.25979E+03    0.94175E+01   -0.82612E+00    0.55400E+05    0.75191E+02
  1919    0.25858E+03    0.94773E+01   -0.89374E+00    0.55321E+05    0.74804E+02
  1920    0.25737E+03    0.95366E+01   -0.96570E+00    0.55242E+05    0.74353E+02
  1921    0.25617E+03    0.95962E+01   -0.10413E+01    0.55163E+05    0.73838E+02
  1922    0.25498E+03    0.96545E+01   -0.11213E+01    0.55084E+05    0.73258E+02
  1923    0.25380E+03    0.97131E+01   -0.12050E+01    0.55006E+05    0.72616E+02
  1924    0.25262E+03    0.97710E+01   -0.12932E+01    0.54927E+05    0.71910E+02
  1925    0.25147E+03    0.98277E+01   -0.13859E+01    0.54849E+05    0.71142E+02
  1926    0.25032E+03    0.98852E+01   -0.14816E+01    0.54771E+05    0.70311E+02
  1927    0.24917E+03    0.99420E+01   -0.15827E+01    0.54693E+05    0.69418E+02
  1928    0.24805E+03    0.99982E+01   -0.16846E+01    0.54615E+05    0.68464E+02
  1929    0.24693E+03    0.10054E+02   -0.17927E+01    0.54537E+05    0.67449E+02
  1930    0.24583E+03    0.10108E+02   -0.19033E+01    0.54459E+05    0.66374E+02
  1931    0.24475E+03    0.10162E+02   -0.20178E+01    0.54382E+05    0.65238E+02
  1932    0.24367E+03    0.10216E+02   -0.21356E+01    0.54304E+05    0.64042E+02
  1933    0.24260E+03    0.10268E+02   -0.22575E+01    0.54227E+05    0.62787E+02
  1934    0.24155E+03    0.10320E+02   -0.23826E+01    0.54150E+05    0.61472E+02
  1935    0.24051E+03    0.10371E+02   -0.25112E+01    0.54073E+05    0.60099E+02
  1936    0.23949E+03    0.10422E+02   -0.26431E+01    0.53996E+05    0.58668E+02
  1937    0.23847E+03    0.10470E+02   -0.27778E+01    0.53919E+05    0.57179E+02
  1938    0.23747E+03    0.10520E+02   -0.29159E+01    0.53842E+05    0.55632E+02
  1939    0.23649E+03    0.10567E+02   -0.30575E+01    0.53766E+05    0.54028E+02
  1940    0.23551E+03    0.10615E+02   -0.32027E+01    0.53689E+05    0.52368E+02
  1941    0.23456E+03    0.10661E+02   -0.33499E+01    0.53613E+05    0.50651E+02
  1942    0.23361E+03    0.10706E+02   -0.35008E+01    0.53536E+05    0.48879E+02
  1943    0.23268E+03    0.10751E+02   -0.36553E+01    0.53460E+05    0.47051E+02
  1944    0.23177E+03    0.10794E+02   -0.38120E+01    0.53384E+05    0.45167E+02
  1945    0.23086E+03    0.10837E+02   -0.39709E+01    0.53308E+05    0.43230E+02
  1946    0.22998E+03    0.10879E+02   -0.41343E+01    0.53233E+05    0.41237E+02
  1947    0.22909E+03    0.10920E+02   -0.42992E+01    0.53157E+05    0.39191E+02
  1948    0.22825E+03    0.10960E+02   -0.44680E+01    0.53081E+05    0.37092E+02
  1949    0.22740E+03    0.10998E+02   -0.46384E+01    0.53006E+05    0.34939E+02
  1950    0.22658E+03    0.11036E+02   -0.48127E+01    0.52931E+05    0.32734E+02
  1951    0.22577E+03    0.11073E+02   -0.49886E+01    0.52855E+05    0.30477E+02
  1952    0.22497E+03    0.11108E+02   -0.51677E+01    0.52780E+05    0.28172E+02
  1953    0.22420E+03    0.11143E+02   -0.53491E+01    0.52705E+05    0.25823E+02
  1954    0.22344E+03    0.11176E+02   -0.55327E+01    0.52630E+05    0.23434E+02
  1955    0.22269E+03    0.11209E+02   -0.57192E+01    0.52556E+05    0.21010E+02
  1956    0.22195E+03    0.11240E+02   -0.59071E+01    0.52481E+05    0.18554E+02
  1957    0.22126E+03    0.11270E+02   -0.60971E+01    0.52407E+05    0.16071E+02
  1958    0.22054E+03    0.11299E+02   -0.62891E+01    0.52332E+05    0.13565E+02
  1959    0.21986E+03    0.11327E+02   -0.64830E+01    0.52258E+05    0.11040E+02
  1960    0.21918E+03    0.11355E+02   -0.66788E+01    0.52184E+05    0.85012E+01
  1961    0.21853E+03    0.11381E+02   -0.68756E+01    0.52110E+05    0.59515E+01
