#    L    TT             EE             BB             TE             PP             TP             EP          
  1650    0.36982E+03    0.21119E+02    0.00000E+00   -0.58275E+01    0.17588E-08   -0.54728E-06    0.13432E-06
  1651    0.36845E+03    0.21138E+02    0.00000E+00   -0.62749E+01    0.17561E-08   -0.56146E-06    0.13469E-06
  1652    0.36712E+03    0.21153E+02    0.00000E+00   -0.67226E+01    0.17535E-08   -0.57274E-06    0.13512E-06
  1653    0.36583E+03    0.21166E+02    0.00000E+00   -0.71710E+01    0.17508E-08   -0.58121E-06    0.13561E-06
  1654    0.36458E+03    0.21178E+02    0.00000E+00   -0.76231E+01    0.17482E-08   -0.58698E-06    0.13616E-06
  1655    0.36337E+03    0.21187E+02    0.00000E+00   -0.80735E+01    0.17456E-08   -0.59014E-06    0.13677E-06
  1656    0.36219E+03    0.21192E+02    0.00000E+00   -0.85258E+01    0.17430E-08   -0.59081E-06    0.13743E-06
  1657    0.36104E+03    0.21196E+02    0.00000E+00   -0.89783E+01    0.17404E-08   -0.58907E-06    0.13814E-06
  1658    0.35994E+03    0.21196E+02    0.00000E+00   -0.94317E+01    0.17377E-08   -0.58504E-06    0.13889E-06
  1659    0.35888E+03    0.21194E+02    0.00000E+00   -0.98843E+01    0.17351E-08   -0.57881E-06    0.13970E-06
  1660    0.35784E+03    0.21190E+02    0.00000E+00   -0.10337E+02    0.17325E-08   -0.57048E-06    0.14055E-06
  1661    0.35684E+03    0.21183E+02    0.00000E+00   -0.10790E+02    0.17299E-08   -0.56015E-06    0.14144E-06
  1662    0.35588E+03    0.21175E+02    0.00000E+00   -0.11242E+02    0.17273E-08   -0.54794E-06    0.14237E-06
  1663    0.35495E+03    0.21163E+02    0.00000E+00   -0.11692E+02    0.17248E-08   -0.53393E-06    0.14334E-06
  1664    0.35406E+03    0.21149E+02    0.00000E+00   -0.12142E+02    0.17222E-08   -0.51823E-06    0.14434E-06
  1665    0.35320E+03    0.21133E+02    0.00000E+00   -0.12591E+02    0.17196E-08   -0.50094E-06    0.14538E-06
  1666    0.35238E+03    0.21114E+02    0.00000E+00   -0.13039E+02    0.17170E-08   -0.48216E-06    0.14644E-06
  1667    0.35158E+03    0.21093E+02    0.00000E+00   -0.13485E+02    0.17144E-08   -0.46199E-06    0.14754E-06
  1668    0.35083E+03    0.21070E+02    0.00000E+00   -0.13929E+02    0.17119E-08   -0.44054E-06    0.14866E-06
  1669    0.35011E+03    0.21044E+02    0.00000E+00   -0.14371E+02    0.17093E-08   -0.41790E-06    0.14980E-06
  1670    0.34941E+03    0.21016E+02    0.00000E+00   -0.14810E+02    0.17068E-08   -0.39418E-06    0.15097E-06
  1671    0.34876E+03    0.20985E+02    0.00000E+00   -0.15249E+02    0.17042E-08   -0.36948E-06    0.15216E-06
  1672    0.34814E+03    0.20952E+02    0.00000E+00   -0.15684E+02    0.17017E-08   -0.34389E-06    0.15336E-06
  1673    0.34753E+03    0.20916E+02    0.00000E+00   -0.16116E+02    0.16991E-08   -0.31753E-06    0.15458E-06
  1674    0.34698E+03    0.20880E+02    0.00000E+00   -0.16546E+02    0.16966E-08   -0.29048E-06    0.15581E-06
  1675    0.34644E+03    0.20840E+02    0.00000E+00   -0.16972E+02    0.16940E-08   -0.26286E-06    0.15705E-06
  1676    0.34594E+03    0.20797E+02    0.00000E+00   -0.17395E+02    0.16915E-08   -0.23476E-06    0.15830E-06
  1677    0.34547E+03    0.20753E+02    0.00000E+00   -0.17816E+02    0.16890E-08   -0.20629E-06    0.15956E-06
  1678    0.34502E+03    0.20706E+02    0.00000E+00   -0.18232E+02    0.16864E-08   -0.17754E-06    0.16082E-06
  1679    0.34461E+03    0.20657E+02    0.00000E+00   -0.18645E+02    0.16839E-08   -0.14863E-06    0.16208E-06
  1680    0.34423E+03    0.20606E+02    0.00000E+00   -0.19054E+02    0.16814E-08   -0.11963E-06    0.16334E-06
  1681    0.34388E+03    0.20551E+02    0.00000E+00   -0.19459E+02    0.16789E-08   -0.90673E-07    0.16459E-06
  1682    0.34355E+03    0.20496E+02    0.00000E+00   -0.19861E+02    0.16764E-08   -0.61843E-07    0.16585E-06
  1683    0.34326E+03    0.20439E+02    0.00000E+00   -0.20258E+02    0.16739E-08   -0.33246E-07    0.16709E-06
  1684    0.34299E+03    0.20379E+02    0.00000E+00   -0.20651E+02    0.16714E-08   -0.49818E-08    0.16832E-06
  1685    0.34276E+03    0.20317E+02    0.00000E+00   -0.21040E+02    0.16689E-08    0.22847E-07    0.16955E-06
  1686    0.34255E+03    0.20253E+02    0.00000E+00   -0.21423E+02    0.16664E-08    0.50141E-07    0.17075E-06
  1687    0.34236E+03    0.20186E+02    0.00000E+00   -0.21801E+02    0.16639E-08    0.76797E-07    0.17194E-06
  1688    0.34221E+03    0.20118E+02    0.00000E+00   -0.22176E+02    0.16615E-08    0.10271E-06    0.17311E-06
  1689    0.34208E+03    0.20048E+02    0.00000E+00   -0.22545E+02    0.16590E-08    0.12779E-06    0.17426E-06
  1690    0.34197E+03    0.19976E+02    0.00000E+00   -0.22909E+02    0.16565E-08    0.15193E-06    0.17539E-06
  1691    0.34190E+03    0.19902E+02    0.00000E+00   -0.23268E+02    0.16540E-08    0.17502E-06    0.17649E-06
  1692    0.34185E+03    0.19825E+02    0.00000E+00   -0.23621E+02    0.16516E-08    0.19697E-06    0.17757E-06
  1693    0.34182E+03    0.19746E+02    0.00000E+00   -0.23969E+02    0.16491E-08    0.21768E-06    0.17861E-06
  1694    0.34182E+03    0.19666E+02    0.00000E+00   -0.24313E+02    0.16467E-08    0.23704E-06    0.17962E-06
  1695    0.34185E+03    0.19583E+02    0.00000E+00   -0.24649E+02    0.16442E-08    0.25495E-06    0.18060E-06
  1696    0.34190E+03    0.19499E+02    0.00000E+00   -0.24981E+02    0.16418E-08    0.27132E-06    0.18153E-06
  1697    0.34197E+03    0.19412E+02    0.00000E+00   -0.25307E+02    0.16393E-08    0.28603E-06    0.18243E-06
  1698    0.34207E+03    0.19324E+02    0.00000E+00   -0.25628E+02    0.16369E-08    0.29900E-06    0.18329E-06
  1699    0.34220E+03    0.19234E+02    0.00000E+00   -0.25941E+02    0.16344E-08    0.31011E-06    0.18411E-06
  1700    0.34235E+03    0.19140E+02    0.00000E+00   -0.26249E+02    0.16320E-08    0.31927E-06    0.18488E-06
  1701    0.34251E+03    0.19047E+02    0.00000E+00   -0.26551E+02    0.16296E-08    0.32641E-06    0.18560E-06
  1702    0.34271E+03    0.18951E+02    0.00000E+00   -0.26846E+02    0.16272E-08    0.33161E-06    0.18627E-06
  1703    0.34293E+03    0.18854E+02    0.00000E+00   -0.27137E+02    0.16247E-08    0.33499E-06    0.18689E-06
  1704    0.34317E+03    0.18754E+02    0.00000E+00   -0.27420E+02    0.16223E-08    0.33666E-06    0.18746E-06
  1705    0.34343E+03    0.18653E+02    0.00000E+00   -0.27696E+02    0.16199E-08    0.33673E-06    0.18797E-06
  1706    0.34370E+03    0.18548E+02    0.00000E+00   -0.27967E+02    0.16175E-08    0.33533E-06    0.18843E-06
  1707    0.34400E+03    0.18443E+02    0.00000E+00   -0.28231E+02    0.16151E-08    0.33257E-06    0.18883E-06
  1708    0.34432E+03    0.18337E+02    0.00000E+00   -0.28489E+02    0.16127E-08    0.32856E-06    0.18918E-06
  1709    0.34466E+03    0.18230E+02    0.00000E+00   -0.28740E+02    0.16103E-08    0.32341E-06    0.18947E-06
  1710    0.34501E+03    0.18122E+02    0.00000E+00   -0.28983E+02    0.16079E-08    0.31725E-06    0.18969E-06
  1711    0.34537E+03    0.18012E+02    0.00000E+00   -0.29220E+02    0.16056E-08    0.31019E-06    0.18986E-06
  1712    0.34576E+03    0.17900E+02    0.00000E+00   -0.29450E+02    0.16032E-08    0.30234E-06    0.18996E-06
  1713    0.34616E+03    0.17787E+02    0.00000E+00   -0.29674E+02    0.16008E-08    0.29382E-06    0.19000E-06
  1714    0.34657E+03    0.17673E+02    0.00000E+00   -0.29890E+02    0.15984E-08    0.28475E-06    0.18998E-06
  1715    0.34699E+03    0.17558E+02    0.00000E+00   -0.30100E+02    0.15961E-08    0.27523E-06    0.18989E-06
  1716    0.34744E+03    0.17441E+02    0.00000E+00   -0.30302E+02    0.15937E-08    0.26539E-06    0.18973E-06
  1717    0.34789E+03    0.17324E+02    0.00000E+00   -0.30497E+02    0.15913E-08    0.25534E-06    0.18950E-06
  1718    0.34834E+03    0.17205E+02    0.00000E+00   -0.30686E+02    0.15890E-08    0.24520E-06    0.18920E-06
  1719    0.34881E+03    0.17086E+02    0.00000E+00   -0.30867E+02    0.15866E-08    0.23508E-06    0.18883E-06
  1720    0.34930E+03    0.16966E+02    0.00000E+00   -0.31042E+02    0.15843E-08    0.22509E-06    0.18838E-06
  1721    0.34980E+03    0.16845E+02    0.00000E+00   -0.31208E+02    0.15819E-08    0.21536E-06    0.18786E-06
  1722    0.35031E+03    0.16722E+02    0.00000E+00   -0.31368E+02    0.15796E-08    0.20599E-06    0.18727E-06
  1723    0.35082E+03    0.16599E+02    0.00000E+00   -0.31521E+02    0.15772E-08    0.19711E-06    0.18660E-06
  1724    0.35134E+03    0.16475E+02    0.00000E+00   -0.31666E+02    0.15749E-08    0.18882E-06    0.18585E-06
  1725    0.35186E+03    0.16350E+02    0.00000E+00   -0.31804E+02    0.15726E-08    0.18124E-06    0.18502E-06
  1726    0.35240E+03    0.16225E+02    0.00000E+00   -0.31935E+02    0.15703E-08    0.17450E-06    0.18411E-06
  1727    0.35294E+03    0.16099E+02    0.00000E+00   -0.32058E+02    0.15679E-08    0.16870E-06    0.18311E-06
  1728    0.35348E+03    0.15974E+02    0.00000E+00   -0.32174E+02    0.15656E-08    0.16395E-06    0.18204E-06
  1729    0.35404E+03    0.15847E+02    0.00000E+00   -0.32283E+02    0.15633E-08    0.16038E-06    0.18088E-06
  1730    0.35459E+03    0.15720E+02    0.00000E+00   -0.32383E+02    0.15610E-08    0.15811E-06    0.17963E-06
  1731    0.35515E+03    0.15591E+02    0.00000E+00   -0.32477E+02    0.15587E-08    0.15723E-06    0.17830E-06
  1732    0.35571E+03    0.15463E+02    0.00000E+00   -0.32563E+02    0.15564E-08    0.15788E-06    0.17687E-06
  1733    0.35627E+03    0.15334E+02    0.00000E+00   -0.32641E+02    0.15541E-08    0.16016E-06    0.17536E-06
  1734    0.35684E+03    0.15205E+02    0.00000E+00   -0.32713E+02    0.15518E-08    0.16419E-06    0.17375E-06
  1735    0.35741E+03    0.15076E+02    0.00000E+00   -0.32775E+02    0.15495E-08    0.17009E-06    0.17206E-06
  1736    0.35798E+03    0.14945E+02    0.00000E+00   -0.32832E+02    0.15472E-08    0.17797E-06    0.17027E-06
  1737    0.35855E+03    0.14816E+02    0.00000E+00   -0.32880E+02    0.15449E-08    0.18794E-06    0.16838E-06
  1738    0.35912E+03    0.14686E+02    0.00000E+00   -0.32921E+02    0.15427E-08    0.20013E-06    0.16640E-06
  1739    0.35970E+03    0.14555E+02    0.00000E+00   -0.32955E+02    0.15404E-08    0.21465E-06    0.16432E-06
  1740    0.36027E+03    0.14425E+02    0.00000E+00   -0.32981E+02    0.15381E-08    0.23160E-06    0.16214E-06
  1741    0.36085E+03    0.14294E+02    0.00000E+00   -0.32999E+02    0.15358E-08    0.25112E-06    0.15985E-06
  1742    0.36142E+03    0.14164E+02    0.00000E+00   -0.33010E+02    0.15336E-08    0.27331E-06    0.15747E-06
  1743    0.36199E+03    0.14033E+02    0.00000E+00   -0.33013E+02    0.15313E-08    0.29829E-06    0.15499E-06
  1744    0.36256E+03    0.13902E+02    0.00000E+00   -0.33009E+02    0.15291E-08    0.32617E-06    0.15240E-06
  1745    0.36313E+03    0.13771E+02    0.00000E+00   -0.32998E+02    0.15268E-08    0.35707E-06    0.14970E-06
  1746    0.36369E+03    0.13641E+02    0.00000E+00   -0.32978E+02    0.15246E-08    0.39110E-06    0.14690E-06
  1747    0.36426E+03    0.13511E+02    0.00000E+00   -0.32951E+02    0.15223E-08    0.42839E-06    0.14399E-06
  1748    0.36481E+03    0.13381E+02    0.00000E+00   -0.32917E+02    0.15201E-08    0.46904E-06    0.14097E-06
  1749    0.36537E+03    0.13251E+02    0.00000E+00   -0.32874E+02    0.15178E-08    0.51317E-06    0.13783E-06
  1750    0.36591E+03    0.13121E+02    0.00000E+00   -0.32824E+02    0.15156E-08    0.56089E-06    0.13459E-06
  1751    0.36645E+03    0.12990E+02    0.00000E+00   -0.32768E+02    0.15134E-08    0.61228E-06    0.13123E-06
  1752    0.36699E+03    0.12860E+02    0.00000E+00   -0.32702E+02    0.15112E-08    0.66718E-06    0.12777E-06
  1753    0.36753E+03    0.12729E+02    0.00000E+00   -0.32631E+02    0.15089E-08    0.72540E-06    0.12420E-06
  1754    0.36806E+03    0.12600E+02    0.00000E+00   -0.32551E+02    0.15067E-08    0.78674E-06    0.12054E-06
  1755    0.36858E+03    0.12471E+02    0.00000E+00   -0.32465E+02    0.15045E-08    0.85101E-06    0.11679E-06
  1756    0.36911E+03    0.12342E+02    0.00000E+00   -0.32371E+02    0.15023E-08    0.91801E-06    0.11295E-06
  1757    0.36962E+03    0.12214E+02    0.00000E+00   -0.32271E+02    0.15001E-08    0.98755E-06    0.10904E-06
  1758    0.37011E+03    0.12086E+02    0.00000E+00   -0.32164E+02    0.14979E-08    0.10594E-05    0.10505E-06
  1759    0.37061E+03    0.11959E+02    0.00000E+00   -0.32051E+02    0.14957E-08    0.11334E-05    0.10100E-06
  1760    0.37109E+03    0.11832E+02    0.00000E+00   -0.31931E+02    0.14935E-08    0.12094E-05    0.96884E-07
  1761    0.37156E+03    0.11706E+02    0.00000E+00   -0.31804E+02    0.14913E-08    0.12871E-05    0.92715E-07
  1762    0.37202E+03    0.11581E+02    0.00000E+00   -0.31671E+02    0.14891E-08    0.13664E-05    0.88498E-07
  1763    0.37248E+03    0.11457E+02    0.00000E+00   -0.31532E+02    0.14869E-08    0.14470E-05    0.84237E-07
  1764    0.37293E+03    0.11333E+02    0.00000E+00   -0.31387E+02    0.14847E-08    0.15288E-05    0.79940E-07
  1765    0.37336E+03    0.11210E+02    0.00000E+00   -0.31236E+02    0.14826E-08    0.16116E-05    0.75611E-07
  1766    0.37378E+03    0.11088E+02    0.00000E+00   -0.31079E+02    0.14804E-08    0.16952E-05    0.71257E-07
  1767    0.37419E+03    0.10967E+02    0.00000E+00   -0.30916E+02    0.14782E-08    0.17793E-05    0.66884E-07
  1768    0.37458E+03    0.10847E+02    0.00000E+00   -0.30747E+02    0.14761E-08    0.18638E-05    0.62497E-07
  1769    0.37497E+03    0.10727E+02    0.00000E+00   -0.30574E+02    0.14739E-08    0.19485E-05    0.58102E-07
  1770    0.37534E+03    0.10609E+02    0.00000E+00   -0.30394E+02    0.14717E-08    0.20331E-05    0.53706E-07
  1771    0.37570E+03    0.10492E+02    0.00000E+00   -0.30209E+02    0.14696E-08    0.21176E-05    0.49314E-07
  1772    0.37605E+03    0.10376E+02    0.00000E+00   -0.30020E+02    0.14674E-08    0.22017E-05    0.44932E-07
  1773    0.37637E+03    0.10260E+02    0.00000E+00   -0.29824E+02    0.14653E-08    0.22851E-05    0.40565E-07
  1774    0.37668E+03    0.10146E+02    0.00000E+00   -0.29625E+02    0.14631E-08    0.23678E-05    0.36221E-07
  1775    0.37699E+03    0.10033E+02    0.00000E+00   -0.29420E+02    0.14610E-08    0.24495E-05    0.31904E-07
  1776    0.37728E+03    0.99218E+01    0.00000E+00   -0.29210E+02    0.14589E-08    0.25300E-05    0.27621E-07
  1777    0.37753E+03    0.98114E+01    0.00000E+00   -0.28996E+02    0.14567E-08    0.26091E-05    0.23377E-07
  1778    0.37779E+03    0.97022E+01    0.00000E+00   -0.28777E+02    0.14546E-08    0.26866E-05    0.19178E-07
  1779    0.37803E+03    0.95943E+01    0.00000E+00   -0.28554E+02    0.14525E-08    0.27624E-05    0.15031E-07
  1780    0.37825E+03    0.94877E+01    0.00000E+00   -0.28327E+02    0.14503E-08    0.28361E-05    0.10941E-07
  1781    0.37846E+03    0.93824E+01    0.00000E+00   -0.28095E+02    0.14482E-08    0.29078E-05    0.69138E-08
  1782    0.37863E+03    0.92786E+01    0.00000E+00   -0.27859E+02    0.14461E-08    0.29770E-05    0.29555E-08
  1783    0.37880E+03    0.91761E+01    0.00000E+00   -0.27618E+02    0.14440E-08    0.30437E-05   -0.92813E-09
  1784    0.37897E+03    0.90749E+01    0.00000E+00   -0.27373E+02    0.14419E-08    0.31077E-05   -0.47311E-08
  1785    0.37910E+03    0.89753E+01    0.00000E+00   -0.27126E+02    0.14398E-08    0.31687E-05   -0.84475E-08
  1786    0.37922E+03    0.88771E+01    0.00000E+00   -0.26874E+02    0.14377E-08    0.32265E-05   -0.12072E-07
  1787    0.37932E+03    0.87805E+01    0.00000E+00   -0.26617E+02    0.14356E-08    0.32810E-05   -0.15597E-07
  1788    0.37941E+03    0.86854E+01    0.00000E+00   -0.26359E+02    0.14335E-08    0.33320E-05   -0.19019E-07
  1789    0.37947E+03    0.85917E+01    0.00000E+00   -0.26096E+02    0.14314E-08    0.33792E-05   -0.22330E-07
  1790    0.37951E+03    0.84997E+01    0.00000E+00   -0.25829E+02    0.14293E-08    0.34225E-05   -0.25526E-07
  1791    0.37953E+03    0.84091E+01    0.00000E+00   -0.25560E+02    0.14272E-08    0.34617E-05   -0.28600E-07
  1792    0.37954E+03    0.83203E+01    0.00000E+00   -0.25287E+02    0.14251E-08    0.34966E-05   -0.31546E-07
  1793    0.37952E+03    0.82330E+01    0.00000E+00   -0.25011E+02    0.14230E-08    0.35269E-05   -0.34358E-07
  1794    0.37949E+03    0.81473E+01    0.00000E+00   -0.24731E+02    0.14210E-08    0.35526E-05   -0.37031E-07
  1795    0.37944E+03    0.80634E+01    0.00000E+00   -0.24449E+02    0.14189E-08    0.35733E-05   -0.39559E-07
  1796    0.37934E+03    0.79811E+01    0.00000E+00   -0.24163E+02    0.14168E-08    0.35889E-05   -0.41935E-07
  1797    0.37926E+03    0.79005E+01    0.00000E+00   -0.23875E+02    0.14148E-08    0.35993E-05   -0.44154E-07
  1798    0.37914E+03    0.78215E+01    0.00000E+00   -0.23583E+02    0.14127E-08    0.36041E-05   -0.46210E-07
  1799    0.37900E+03    0.77444E+01    0.00000E+00   -0.23289E+02    0.14106E-08    0.36032E-05   -0.48097E-07
  1800    0.37885E+03    0.76690E+01    0.00000E+00   -0.22992E+02    0.14086E-08    0.35965E-05   -0.49810E-07
  1801    0.37868E+03    0.75953E+01    0.00000E+00   -0.22692E+02    0.14065E-08    0.35837E-05   -0.51344E-07
  1802    0.37849E+03    0.75233E+01    0.00000E+00   -0.22390E+02    0.14045E-08    0.35651E-05   -0.52703E-07
  1803    0.37828E+03    0.74531E+01    0.00000E+00   -0.22086E+02    0.14025E-08    0.35409E-05   -0.53894E-07
  1804    0.37803E+03    0.73847E+01    0.00000E+00   -0.21779E+02    0.14004E-08    0.35114E-05   -0.54923E-07
  1805    0.37777E+03    0.73181E+01    0.00000E+00   -0.21470E+02    0.13984E-08    0.34768E-05   -0.55797E-07
  1806    0.37750E+03    0.72534E+01    0.00000E+00   -0.21159E+02    0.13963E-08    0.34373E-05   -0.56520E-07
  1807    0.37719E+03    0.71905E+01    0.00000E+00   -0.20847E+02    0.13943E-08    0.33933E-05   -0.57101E-07
  1808    0.37687E+03    0.71291E+01    0.00000E+00   -0.20533E+02    0.13923E-08    0.33449E-05   -0.57544E-07
  1809    0.37653E+03    0.70695E+01    0.00000E+00   -0.20218E+02    0.13903E-08    0.32925E-05   -0.57857E-07
  1810    0.37618E+03    0.70118E+01    0.00000E+00   -0.19902E+02    0.13882E-08    0.32362E-05   -0.58045E-07
  1811    0.37579E+03    0.69559E+01    0.00000E+00   -0.19584E+02    0.13862E-08    0.31763E-05   -0.58114E-07
  1812    0.37539E+03    0.69019E+01    0.00000E+00   -0.19266E+02    0.13842E-08    0.31130E-05   -0.58072E-07
  1813    0.37497E+03    0.68496E+01    0.00000E+00   -0.18947E+02    0.13822E-08    0.30467E-05   -0.57923E-07
  1814    0.37452E+03    0.67991E+01    0.00000E+00   -0.18628E+02    0.13802E-08    0.29775E-05   -0.57675E-07
  1815    0.37407E+03    0.67505E+01    0.00000E+00   -0.18308E+02    0.13782E-08    0.29058E-05   -0.57333E-07
  1816    0.37359E+03    0.67036E+01    0.00000E+00   -0.17988E+02    0.13762E-08    0.28317E-05   -0.56905E-07
  1817    0.37309E+03    0.66585E+01    0.00000E+00   -0.17668E+02    0.13742E-08    0.27554E-05   -0.56395E-07
  1818    0.37257E+03    0.66152E+01    0.00000E+00   -0.17348E+02    0.13722E-08    0.26774E-05   -0.55810E-07
  1819    0.37201E+03    0.65739E+01    0.00000E+00   -0.17028E+02    0.13702E-08    0.25977E-05   -0.55157E-07
  1820    0.37145E+03    0.65341E+01    0.00000E+00   -0.16708E+02    0.13682E-08    0.25167E-05   -0.54441E-07
  1821    0.37089E+03    0.64963E+01    0.00000E+00   -0.16389E+02    0.13662E-08    0.24346E-05   -0.53669E-07
  1822    0.37029E+03    0.64602E+01    0.00000E+00   -0.16070E+02    0.13642E-08    0.23517E-05   -0.52848E-07
  1823    0.36970E+03    0.64260E+01    0.00000E+00   -0.15752E+02    0.13623E-08    0.22681E-05   -0.51983E-07
  1824    0.36907E+03    0.63933E+01    0.00000E+00   -0.15435E+02    0.13603E-08    0.21842E-05   -0.51080E-07
  1825    0.36842E+03    0.63623E+01    0.00000E+00   -0.15119E+02    0.13583E-08    0.21002E-05   -0.50146E-07
  1826    0.36775E+03    0.63340E+01    0.00000E+00   -0.14804E+02    0.13564E-08    0.20163E-05   -0.49187E-07
  1827    0.36708E+03    0.63070E+01    0.00000E+00   -0.14490E+02    0.13544E-08    0.19328E-05   -0.48210E-07
  1828    0.36637E+03    0.62818E+01    0.00000E+00   -0.14177E+02    0.13524E-08    0.18500E-05   -0.47220E-07
  1829    0.36565E+03    0.62575E+01    0.00000E+00   -0.13866E+02    0.13505E-08    0.17681E-05   -0.46224E-07
  1830    0.36491E+03    0.62365E+01    0.00000E+00   -0.13556E+02    0.13485E-08    0.16873E-05   -0.45227E-07
  1831    0.36416E+03    0.62165E+01    0.00000E+00   -0.13248E+02    0.13466E-08    0.16079E-05   -0.44237E-07
  1832    0.36338E+03    0.61983E+01    0.00000E+00   -0.12942E+02    0.13446E-08    0.15301E-05   -0.43259E-07
  1833    0.36260E+03    0.61819E+01    0.00000E+00   -0.12637E+02    0.13427E-08    0.14543E-05   -0.42300E-07
  1834    0.36180E+03    0.61666E+01    0.00000E+00   -0.12335E+02    0.13407E-08    0.13806E-05   -0.41366E-07
  1835    0.36097E+03    0.61540E+01    0.00000E+00   -0.12034E+02    0.13388E-08    0.13092E-05   -0.40463E-07
  1836    0.36012E+03    0.61441E+01    0.00000E+00   -0.11736E+02    0.13368E-08    0.12405E-05   -0.39597E-07
  1837    0.35927E+03    0.61339E+01    0.00000E+00   -0.11440E+02    0.13349E-08    0.11747E-05   -0.38775E-07
  1838    0.35840E+03    0.61264E+01    0.00000E+00   -0.11146E+02    0.13330E-08    0.11120E-05   -0.38003E-07
  1839    0.35750E+03    0.61210E+01    0.00000E+00   -0.10855E+02    0.13311E-08    0.10528E-05   -0.37287E-07
  1840    0.35660E+03    0.61161E+01    0.00000E+00   -0.10567E+02    0.13291E-08    0.99710E-06   -0.36632E-07
  1841    0.35568E+03    0.61140E+01    0.00000E+00   -0.10281E+02    0.13272E-08    0.94533E-06   -0.36047E-07
  1842    0.35474E+03    0.61133E+01    0.00000E+00   -0.99973E+01    0.13253E-08    0.89770E-06   -0.35536E-07
  1843    0.35379E+03    0.61139E+01    0.00000E+00   -0.97169E+01    0.13234E-08    0.85445E-06   -0.35106E-07
  1844    0.35282E+03    0.61168E+01    0.00000E+00   -0.94392E+01    0.13215E-08    0.81583E-06   -0.34763E-07
  1845    0.35185E+03    0.61211E+01    0.00000E+00   -0.91645E+01    0.13196E-08    0.78209E-06   -0.34514E-07
  1846    0.35084E+03    0.61276E+01    0.00000E+00   -0.88927E+01    0.13177E-08    0.75348E-06   -0.34364E-07
  1847    0.34983E+03    0.61357E+01    0.00000E+00   -0.86242E+01    0.13158E-08    0.73025E-06   -0.34320E-07
  1848    0.34879E+03    0.61453E+01    0.00000E+00   -0.83587E+01    0.13139E-08    0.71266E-06   -0.34388E-07
  1849    0.34774E+03    0.61564E+01    0.00000E+00   -0.80965E+01    0.13120E-08    0.70093E-06   -0.34574E-07
  1850    0.34668E+03    0.61692E+01    0.00000E+00   -0.78375E+01    0.13101E-08    0.69534E-06   -0.34885E-07
  1851    0.34558E+03    0.61844E+01    0.00000E+00   -0.75819E+01    0.13082E-08    0.69604E-06   -0.35325E-07
  1852    0.34450E+03    0.62019E+01    0.00000E+00   -0.73298E+01    0.13063E-08    0.70291E-06   -0.35891E-07
  1853    0.34338E+03    0.62196E+01    0.00000E+00   -0.70811E+01    0.13044E-08    0.71574E-06   -0.36579E-07
  1854    0.34226E+03    0.62389E+01    0.00000E+00   -0.68361E+01    0.13025E-08    0.73430E-06   -0.37383E-07
  1855    0.34112E+03    0.62591E+01    0.00000E+00   -0.65948E+01    0.13006E-08    0.75839E-06   -0.38299E-07
  1856    0.33998E+03    0.62816E+01    0.00000E+00   -0.63570E+01    0.12988E-08    0.78780E-06   -0.39323E-07
  1857    0.33882E+03    0.63065E+01    0.00000E+00   -0.61232E+01    0.12969E-08    0.82231E-06   -0.40450E-07
  1858    0.33764E+03    0.63316E+01    0.00000E+00   -0.58933E+01    0.12950E-08    0.86171E-06   -0.41675E-07
  1859    0.33646E+03    0.63590E+01    0.00000E+00   -0.56674E+01    0.12932E-08    0.90580E-06   -0.42994E-07
  1860    0.33526E+03    0.63866E+01    0.00000E+00   -0.54454E+01    0.12913E-08    0.95436E-06   -0.44401E-07
  1861    0.33406E+03    0.64165E+01    0.00000E+00   -0.52277E+01    0.12894E-08    0.10072E-05   -0.45893E-07
  1862    0.33285E+03    0.64473E+01    0.00000E+00   -0.50139E+01    0.12876E-08    0.10640E-05   -0.47464E-07
  1863    0.33161E+03    0.64797E+01    0.00000E+00   -0.48044E+01    0.12857E-08    0.11247E-05   -0.49110E-07
  1864    0.33038E+03    0.65145E+01    0.00000E+00   -0.45991E+01    0.12839E-08    0.11890E-05   -0.50826E-07
  1865    0.32913E+03    0.65494E+01    0.00000E+00   -0.43982E+01    0.12820E-08    0.12567E-05   -0.52608E-07
  1866    0.32789E+03    0.65851E+01    0.00000E+00   -0.42017E+01    0.12802E-08    0.13277E-05   -0.54451E-07
  1867    0.32662E+03    0.66225E+01    0.00000E+00   -0.40094E+01    0.12783E-08    0.14016E-05   -0.56351E-07
  1868    0.32535E+03    0.66607E+01    0.00000E+00   -0.38218E+01    0.12765E-08    0.14783E-05   -0.58302E-07
  1869    0.32408E+03    0.66998E+01    0.00000E+00   -0.36386E+01    0.12747E-08    0.15575E-05   -0.60300E-07
  1870    0.32280E+03    0.67405E+01    0.00000E+00   -0.34601E+01    0.12728E-08    0.16391E-05   -0.62340E-07
  1871    0.32150E+03    0.67827E+01    0.00000E+00   -0.32860E+01    0.12710E-08    0.17228E-05   -0.64418E-07
  1872    0.32021E+03    0.68251E+01    0.00000E+00   -0.31168E+01    0.12692E-08    0.18085E-05   -0.66529E-07
  1873    0.31891E+03    0.68691E+01    0.00000E+00   -0.29523E+01    0.12674E-08    0.18958E-05   -0.68669E-07
  1874    0.31761E+03    0.69132E+01    0.00000E+00   -0.27925E+01    0.12655E-08    0.19847E-05   -0.70832E-07
  1875    0.31630E+03    0.69589E+01    0.00000E+00   -0.26375E+01    0.12637E-08    0.20749E-05   -0.73014E-07
