#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   173    0.49379E+04   -0.38433E+02    0.10026E-05   -0.38433E+02    0.83657E+00   -0.38562E-08    0.10026E-05   -0.38562E-08    0.19969E-11
   174    0.49629E+04   -0.37870E+02    0.98781E-06   -0.37870E+02    0.82617E+00   -0.38087E-08    0.98781E-06   -0.38087E-08    0.19628E-11
   175    0.49876E+04   -0.37280E+02    0.97334E-06   -0.37280E+02    0.81563E+00   -0.37573E-08    0.97334E-06   -0.37573E-08    0.19294E-11
   176    0.50118E+04   -0.36663E+02    0.95916E-06   -0.36663E+02    0.80517E+00   -0.37018E-08    0.95916E-06   -0.37018E-08    0.18968E-11
   177    0.50356E+04   -0.36021E+02    0.94526E-06   -0.36021E+02    0.79471E+00   -0.36422E-08    0.94526E-06   -0.36422E-08    0.18648E-11
   178    0.50589E+04   -0.35352E+02    0.93164E-06   -0.35352E+02    0.78449E+00   -0.35788E-08    0.93164E-06   -0.35788E-08    0.18334E-11
   179    0.50818E+04   -0.34655E+02    0.91829E-06   -0.34655E+02    0.77419E+00   -0.35117E-08    0.91829E-06   -0.35117E-08    0.18028E-11
   180    0.51044E+04   -0.33934E+02    0.90520E-06   -0.33934E+02    0.76405E+00   -0.34413E-08    0.90520E-06   -0.34413E-08    0.17727E-11
   181    0.51265E+04   -0.33186E+02    0.89236E-06   -0.33186E+02    0.75406E+00   -0.33678E-08    0.89236E-06   -0.33678E-08    0.17434E-11
   182    0.51481E+04   -0.32412E+02    0.87978E-06   -0.32412E+02    0.74429E+00   -0.32913E-08    0.87978E-06   -0.32913E-08    0.17146E-11
   183    0.51692E+04   -0.31612E+02    0.86743E-06   -0.31612E+02    0.73467E+00   -0.32121E-08    0.86743E-06   -0.32121E-08    0.16864E-11
   184    0.51900E+04   -0.30786E+02    0.85533E-06   -0.30786E+02    0.72527E+00   -0.31304E-08    0.85533E-06   -0.31304E-08    0.16588E-11
   185    0.52102E+04   -0.29936E+02    0.84345E-06   -0.29936E+02    0.71623E+00   -0.30465E-08    0.84345E-06   -0.30465E-08    0.16318E-11
   186    0.52297E+04   -0.29058E+02    0.83180E-06   -0.29058E+02    0.70743E+00   -0.29606E-08    0.83180E-06   -0.29606E-08    0.16054E-11
   187    0.52490E+04   -0.28156E+02    0.82036E-06   -0.28156E+02    0.69899E+00   -0.28729E-08    0.82036E-06   -0.28729E-08    0.15795E-11
   188    0.52678E+04   -0.27229E+02    0.80914E-06   -0.27229E+02    0.69090E+00   -0.27837E-08    0.80914E-06   -0.27837E-08    0.15541E-11
   189    0.52860E+04   -0.26276E+02    0.79812E-06   -0.26276E+02    0.68320E+00   -0.26931E-08    0.79812E-06   -0.26931E-08    0.15293E-11
   190    0.53041E+04   -0.25301E+02    0.78729E-06   -0.25301E+02    0.67594E+00   -0.26014E-08    0.78729E-06   -0.26014E-08    0.15050E-11
   191    0.53213E+04   -0.24298E+02    0.77666E-06   -0.24298E+02    0.66913E+00   -0.25089E-08    0.77666E-06   -0.25089E-08    0.14812E-11
   192    0.53381E+04   -0.23272E+02    0.76621E-06   -0.23272E+02    0.66281E+00   -0.24157E-08    0.76621E-06   -0.24157E-08    0.14578E-11
   193    0.53543E+04   -0.22224E+02    0.75595E-06   -0.22224E+02    0.65700E+00   -0.23221E-08    0.75595E-06   -0.23221E-08    0.14349E-11
   194    0.53702E+04   -0.21150E+02    0.74585E-06   -0.21150E+02    0.65175E+00   -0.22283E-08    0.74585E-06   -0.22283E-08    0.14125E-11
   195    0.53855E+04   -0.20054E+02    0.73592E-06   -0.20054E+02    0.64709E+00   -0.21346E-08    0.73592E-06   -0.21346E-08    0.13905E-11
   196    0.54001E+04   -0.18934E+02    0.72615E-06   -0.18934E+02    0.64305E+00   -0.20411E-08    0.72615E-06   -0.20411E-08    0.13690E-11
   197    0.54144E+04   -0.17793E+02    0.71653E-06   -0.17793E+02    0.63968E+00   -0.19481E-08    0.71653E-06   -0.19481E-08    0.13478E-11
   198    0.54281E+04   -0.16629E+02    0.70705E-06   -0.16629E+02    0.63700E+00   -0.18558E-08    0.70705E-06   -0.18558E-08    0.13271E-11
   199    0.54414E+04   -0.15443E+02    0.69772E-06   -0.15443E+02    0.63504E+00   -0.17645E-08    0.69772E-06   -0.17645E-08    0.13067E-11
   200    0.54541E+04   -0.14236E+02    0.68852E-06   -0.14236E+02    0.63384E+00   -0.16744E-08    0.68852E-06   -0.16744E-08    0.12867E-11
   201    0.54662E+04   -0.13007E+02    0.67944E-06   -0.13007E+02    0.63344E+00   -0.15856E-08    0.67944E-06   -0.15856E-08    0.12671E-11
   202    0.54778E+04   -0.11758E+02    0.67049E-06   -0.11758E+02    0.63387E+00   -0.14982E-08    0.67049E-06   -0.14982E-08    0.12478E-11
   203    0.54889E+04   -0.10487E+02    0.66167E-06   -0.10487E+02    0.63517E+00   -0.14122E-08    0.66167E-06   -0.14122E-08    0.12289E-11
   204    0.54993E+04   -0.91982E+01    0.65297E-06   -0.91982E+01    0.63737E+00   -0.13276E-08    0.65297E-06   -0.13276E-08    0.12103E-11
   205    0.55092E+04   -0.78890E+01    0.64438E-06   -0.78890E+01    0.64051E+00   -0.12443E-08    0.64438E-06   -0.12443E-08    0.11921E-11
   206    0.55184E+04   -0.65606E+01    0.63592E-06   -0.65606E+01    0.64463E+00   -0.11623E-08    0.63592E-06   -0.11623E-08    0.11742E-11
   207    0.55271E+04   -0.52134E+01    0.62758E-06   -0.52134E+01    0.64975E+00   -0.10816E-08    0.62758E-06   -0.10816E-08    0.11566E-11
   208    0.55351E+04   -0.38479E+01    0.61935E-06   -0.38479E+01    0.65592E+00   -0.10021E-08    0.61935E-06   -0.10021E-08    0.11394E-11
   209    0.55425E+04   -0.24645E+01    0.61124E-06   -0.24645E+01    0.66316E+00   -0.92400E-09    0.61124E-06   -0.92400E-09    0.11225E-11
   210    0.55493E+04   -0.10640E+01    0.60325E-06   -0.10640E+01    0.67152E+00   -0.84709E-09    0.60325E-06   -0.84709E-09    0.11058E-11
   211    0.55555E+04    0.35350E+00    0.59536E-06    0.35350E+00    0.68104E+00   -0.77142E-09    0.59536E-06   -0.77142E-09    0.10895E-11
   212    0.55610E+04    0.17871E+01    0.58759E-06    0.17871E+01    0.69173E+00   -0.69695E-09    0.58759E-06   -0.69695E-09    0.10735E-11
   213    0.55659E+04    0.32368E+01    0.57993E-06    0.32368E+01    0.70366E+00   -0.62368E-09    0.57993E-06   -0.62368E-09    0.10578E-11
   214    0.55703E+04    0.47015E+01    0.57237E-06    0.47015E+01    0.71679E+00   -0.55158E-09    0.57237E-06   -0.55158E-09    0.10424E-11
   215    0.55740E+04    0.61804E+01    0.56493E-06    0.61804E+01    0.73134E+00   -0.48064E-09    0.56493E-06   -0.48064E-09    0.10273E-11
   216    0.55770E+04    0.76741E+01    0.55759E-06    0.76741E+01    0.74711E+00   -0.41084E-09    0.55759E-06   -0.41084E-09    0.10125E-11
   217    0.55796E+04    0.91805E+01    0.55035E-06    0.91805E+01    0.76425E+00   -0.34216E-09    0.55035E-06   -0.34216E-09    0.99795E-12
   218    0.55815E+04    0.10700E+02    0.54322E-06    0.10700E+02    0.78278E+00   -0.27458E-09    0.54322E-06   -0.27458E-09    0.98367E-12
   219    0.55828E+04    0.12233E+02    0.53619E-06    0.12233E+02    0.80267E+00   -0.20808E-09    0.53619E-06   -0.20808E-09    0.96967E-12
   220    0.55835E+04    0.13776E+02    0.52926E-06    0.13776E+02    0.82409E+00   -0.14266E-09    0.52926E-06   -0.14266E-09    0.95594E-12
   221    0.55836E+04    0.15331E+02    0.52242E-06    0.15331E+02    0.84696E+00   -0.78279E-10    0.52242E-06   -0.78279E-10    0.94247E-12
   222    0.55832E+04    0.16896E+02    0.51569E-06    0.16896E+02    0.87143E+00   -0.14933E-10    0.51569E-06   -0.14933E-10    0.92925E-12
   223    0.55820E+04    0.18473E+02    0.50905E-06    0.18473E+02    0.89741E+00    0.47400E-10    0.50905E-06    0.47400E-10    0.91628E-12
   224    0.55803E+04    0.20056E+02    0.50251E-06    0.20056E+02    0.92491E+00    0.10874E-09    0.50251E-06    0.10874E-09    0.90356E-12
   225    0.55780E+04    0.21650E+02    0.49606E-06    0.21650E+02    0.95408E+00    0.16910E-09    0.49606E-06    0.16910E-09    0.89108E-12
   226    0.55752E+04    0.23251E+02    0.48970E-06    0.23251E+02    0.98492E+00    0.22850E-09    0.48970E-06    0.22850E-09    0.87884E-12
   227    0.55716E+04    0.24860E+02    0.48344E-06    0.24860E+02    0.10174E+01    0.28696E-09    0.48344E-06    0.28696E-09    0.86683E-12
   228    0.55675E+04    0.26476E+02    0.47726E-06    0.26476E+02    0.10516E+01    0.34450E-09    0.47726E-06    0.34450E-09    0.85504E-12
   229    0.55629E+04    0.28096E+02    0.47117E-06    0.28096E+02    0.10875E+01    0.40113E-09    0.47117E-06    0.40113E-09    0.84348E-12
   230    0.55575E+04    0.29723E+02    0.46517E-06    0.29723E+02    0.11251E+01    0.45687E-09    0.46517E-06    0.45687E-09    0.83213E-12
   231    0.55516E+04    0.31355E+02    0.45925E-06    0.31355E+02    0.11646E+01    0.51174E-09    0.45925E-06    0.51174E-09    0.82100E-12
   232    0.55450E+04    0.32991E+02    0.45342E-06    0.32991E+02    0.12058E+01    0.56576E-09    0.45342E-06    0.56576E-09    0.81007E-12
   233    0.55379E+04    0.34630E+02    0.44767E-06    0.34630E+02    0.12489E+01    0.61895E-09    0.44767E-06    0.61895E-09    0.79935E-12
   234    0.55301E+04    0.36271E+02    0.44200E-06    0.36271E+02    0.12939E+01    0.67132E-09    0.44200E-06    0.67132E-09    0.78882E-12
   235    0.55217E+04    0.37914E+02    0.43641E-06    0.37914E+02    0.13407E+01    0.72289E-09    0.43641E-06    0.72289E-09    0.77848E-12
   236    0.55127E+04    0.39558E+02    0.43090E-06    0.39558E+02    0.13895E+01    0.77369E-09    0.43090E-06    0.77369E-09    0.76833E-12
   237    0.55031E+04    0.41203E+02    0.42546E-06    0.41203E+02    0.14401E+01    0.82372E-09    0.42546E-06    0.82372E-09    0.75836E-12
   238    0.54929E+04    0.42848E+02    0.42010E-06    0.42848E+02    0.14928E+01    0.87300E-09    0.42010E-06    0.87300E-09    0.74858E-12
   239    0.54822E+04    0.44493E+02    0.41482E-06    0.44493E+02    0.15474E+01    0.92156E-09    0.41482E-06    0.92156E-09    0.73896E-12
   240    0.54707E+04    0.46134E+02    0.40961E-06    0.46134E+02    0.16039E+01    0.96942E-09    0.40961E-06    0.96942E-09    0.72951E-12
   241    0.54588E+04    0.47774E+02    0.40447E-06    0.47774E+02    0.16626E+01    0.10166E-08    0.40447E-06    0.10166E-08    0.72022E-12
   242    0.54463E+04    0.49411E+02    0.39940E-06    0.49411E+02    0.17231E+01    0.10631E-08    0.39940E-06    0.10631E-08    0.71109E-12
   243    0.54332E+04    0.51044E+02    0.39439E-06    0.51044E+02    0.17858E+01    0.11089E-08    0.39439E-06    0.11089E-08    0.70212E-12
   244    0.54195E+04    0.52673E+02    0.38946E-06    0.52673E+02    0.18505E+01    0.11541E-08    0.38946E-06    0.11541E-08    0.69329E-12
   245    0.54052E+04    0.54296E+02    0.38459E-06    0.54296E+02    0.19173E+01    0.11987E-08    0.38459E-06    0.11987E-08    0.68461E-12
   246    0.53904E+04    0.55914E+02    0.37979E-06    0.55914E+02    0.19862E+01    0.12427E-08    0.37979E-06    0.12427E-08    0.67606E-12
   247    0.53750E+04    0.57525E+02    0.37505E-06    0.57525E+02    0.20571E+01    0.12861E-08    0.37505E-06    0.12861E-08    0.66765E-12
   248    0.53591E+04    0.59129E+02    0.37037E-06    0.59129E+02    0.21304E+01    0.13289E-08    0.37037E-06    0.13289E-08    0.65936E-12
   249    0.53427E+04    0.60725E+02    0.36575E-06    0.60725E+02    0.22056E+01    0.13712E-08    0.36575E-06    0.13712E-08    0.65120E-12
   250    0.53258E+04    0.62311E+02    0.36119E-06    0.62311E+02    0.22831E+01    0.14129E-08    0.36119E-06    0.14129E-08    0.64316E-12
   251    0.53083E+04    0.63890E+02    0.35669E-06    0.63890E+02    0.23626E+01    0.14542E-08    0.35669E-06    0.14542E-08    0.63523E-12
   252    0.52902E+04    0.65458E+02    0.35224E-06    0.65458E+02    0.24443E+01    0.14949E-08    0.35224E-06    0.14949E-08    0.62742E-12
   253    0.52719E+04    0.67015E+02    0.34785E-06    0.67015E+02    0.25281E+01    0.15351E-08    0.34785E-06    0.15351E-08    0.61971E-12
   254    0.52529E+04    0.68560E+02    0.34352E-06    0.68560E+02    0.26141E+01    0.15749E-08    0.34352E-06    0.15749E-08    0.61212E-12
   255    0.52334E+04    0.70094E+02    0.33924E-06    0.70094E+02    0.27022E+01    0.16141E-08    0.33924E-06    0.16141E-08    0.60463E-12
   256    0.52134E+04    0.71616E+02    0.33502E-06    0.71616E+02    0.27927E+01    0.16528E-08    0.33502E-06    0.16528E-08    0.59725E-12
   257    0.51930E+04    0.73119E+02    0.33085E-06    0.73119E+02    0.28852E+01    0.16911E-08    0.33085E-06    0.16911E-08    0.58998E-12
   258    0.51721E+04    0.74615E+02    0.32674E-06    0.74615E+02    0.29800E+01    0.17289E-08    0.32674E-06    0.17289E-08    0.58281E-12
   259    0.51507E+04    0.76089E+02    0.32268E-06    0.76089E+02    0.30769E+01    0.17662E-08    0.32268E-06    0.17662E-08    0.57574E-12
   260    0.51289E+04    0.77556E+02    0.31866E-06    0.77556E+02    0.31760E+01    0.18030E-08    0.31866E-06    0.18030E-08    0.56878E-12
   261    0.51067E+04    0.78993E+02    0.31471E-06    0.78993E+02    0.32772E+01    0.18394E-08    0.31471E-06    0.18394E-08    0.56192E-12
   262    0.50839E+04    0.80424E+02    0.31080E-06    0.80424E+02    0.33808E+01    0.18753E-08    0.31080E-06    0.18753E-08    0.55516E-12
   263    0.50609E+04    0.81841E+02    0.30694E-06    0.81841E+02    0.34864E+01    0.19107E-08    0.30694E-06    0.19107E-08    0.54850E-12
   264    0.50374E+04    0.83236E+02    0.30313E-06    0.83236E+02    0.35943E+01    0.19457E-08    0.30313E-06    0.19457E-08    0.54193E-12
   265    0.50133E+04    0.84601E+02    0.29937E-06    0.84601E+02    0.37042E+01    0.19802E-08    0.29937E-06    0.19802E-08    0.53546E-12
   266    0.49890E+04    0.85960E+02    0.29566E-06    0.85960E+02    0.38165E+01    0.20143E-08    0.29566E-06    0.20143E-08    0.52909E-12
   267    0.49641E+04    0.87290E+02    0.29200E-06    0.87290E+02    0.39307E+01    0.20479E-08    0.29200E-06    0.20479E-08    0.52280E-12
   268    0.49388E+04    0.88605E+02    0.28838E-06    0.88605E+02    0.40473E+01    0.20811E-08    0.28838E-06    0.20811E-08    0.51662E-12
   269    0.49131E+04    0.89899E+02    0.28482E-06    0.89899E+02    0.41659E+01    0.21139E-08    0.28482E-06    0.21139E-08    0.51052E-12
   270    0.48870E+04    0.91171E+02    0.28129E-06    0.91171E+02    0.42867E+01    0.21462E-08    0.28129E-06    0.21462E-08    0.50451E-12
   271    0.48606E+04    0.92421E+02    0.27782E-06    0.92421E+02    0.44095E+01    0.21781E-08    0.27782E-06    0.21781E-08    0.49859E-12
   272    0.48339E+04    0.93642E+02    0.27438E-06    0.93642E+02    0.45346E+01    0.22096E-08    0.27438E-06    0.22096E-08    0.49276E-12
   273    0.48068E+04    0.94849E+02    0.27099E-06    0.94849E+02    0.46614E+01    0.22407E-08    0.27099E-06    0.22407E-08    0.48701E-12
   274    0.47794E+04    0.96020E+02    0.26765E-06    0.96020E+02    0.47906E+01    0.22713E-08    0.26765E-06    0.22713E-08    0.48135E-12
   275    0.47516E+04    0.97176E+02    0.26435E-06    0.97176E+02    0.49217E+01    0.23015E-08    0.26435E-06    0.23015E-08    0.47577E-12
   276    0.47235E+04    0.98295E+02    0.26109E-06    0.98295E+02    0.50547E+01    0.23314E-08    0.26109E-06    0.23314E-08    0.47027E-12
   277    0.46951E+04    0.99401E+02    0.25787E-06    0.99401E+02    0.51899E+01    0.23608E-08    0.25787E-06    0.23608E-08    0.46485E-12
   278    0.46664E+04    0.10047E+03    0.25469E-06    0.10047E+03    0.53270E+01    0.23898E-08    0.25469E-06    0.23898E-08    0.45952E-12
   279    0.46374E+04    0.10151E+03    0.25155E-06    0.10151E+03    0.54660E+01    0.24184E-08    0.25155E-06    0.24184E-08    0.45426E-12
   280    0.46081E+04    0.10254E+03    0.24846E-06    0.10254E+03    0.56069E+01    0.24467E-08    0.24846E-06    0.24467E-08    0.44908E-12
   281    0.45786E+04    0.10353E+03    0.24540E-06    0.10353E+03    0.57498E+01    0.24745E-08    0.24540E-06    0.24745E-08    0.44397E-12
   282    0.45487E+04    0.10449E+03    0.24238E-06    0.10449E+03    0.58944E+01    0.25020E-08    0.24238E-06    0.25020E-08    0.43894E-12
   283    0.45187E+04    0.10542E+03    0.23940E-06    0.10542E+03    0.60409E+01    0.25291E-08    0.23940E-06    0.25291E-08    0.43399E-12
   284    0.44884E+04    0.10632E+03    0.23646E-06    0.10632E+03    0.61892E+01    0.25559E-08    0.23646E-06    0.25559E-08    0.42910E-12
   285    0.44579E+04    0.10719E+03    0.23355E-06    0.10719E+03    0.63394E+01    0.25822E-08    0.23355E-06    0.25822E-08    0.42429E-12
   286    0.44271E+04    0.10803E+03    0.23068E-06    0.10803E+03    0.64912E+01    0.26082E-08    0.23068E-06    0.26082E-08    0.41954E-12
   287    0.43961E+04    0.10885E+03    0.22784E-06    0.10885E+03    0.66448E+01    0.26338E-08    0.22784E-06    0.26338E-08    0.41486E-12
   288    0.43649E+04    0.10963E+03    0.22504E-06    0.10963E+03    0.68000E+01    0.26591E-08    0.22504E-06    0.26591E-08    0.41026E-12
   289    0.43336E+04    0.11038E+03    0.22228E-06    0.11038E+03    0.69569E+01    0.26841E-08    0.22228E-06    0.26841E-08    0.40571E-12
   290    0.43020E+04    0.11110E+03    0.21954E-06    0.11110E+03    0.71152E+01    0.27086E-08    0.21954E-06    0.27086E-08    0.40123E-12
   291    0.42703E+04    0.11178E+03    0.21684E-06    0.11178E+03    0.72758E+01    0.27329E-08    0.21684E-06    0.27329E-08    0.39682E-12
   292    0.42382E+04    0.11243E+03    0.21418E-06    0.11243E+03    0.74374E+01    0.27568E-08    0.21418E-06    0.27568E-08    0.39246E-12
   293    0.42062E+04    0.11304E+03    0.21154E-06    0.11304E+03    0.75998E+01    0.27803E-08    0.21154E-06    0.27803E-08    0.38817E-12
   294    0.41739E+04    0.11364E+03    0.20894E-06    0.11364E+03    0.77644E+01    0.28036E-08    0.20894E-06    0.28036E-08    0.38393E-12
   295    0.41416E+04    0.11418E+03    0.20637E-06    0.11418E+03    0.79298E+01    0.28265E-08    0.20637E-06    0.28265E-08    0.37976E-12
   296    0.41091E+04    0.11470E+03    0.20382E-06    0.11470E+03    0.80973E+01    0.28491E-08    0.20382E-06    0.28491E-08    0.37564E-12
   297    0.40765E+04    0.11519E+03    0.20131E-06    0.11519E+03    0.82649E+01    0.28713E-08    0.20131E-06    0.28713E-08    0.37158E-12
   298    0.40437E+04    0.11564E+03    0.19882E-06    0.11564E+03    0.84347E+01    0.28933E-08    0.19882E-06    0.28933E-08    0.36757E-12
   299    0.40108E+04    0.11605E+03    0.19637E-06    0.11605E+03    0.86059E+01    0.29149E-08    0.19637E-06    0.29149E-08    0.36361E-12
   300    0.39779E+04    0.11642E+03    0.19394E-06    0.11642E+03    0.87772E+01    0.29363E-08    0.19394E-06    0.29363E-08    0.35971E-12
   301    0.39448E+04    0.11677E+03    0.19154E-06    0.11677E+03    0.89500E+01    0.29573E-08    0.19154E-06    0.29573E-08    0.35585E-12
   302    0.39117E+04    0.11708E+03    0.18916E-06    0.11708E+03    0.91235E+01    0.29780E-08    0.18916E-06    0.29780E-08    0.35205E-12
   303    0.38786E+04    0.11735E+03    0.18681E-06    0.11735E+03    0.92985E+01    0.29984E-08    0.18681E-06    0.29984E-08    0.34830E-12
   304    0.38454E+04    0.11758E+03    0.18449E-06    0.11758E+03    0.94750E+01    0.30185E-08    0.18449E-06    0.30185E-08    0.34459E-12
   305    0.38122E+04    0.11778E+03    0.18219E-06    0.11778E+03    0.96515E+01    0.30383E-08    0.18219E-06    0.30383E-08    0.34094E-12
   306    0.37789E+04    0.11795E+03    0.17992E-06    0.11795E+03    0.98287E+01    0.30577E-08    0.17992E-06    0.30577E-08    0.33733E-12
   307    0.37456E+04    0.11807E+03    0.17767E-06    0.11807E+03    0.10007E+02    0.30767E-08    0.17767E-06    0.30767E-08    0.33377E-12
   308    0.37123E+04    0.11816E+03    0.17546E-06    0.11816E+03    0.10187E+02    0.30954E-08    0.17546E-06    0.30954E-08    0.33025E-12
   309    0.36790E+04    0.11821E+03    0.17326E-06    0.11821E+03    0.10366E+02    0.31138E-08    0.17326E-06    0.31138E-08    0.32679E-12
   310    0.36457E+04    0.11823E+03    0.17109E-06    0.11823E+03    0.10546E+02    0.31317E-08    0.17109E-06    0.31317E-08    0.32336E-12
   311    0.36125E+04    0.11820E+03    0.16895E-06    0.11820E+03    0.10728E+02    0.31493E-08    0.16895E-06    0.31493E-08    0.31998E-12
   312    0.35793E+04    0.11815E+03    0.16683E-06    0.11815E+03    0.10909E+02    0.31665E-08    0.16683E-06    0.31665E-08    0.31665E-12
   313    0.35461E+04    0.11805E+03    0.16473E-06    0.11805E+03    0.11091E+02    0.31833E-08    0.16473E-06    0.31833E-08    0.31336E-12
   314    0.35130E+04    0.11792E+03    0.16266E-06    0.11792E+03    0.11273E+02    0.31996E-08    0.16266E-06    0.31996E-08    0.31012E-12
   315    0.34800E+04    0.11775E+03    0.16062E-06    0.11775E+03    0.11455E+02    0.32156E-08    0.16062E-06    0.32156E-08    0.30691E-12
   316    0.34470E+04    0.11754E+03    0.15860E-06    0.11754E+03    0.11638E+02    0.32312E-08    0.15860E-06    0.32312E-08    0.30375E-12
   317    0.34141E+04    0.11730E+03    0.15660E-06    0.11730E+03    0.11820E+02    0.32463E-08    0.15660E-06    0.32463E-08    0.30063E-12
   318    0.33813E+04    0.11702E+03    0.15462E-06    0.11702E+03    0.12003E+02    0.32609E-08    0.15462E-06    0.32609E-08    0.29755E-12
