#    L    TT             EE             BB             TE             PP             TP             EP          
  1647    0.37168E+03    0.21169E+02    0.00000E+00   -0.56305E+01    0.17807E-08   -0.68216E-06    0.13870E-06
  1648    0.37029E+03    0.21189E+02    0.00000E+00   -0.60778E+01    0.17780E-08   -0.70641E-06    0.13889E-06
  1649    0.36893E+03    0.21206E+02    0.00000E+00   -0.65264E+01    0.17753E-08   -0.72748E-06    0.13912E-06
  1650    0.36761E+03    0.21221E+02    0.00000E+00   -0.69756E+01    0.17727E-08   -0.74523E-06    0.13940E-06
  1651    0.36633E+03    0.21233E+02    0.00000E+00   -0.74275E+01    0.17700E-08   -0.75954E-06    0.13974E-06
  1652    0.36510E+03    0.21242E+02    0.00000E+00   -0.78793E+01    0.17673E-08   -0.77048E-06    0.14013E-06
  1653    0.36389E+03    0.21249E+02    0.00000E+00   -0.83313E+01    0.17647E-08   -0.77818E-06    0.14056E-06
  1654    0.36273E+03    0.21254E+02    0.00000E+00   -0.87865E+01    0.17620E-08   -0.78274E-06    0.14105E-06
  1655    0.36160E+03    0.21256E+02    0.00000E+00   -0.92395E+01    0.17594E-08   -0.78428E-06    0.14157E-06
  1656    0.36051E+03    0.21256E+02    0.00000E+00   -0.96939E+01    0.17567E-08   -0.78292E-06    0.14215E-06
  1657    0.35945E+03    0.21253E+02    0.00000E+00   -0.10148E+02    0.17541E-08   -0.77877E-06    0.14276E-06
  1658    0.35844E+03    0.21247E+02    0.00000E+00   -0.10603E+02    0.17515E-08   -0.77195E-06    0.14342E-06
  1659    0.35746E+03    0.21238E+02    0.00000E+00   -0.11056E+02    0.17488E-08   -0.76257E-06    0.14411E-06
  1660    0.35651E+03    0.21228E+02    0.00000E+00   -0.11509E+02    0.17462E-08   -0.75074E-06    0.14483E-06
  1661    0.35560E+03    0.21215E+02    0.00000E+00   -0.11962E+02    0.17436E-08   -0.73659E-06    0.14560E-06
  1662    0.35472E+03    0.21200E+02    0.00000E+00   -0.12413E+02    0.17410E-08   -0.72023E-06    0.14639E-06
  1663    0.35388E+03    0.21182E+02    0.00000E+00   -0.12863E+02    0.17384E-08   -0.70176E-06    0.14721E-06
  1664    0.35307E+03    0.21161E+02    0.00000E+00   -0.13311E+02    0.17358E-08   -0.68132E-06    0.14807E-06
  1665    0.35230E+03    0.21138E+02    0.00000E+00   -0.13758E+02    0.17332E-08   -0.65901E-06    0.14894E-06
  1666    0.35156E+03    0.21113E+02    0.00000E+00   -0.14204E+02    0.17306E-08   -0.63495E-06    0.14985E-06
  1667    0.35085E+03    0.21086E+02    0.00000E+00   -0.14646E+02    0.17280E-08   -0.60925E-06    0.15077E-06
  1668    0.35018E+03    0.21056E+02    0.00000E+00   -0.15088E+02    0.17254E-08   -0.58204E-06    0.15172E-06
  1669    0.34954E+03    0.21024E+02    0.00000E+00   -0.15526E+02    0.17228E-08   -0.55341E-06    0.15268E-06
  1670    0.34893E+03    0.20990E+02    0.00000E+00   -0.15961E+02    0.17202E-08   -0.52350E-06    0.15367E-06
  1671    0.34836E+03    0.20952E+02    0.00000E+00   -0.16395E+02    0.17177E-08   -0.49241E-06    0.15466E-06
  1672    0.34782E+03    0.20913E+02    0.00000E+00   -0.16825E+02    0.17151E-08   -0.46026E-06    0.15567E-06
  1673    0.34730E+03    0.20871E+02    0.00000E+00   -0.17252E+02    0.17125E-08   -0.42717E-06    0.15670E-06
  1674    0.34683E+03    0.20828E+02    0.00000E+00   -0.17676E+02    0.17100E-08   -0.39325E-06    0.15773E-06
  1675    0.34637E+03    0.20782E+02    0.00000E+00   -0.18097E+02    0.17074E-08   -0.35861E-06    0.15876E-06
  1676    0.34595E+03    0.20732E+02    0.00000E+00   -0.18513E+02    0.17049E-08   -0.32338E-06    0.15981E-06
  1677    0.34556E+03    0.20682E+02    0.00000E+00   -0.18927E+02    0.17023E-08   -0.28766E-06    0.16086E-06
  1678    0.34519E+03    0.20629E+02    0.00000E+00   -0.19336E+02    0.16998E-08   -0.25158E-06    0.16190E-06
  1679    0.34486E+03    0.20574E+02    0.00000E+00   -0.19742E+02    0.16972E-08   -0.21524E-06    0.16295E-06
  1680    0.34455E+03    0.20517E+02    0.00000E+00   -0.20142E+02    0.16947E-08   -0.17876E-06    0.16400E-06
  1681    0.34428E+03    0.20456E+02    0.00000E+00   -0.20539E+02    0.16922E-08   -0.14226E-06    0.16504E-06
  1682    0.34403E+03    0.20395E+02    0.00000E+00   -0.20932E+02    0.16897E-08   -0.10585E-06    0.16608E-06
  1683    0.34381E+03    0.20332E+02    0.00000E+00   -0.21320E+02    0.16871E-08   -0.69657E-07    0.16711E-06
  1684    0.34362E+03    0.20266E+02    0.00000E+00   -0.21704E+02    0.16846E-08   -0.33782E-07    0.16813E-06
  1685    0.34346E+03    0.20198E+02    0.00000E+00   -0.22083E+02    0.16821E-08    0.16543E-08    0.16914E-06
  1686    0.34332E+03    0.20128E+02    0.00000E+00   -0.22455E+02    0.16796E-08    0.36537E-07    0.17013E-06
  1687    0.34320E+03    0.20056E+02    0.00000E+00   -0.22824E+02    0.16771E-08    0.70750E-07    0.17111E-06
  1688    0.34313E+03    0.19982E+02    0.00000E+00   -0.23188E+02    0.16746E-08    0.10418E-06    0.17207E-06
  1689    0.34306E+03    0.19906E+02    0.00000E+00   -0.23545E+02    0.16721E-08    0.13671E-06    0.17302E-06
  1690    0.34302E+03    0.19828E+02    0.00000E+00   -0.23897E+02    0.16696E-08    0.16822E-06    0.17394E-06
  1691    0.34301E+03    0.19749E+02    0.00000E+00   -0.24245E+02    0.16671E-08    0.19861E-06    0.17484E-06
  1692    0.34303E+03    0.19666E+02    0.00000E+00   -0.24586E+02    0.16646E-08    0.22775E-06    0.17571E-06
  1693    0.34307E+03    0.19582E+02    0.00000E+00   -0.24921E+02    0.16622E-08    0.25552E-06    0.17656E-06
  1694    0.34313E+03    0.19497E+02    0.00000E+00   -0.25252E+02    0.16597E-08    0.28183E-06    0.17738E-06
  1695    0.34323E+03    0.19408E+02    0.00000E+00   -0.25575E+02    0.16572E-08    0.30654E-06    0.17817E-06
  1696    0.34334E+03    0.19319E+02    0.00000E+00   -0.25894E+02    0.16548E-08    0.32954E-06    0.17892E-06
  1697    0.34347E+03    0.19227E+02    0.00000E+00   -0.26206E+02    0.16523E-08    0.35073E-06    0.17964E-06
  1698    0.34363E+03    0.19134E+02    0.00000E+00   -0.26512E+02    0.16498E-08    0.36997E-06    0.18033E-06
  1699    0.34381E+03    0.19039E+02    0.00000E+00   -0.26811E+02    0.16474E-08    0.38717E-06    0.18098E-06
  1700    0.34402E+03    0.18941E+02    0.00000E+00   -0.27105E+02    0.16449E-08    0.40219E-06    0.18158E-06
  1701    0.34424E+03    0.18842E+02    0.00000E+00   -0.27392E+02    0.16425E-08    0.41498E-06    0.18215E-06
  1702    0.34449E+03    0.18741E+02    0.00000E+00   -0.27672E+02    0.16400E-08    0.42559E-06    0.18267E-06
  1703    0.34476E+03    0.18640E+02    0.00000E+00   -0.27947E+02    0.16376E-08    0.43416E-06    0.18315E-06
  1704    0.34505E+03    0.18535E+02    0.00000E+00   -0.28214E+02    0.16352E-08    0.44080E-06    0.18358E-06
  1705    0.34536E+03    0.18430E+02    0.00000E+00   -0.28475E+02    0.16327E-08    0.44563E-06    0.18396E-06
  1706    0.34568E+03    0.18321E+02    0.00000E+00   -0.28729E+02    0.16303E-08    0.44876E-06    0.18430E-06
  1707    0.34604E+03    0.18212E+02    0.00000E+00   -0.28977E+02    0.16279E-08    0.45031E-06    0.18458E-06
  1708    0.34640E+03    0.18102E+02    0.00000E+00   -0.29217E+02    0.16255E-08    0.45041E-06    0.18481E-06
  1709    0.34678E+03    0.17990E+02    0.00000E+00   -0.29451E+02    0.16231E-08    0.44916E-06    0.18499E-06
  1710    0.34718E+03    0.17878E+02    0.00000E+00   -0.29678E+02    0.16207E-08    0.44668E-06    0.18512E-06
  1711    0.34758E+03    0.17765E+02    0.00000E+00   -0.29897E+02    0.16183E-08    0.44310E-06    0.18518E-06
  1712    0.34801E+03    0.17649E+02    0.00000E+00   -0.30110E+02    0.16159E-08    0.43852E-06    0.18519E-06
  1713    0.34845E+03    0.17532E+02    0.00000E+00   -0.30316E+02    0.16135E-08    0.43307E-06    0.18514E-06
  1714    0.34890E+03    0.17415E+02    0.00000E+00   -0.30513E+02    0.16111E-08    0.42687E-06    0.18503E-06
  1715    0.34935E+03    0.17296E+02    0.00000E+00   -0.30705E+02    0.16087E-08    0.42003E-06    0.18486E-06
  1716    0.34984E+03    0.17176E+02    0.00000E+00   -0.30889E+02    0.16063E-08    0.41266E-06    0.18462E-06
  1717    0.35032E+03    0.17055E+02    0.00000E+00   -0.31066E+02    0.16039E-08    0.40490E-06    0.18432E-06
  1718    0.35081E+03    0.16933E+02    0.00000E+00   -0.31236E+02    0.16016E-08    0.39684E-06    0.18396E-06
  1719    0.35131E+03    0.16811E+02    0.00000E+00   -0.31398E+02    0.15992E-08    0.38862E-06    0.18352E-06
  1720    0.35183E+03    0.16688E+02    0.00000E+00   -0.31554E+02    0.15968E-08    0.38035E-06    0.18302E-06
  1721    0.35235E+03    0.16564E+02    0.00000E+00   -0.31702E+02    0.15945E-08    0.37214E-06    0.18244E-06
  1722    0.35289E+03    0.16438E+02    0.00000E+00   -0.31842E+02    0.15921E-08    0.36412E-06    0.18180E-06
  1723    0.35343E+03    0.16312E+02    0.00000E+00   -0.31976E+02    0.15897E-08    0.35640E-06    0.18108E-06
  1724    0.35397E+03    0.16186E+02    0.00000E+00   -0.32102E+02    0.15874E-08    0.34909E-06    0.18028E-06
  1725    0.35452E+03    0.16059E+02    0.00000E+00   -0.32220E+02    0.15850E-08    0.34233E-06    0.17941E-06
  1726    0.35508E+03    0.15931E+02    0.00000E+00   -0.32331E+02    0.15827E-08    0.33621E-06    0.17846E-06
  1727    0.35564E+03    0.15803E+02    0.00000E+00   -0.32435E+02    0.15804E-08    0.33087E-06    0.17743E-06
  1728    0.35620E+03    0.15675E+02    0.00000E+00   -0.32531E+02    0.15780E-08    0.32641E-06    0.17632E-06
  1729    0.35678E+03    0.15547E+02    0.00000E+00   -0.32620E+02    0.15757E-08    0.32296E-06    0.17513E-06
  1730    0.35734E+03    0.15417E+02    0.00000E+00   -0.32700E+02    0.15734E-08    0.32064E-06    0.17385E-06
  1731    0.35791E+03    0.15287E+02    0.00000E+00   -0.32775E+02    0.15710E-08    0.31955E-06    0.17249E-06
  1732    0.35849E+03    0.15157E+02    0.00000E+00   -0.32840E+02    0.15687E-08    0.31982E-06    0.17104E-06
  1733    0.35907E+03    0.15027E+02    0.00000E+00   -0.32899E+02    0.15664E-08    0.32157E-06    0.16951E-06
  1734    0.35964E+03    0.14896E+02    0.00000E+00   -0.32950E+02    0.15641E-08    0.32491E-06    0.16788E-06
  1735    0.36022E+03    0.14765E+02    0.00000E+00   -0.32993E+02    0.15618E-08    0.32996E-06    0.16617E-06
  1736    0.36080E+03    0.14633E+02    0.00000E+00   -0.33030E+02    0.15595E-08    0.33684E-06    0.16436E-06
  1737    0.36138E+03    0.14503E+02    0.00000E+00   -0.33058E+02    0.15572E-08    0.34566E-06    0.16246E-06
  1738    0.36195E+03    0.14371E+02    0.00000E+00   -0.33079E+02    0.15549E-08    0.35655E-06    0.16046E-06
  1739    0.36254E+03    0.14240E+02    0.00000E+00   -0.33093E+02    0.15526E-08    0.36962E-06    0.15837E-06
  1740    0.36311E+03    0.14109E+02    0.00000E+00   -0.33099E+02    0.15503E-08    0.38498E-06    0.15618E-06
  1741    0.36369E+03    0.13977E+02    0.00000E+00   -0.33097E+02    0.15480E-08    0.40276E-06    0.15389E-06
  1742    0.36426E+03    0.13846E+02    0.00000E+00   -0.33089E+02    0.15457E-08    0.42307E-06    0.15150E-06
  1743    0.36483E+03    0.13715E+02    0.00000E+00   -0.33072E+02    0.15435E-08    0.44603E-06    0.14900E-06
  1744    0.36540E+03    0.13584E+02    0.00000E+00   -0.33048E+02    0.15412E-08    0.47176E-06    0.14641E-06
  1745    0.36596E+03    0.13452E+02    0.00000E+00   -0.33017E+02    0.15389E-08    0.50037E-06    0.14370E-06
  1746    0.36652E+03    0.13322E+02    0.00000E+00   -0.32978E+02    0.15367E-08    0.53199E-06    0.14089E-06
  1747    0.36708E+03    0.13192E+02    0.00000E+00   -0.32931E+02    0.15344E-08    0.56672E-06    0.13798E-06
  1748    0.36762E+03    0.13062E+02    0.00000E+00   -0.32878E+02    0.15321E-08    0.60470E-06    0.13495E-06
  1749    0.36816E+03    0.12932E+02    0.00000E+00   -0.32815E+02    0.15299E-08    0.64602E-06    0.13181E-06
  1750    0.36870E+03    0.12802E+02    0.00000E+00   -0.32747E+02    0.15276E-08    0.69082E-06    0.12856E-06
  1751    0.36923E+03    0.12672E+02    0.00000E+00   -0.32671E+02    0.15254E-08    0.73915E-06    0.12520E-06
  1752    0.36975E+03    0.12542E+02    0.00000E+00   -0.32586E+02    0.15231E-08    0.79089E-06    0.12173E-06
  1753    0.37028E+03    0.12412E+02    0.00000E+00   -0.32496E+02    0.15209E-08    0.84583E-06    0.11816E-06
  1754    0.37079E+03    0.12283E+02    0.00000E+00   -0.32398E+02    0.15187E-08    0.90380E-06    0.11449E-06
  1755    0.37129E+03    0.12156E+02    0.00000E+00   -0.32293E+02    0.15164E-08    0.96460E-06    0.11073E-06
  1756    0.37180E+03    0.12028E+02    0.00000E+00   -0.32181E+02    0.15142E-08    0.10280E-05    0.10689E-06
  1757    0.37228E+03    0.11901E+02    0.00000E+00   -0.32062E+02    0.15120E-08    0.10939E-05    0.10296E-06
  1758    0.37275E+03    0.11774E+02    0.00000E+00   -0.31938E+02    0.15098E-08    0.11621E-05    0.98971E-07
  1759    0.37323E+03    0.11648E+02    0.00000E+00   -0.31807E+02    0.15076E-08    0.12323E-05    0.94911E-07
  1760    0.37369E+03    0.11523E+02    0.00000E+00   -0.31668E+02    0.15053E-08    0.13044E-05    0.90791E-07
  1761    0.37413E+03    0.11398E+02    0.00000E+00   -0.31524E+02    0.15031E-08    0.13782E-05    0.86616E-07
  1762    0.37457E+03    0.11275E+02    0.00000E+00   -0.31374E+02    0.15009E-08    0.14535E-05    0.82392E-07
  1763    0.37499E+03    0.11152E+02    0.00000E+00   -0.31217E+02    0.14987E-08    0.15301E-05    0.78126E-07
  1764    0.37542E+03    0.11030E+02    0.00000E+00   -0.31055E+02    0.14965E-08    0.16078E-05    0.73824E-07
  1765    0.37581E+03    0.10909E+02    0.00000E+00   -0.30887E+02    0.14943E-08    0.16865E-05    0.69490E-07
  1766    0.37620E+03    0.10789E+02    0.00000E+00   -0.30713E+02    0.14921E-08    0.17659E-05    0.65132E-07
  1767    0.37658E+03    0.10670E+02    0.00000E+00   -0.30534E+02    0.14900E-08    0.18458E-05    0.60754E-07
  1768    0.37694E+03    0.10552E+02    0.00000E+00   -0.30349E+02    0.14878E-08    0.19261E-05    0.56364E-07
  1769    0.37729E+03    0.10435E+02    0.00000E+00   -0.30159E+02    0.14856E-08    0.20066E-05    0.51967E-07
  1770    0.37763E+03    0.10319E+02    0.00000E+00   -0.29963E+02    0.14834E-08    0.20871E-05    0.47568E-07
  1771    0.37795E+03    0.10205E+02    0.00000E+00   -0.29763E+02    0.14812E-08    0.21674E-05    0.43174E-07
  1772    0.37826E+03    0.10091E+02    0.00000E+00   -0.29559E+02    0.14791E-08    0.22473E-05    0.38791E-07
  1773    0.37854E+03    0.99784E+01    0.00000E+00   -0.29347E+02    0.14769E-08    0.23266E-05    0.34425E-07
  1774    0.37882E+03    0.98671E+01    0.00000E+00   -0.29133E+02    0.14747E-08    0.24051E-05    0.30081E-07
  1775    0.37908E+03    0.97571E+01    0.00000E+00   -0.28914E+02    0.14726E-08    0.24826E-05    0.25766E-07
  1776    0.37933E+03    0.96483E+01    0.00000E+00   -0.28689E+02    0.14704E-08    0.25590E-05    0.21485E-07
  1777    0.37955E+03    0.95410E+01    0.00000E+00   -0.28461E+02    0.14683E-08    0.26341E-05    0.17245E-07
  1778    0.37976E+03    0.94348E+01    0.00000E+00   -0.28228E+02    0.14661E-08    0.27076E-05    0.13051E-07
  1779    0.37995E+03    0.93302E+01    0.00000E+00   -0.27991E+02    0.14640E-08    0.27794E-05    0.89094E-08
  1780    0.38013E+03    0.92268E+01    0.00000E+00   -0.27750E+02    0.14619E-08    0.28493E-05    0.48258E-08
  1781    0.38030E+03    0.91249E+01    0.00000E+00   -0.27505E+02    0.14597E-08    0.29170E-05    0.80633E-09
  1782    0.38043E+03    0.90244E+01    0.00000E+00   -0.27256E+02    0.14576E-08    0.29825E-05   -0.31431E-08
  1783    0.38055E+03    0.89254E+01    0.00000E+00   -0.27003E+02    0.14555E-08    0.30455E-05   -0.70165E-08
  1784    0.38066E+03    0.88278E+01    0.00000E+00   -0.26746E+02    0.14533E-08    0.31058E-05   -0.10808E-07
  1785    0.38075E+03    0.87318E+01    0.00000E+00   -0.26486E+02    0.14512E-08    0.31633E-05   -0.14512E-07
  1786    0.38082E+03    0.86373E+01    0.00000E+00   -0.26222E+02    0.14491E-08    0.32177E-05   -0.18122E-07
  1787    0.38087E+03    0.85445E+01    0.00000E+00   -0.25954E+02    0.14470E-08    0.32689E-05   -0.21632E-07
  1788    0.38091E+03    0.84532E+01    0.00000E+00   -0.25685E+02    0.14449E-08    0.33166E-05   -0.25036E-07
  1789    0.38092E+03    0.83635E+01    0.00000E+00   -0.25410E+02    0.14428E-08    0.33608E-05   -0.28329E-07
  1790    0.38091E+03    0.82754E+01    0.00000E+00   -0.25134E+02    0.14406E-08    0.34011E-05   -0.31505E-07
  1791    0.38088E+03    0.81889E+01    0.00000E+00   -0.24854E+02    0.14385E-08    0.34374E-05   -0.34557E-07
  1792    0.38084E+03    0.81041E+01    0.00000E+00   -0.24571E+02    0.14364E-08    0.34695E-05   -0.37480E-07
  1793    0.38076E+03    0.80210E+01    0.00000E+00   -0.24285E+02    0.14344E-08    0.34972E-05   -0.40267E-07
  1794    0.38068E+03    0.79395E+01    0.00000E+00   -0.23996E+02    0.14323E-08    0.35204E-05   -0.42913E-07
  1795    0.38058E+03    0.78599E+01    0.00000E+00   -0.23705E+02    0.14302E-08    0.35388E-05   -0.45412E-07
  1796    0.38043E+03    0.77820E+01    0.00000E+00   -0.23411E+02    0.14281E-08    0.35522E-05   -0.47758E-07
  1797    0.38029E+03    0.77057E+01    0.00000E+00   -0.23114E+02    0.14260E-08    0.35606E-05   -0.49945E-07
  1798    0.38012E+03    0.76311E+01    0.00000E+00   -0.22814E+02    0.14239E-08    0.35635E-05   -0.51967E-07
  1799    0.37992E+03    0.75585E+01    0.00000E+00   -0.22512E+02    0.14219E-08    0.35610E-05   -0.53818E-07
  1800    0.37971E+03    0.74877E+01    0.00000E+00   -0.22208E+02    0.14198E-08    0.35528E-05   -0.55493E-07
  1801    0.37949E+03    0.74186E+01    0.00000E+00   -0.21902E+02    0.14177E-08    0.35387E-05   -0.56986E-07
  1802    0.37925E+03    0.73512E+01    0.00000E+00   -0.21593E+02    0.14157E-08    0.35190E-05   -0.58303E-07
  1803    0.37898E+03    0.72858E+01    0.00000E+00   -0.21283E+02    0.14136E-08    0.34939E-05   -0.59451E-07
  1804    0.37867E+03    0.72220E+01    0.00000E+00   -0.20970E+02    0.14115E-08    0.34636E-05   -0.60434E-07
  1805    0.37835E+03    0.71602E+01    0.00000E+00   -0.20656E+02    0.14095E-08    0.34284E-05   -0.61261E-07
  1806    0.37802E+03    0.71003E+01    0.00000E+00   -0.20340E+02    0.14074E-08    0.33885E-05   -0.61936E-07
  1807    0.37766E+03    0.70422E+01    0.00000E+00   -0.20023E+02    0.14054E-08    0.33441E-05   -0.62467E-07
  1808    0.37729E+03    0.69858E+01    0.00000E+00   -0.19705E+02    0.14034E-08    0.32956E-05   -0.62860E-07
  1809    0.37689E+03    0.69311E+01    0.00000E+00   -0.19386E+02    0.14013E-08    0.32432E-05   -0.63121E-07
  1810    0.37648E+03    0.68784E+01    0.00000E+00   -0.19066E+02    0.13993E-08    0.31870E-05   -0.63257E-07
  1811    0.37603E+03    0.68275E+01    0.00000E+00   -0.18745E+02    0.13972E-08    0.31275E-05   -0.63273E-07
  1812    0.37557E+03    0.67784E+01    0.00000E+00   -0.18424E+02    0.13952E-08    0.30646E-05   -0.63177E-07
  1813    0.37510E+03    0.67312E+01    0.00000E+00   -0.18103E+02    0.13932E-08    0.29989E-05   -0.62975E-07
  1814    0.37459E+03    0.66858E+01    0.00000E+00   -0.17781E+02    0.13912E-08    0.29304E-05   -0.62673E-07
  1815    0.37408E+03    0.66422E+01    0.00000E+00   -0.17459E+02    0.13891E-08    0.28594E-05   -0.62277E-07
  1816    0.37355E+03    0.66004E+01    0.00000E+00   -0.17138E+02    0.13871E-08    0.27862E-05   -0.61794E-07
  1817    0.37299E+03    0.65604E+01    0.00000E+00   -0.16816E+02    0.13851E-08    0.27111E-05   -0.61231E-07
  1818    0.37241E+03    0.65223E+01    0.00000E+00   -0.16495E+02    0.13831E-08    0.26342E-05   -0.60593E-07
  1819    0.37179E+03    0.64861E+01    0.00000E+00   -0.16175E+02    0.13811E-08    0.25558E-05   -0.59887E-07
  1820    0.37118E+03    0.64515E+01    0.00000E+00   -0.15855E+02    0.13791E-08    0.24761E-05   -0.59119E-07
  1821    0.37055E+03    0.64188E+01    0.00000E+00   -0.15536E+02    0.13771E-08    0.23954E-05   -0.58296E-07
  1822    0.36990E+03    0.63879E+01    0.00000E+00   -0.15218E+02    0.13751E-08    0.23140E-05   -0.57424E-07
  1823    0.36926E+03    0.63589E+01    0.00000E+00   -0.14900E+02    0.13731E-08    0.22321E-05   -0.56509E-07
  1824    0.36857E+03    0.63314E+01    0.00000E+00   -0.14584E+02    0.13711E-08    0.21498E-05   -0.55558E-07
  1825    0.36786E+03    0.63056E+01    0.00000E+00   -0.14269E+02    0.13691E-08    0.20676E-05   -0.54578E-07
  1826    0.36714E+03    0.62824E+01    0.00000E+00   -0.13956E+02    0.13671E-08    0.19856E-05   -0.53573E-07
  1827    0.36641E+03    0.62607E+01    0.00000E+00   -0.13644E+02    0.13652E-08    0.19040E-05   -0.52552E-07
  1828    0.36565E+03    0.62406E+01    0.00000E+00   -0.13334E+02    0.13632E-08    0.18231E-05   -0.51520E-07
  1829    0.36487E+03    0.62215E+01    0.00000E+00   -0.13025E+02    0.13612E-08    0.17432E-05   -0.50484E-07
  1830    0.36408E+03    0.62057E+01    0.00000E+00   -0.12719E+02    0.13592E-08    0.16645E-05   -0.49450E-07
  1831    0.36327E+03    0.61908E+01    0.00000E+00   -0.12414E+02    0.13573E-08    0.15873E-05   -0.48424E-07
  1832    0.36244E+03    0.61777E+01    0.00000E+00   -0.12111E+02    0.13553E-08    0.15117E-05   -0.47413E-07
  1833    0.36160E+03    0.61665E+01    0.00000E+00   -0.11811E+02    0.13533E-08    0.14380E-05   -0.46424E-07
  1834    0.36075E+03    0.61564E+01    0.00000E+00   -0.11513E+02    0.13514E-08    0.13665E-05   -0.45461E-07
  1835    0.35987E+03    0.61489E+01    0.00000E+00   -0.11216E+02    0.13494E-08    0.12974E-05   -0.44533E-07
  1836    0.35897E+03    0.61440E+01    0.00000E+00   -0.10923E+02    0.13475E-08    0.12310E-05   -0.43645E-07
  1837    0.35807E+03    0.61388E+01    0.00000E+00   -0.10632E+02    0.13455E-08    0.11675E-05   -0.42803E-07
  1838    0.35714E+03    0.61364E+01    0.00000E+00   -0.10344E+02    0.13436E-08    0.11072E-05   -0.42015E-07
  1839    0.35620E+03    0.61359E+01    0.00000E+00   -0.10059E+02    0.13417E-08    0.10502E-05   -0.41286E-07
  1840    0.35525E+03    0.61360E+01    0.00000E+00   -0.97760E+01    0.13397E-08    0.99693E-06   -0.40622E-07
  1841    0.35428E+03    0.61389E+01    0.00000E+00   -0.94963E+01    0.13378E-08    0.94751E-06   -0.40031E-07
  1842    0.35329E+03    0.61431E+01    0.00000E+00   -0.92196E+01    0.13358E-08    0.90222E-06   -0.39518E-07
  1843    0.35228E+03    0.61486E+01    0.00000E+00   -0.89461E+01    0.13339E-08    0.86130E-06   -0.39091E-07
  1844    0.35127E+03    0.61563E+01    0.00000E+00   -0.86755E+01    0.13320E-08    0.82500E-06   -0.38754E-07
  1845    0.35025E+03    0.61654E+01    0.00000E+00   -0.84083E+01    0.13301E-08    0.79357E-06   -0.38515E-07
  1846    0.34920E+03    0.61767E+01    0.00000E+00   -0.81443E+01    0.13281E-08    0.76724E-06   -0.38380E-07
  1847    0.34814E+03    0.61894E+01    0.00000E+00   -0.78838E+01    0.13262E-08    0.74627E-06   -0.38355E-07
  1848    0.34706E+03    0.62037E+01    0.00000E+00   -0.76266E+01    0.13243E-08    0.73090E-06   -0.38447E-07
  1849    0.34597E+03    0.62195E+01    0.00000E+00   -0.73730E+01    0.13224E-08    0.72136E-06   -0.38662E-07
  1850    0.34486E+03    0.62369E+01    0.00000E+00   -0.71229E+01    0.13205E-08    0.71792E-06   -0.39007E-07
  1851    0.34372E+03    0.62565E+01    0.00000E+00   -0.68764E+01    0.13186E-08    0.72073E-06   -0.39486E-07
  1852    0.34260E+03    0.62785E+01    0.00000E+00   -0.66337E+01    0.13167E-08    0.72966E-06   -0.40095E-07
  1853    0.34144E+03    0.63006E+01    0.00000E+00   -0.63947E+01    0.13148E-08    0.74450E-06   -0.40831E-07
  1854    0.34028E+03    0.63243E+01    0.00000E+00   -0.61596E+01    0.13129E-08    0.76504E-06   -0.41688E-07
  1855    0.33910E+03    0.63488E+01    0.00000E+00   -0.59285E+01    0.13110E-08    0.79106E-06   -0.42661E-07
  1856    0.33792E+03    0.63756E+01    0.00000E+00   -0.57012E+01    0.13091E-08    0.82237E-06   -0.43747E-07
  1857    0.33672E+03    0.64047E+01    0.00000E+00   -0.54780E+01    0.13072E-08    0.85873E-06   -0.44939E-07
  1858    0.33551E+03    0.64339E+01    0.00000E+00   -0.52590E+01    0.13053E-08    0.89995E-06   -0.46232E-07
  1859    0.33429E+03    0.64654E+01    0.00000E+00   -0.50442E+01    0.13035E-08    0.94581E-06   -0.47624E-07
  1860    0.33306E+03    0.64970E+01    0.00000E+00   -0.48335E+01    0.13016E-08    0.99609E-06   -0.49107E-07
  1861    0.33183E+03    0.65309E+01    0.00000E+00   -0.46273E+01    0.12997E-08    0.10506E-05   -0.50678E-07
  1862    0.33058E+03    0.65656E+01    0.00000E+00   -0.44253E+01    0.12978E-08    0.11091E-05   -0.52331E-07
  1863    0.32931E+03    0.66019E+01    0.00000E+00   -0.42277E+01    0.12960E-08    0.11714E-05   -0.54062E-07
  1864    0.32805E+03    0.66404E+01    0.00000E+00   -0.40346E+01    0.12941E-08    0.12373E-05   -0.55866E-07
  1865    0.32678E+03    0.66790E+01    0.00000E+00   -0.38460E+01    0.12922E-08    0.13066E-05   -0.57738E-07
  1866    0.32550E+03    0.67184E+01    0.00000E+00   -0.36620E+01    0.12904E-08    0.13790E-05   -0.59674E-07
  1867    0.32420E+03    0.67594E+01    0.00000E+00   -0.34824E+01    0.12885E-08    0.14544E-05   -0.61668E-07
  1868    0.32291E+03    0.68011E+01    0.00000E+00   -0.33077E+01    0.12867E-08    0.15325E-05   -0.63715E-07
  1869    0.32161E+03    0.68436E+01    0.00000E+00   -0.31375E+01    0.12848E-08    0.16132E-05   -0.65811E-07
  1870    0.32031E+03    0.68877E+01    0.00000E+00   -0.29722E+01    0.12830E-08    0.16962E-05   -0.67951E-07
  1871    0.31899E+03    0.69333E+01    0.00000E+00   -0.28115E+01    0.12811E-08    0.17812E-05   -0.70130E-07
  1872    0.31767E+03    0.69789E+01    0.00000E+00   -0.26558E+01    0.12793E-08    0.18682E-05   -0.72344E-07
