#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   655    0.18170E+04    0.70228E+01    0.31017E-08    0.70228E+01    0.29349E+02   -0.14732E-08    0.31017E-08   -0.14732E-08    0.26958E-13
   656    0.18105E+04    0.58149E+01    0.32160E-08    0.58149E+01    0.29599E+02   -0.14807E-08    0.32160E-08   -0.14807E-08    0.26805E-13
   657    0.18042E+04    0.45853E+01    0.33297E-08    0.45853E+01    0.29846E+02   -0.14879E-08    0.33297E-08   -0.14879E-08    0.26652E-13
   658    0.17978E+04    0.33333E+01    0.34430E-08    0.33333E+01    0.30090E+02   -0.14949E-08    0.34430E-08   -0.14949E-08    0.26501E-13
   659    0.17918E+04    0.20601E+01    0.35556E-08    0.20601E+01    0.30331E+02   -0.15017E-08    0.35556E-08   -0.15017E-08    0.26351E-13
   660    0.17859E+04    0.76640E+00    0.36677E-08    0.76640E+00    0.30568E+02   -0.15082E-08    0.36677E-08   -0.15082E-08    0.26202E-13
   661    0.17800E+04   -0.54654E+00    0.37792E-08   -0.54654E+00    0.30801E+02   -0.15146E-08    0.37792E-08   -0.15146E-08    0.26054E-13
   662    0.17744E+04   -0.18803E+01    0.38900E-08   -0.18803E+01    0.31032E+02   -0.15207E-08    0.38900E-08   -0.15207E-08    0.25907E-13
   663    0.17688E+04   -0.32336E+01    0.40003E-08   -0.32336E+01    0.31260E+02   -0.15267E-08    0.40003E-08   -0.15267E-08    0.25761E-13
   664    0.17634E+04   -0.46042E+01    0.41099E-08   -0.46042E+01    0.31483E+02   -0.15324E-08    0.41099E-08   -0.15324E-08    0.25616E-13
   665    0.17582E+04   -0.59931E+01    0.42189E-08   -0.59931E+01    0.31702E+02   -0.15379E-08    0.42189E-08   -0.15379E-08    0.25472E-13
   666    0.17531E+04   -0.73989E+01    0.43273E-08   -0.73989E+01    0.31918E+02   -0.15432E-08    0.43273E-08   -0.15432E-08    0.25329E-13
   667    0.17482E+04   -0.88218E+01    0.44350E-08   -0.88218E+01    0.32130E+02   -0.15483E-08    0.44350E-08   -0.15483E-08    0.25187E-13
   668    0.17433E+04   -0.10261E+02    0.45419E-08   -0.10261E+02    0.32338E+02   -0.15532E-08    0.45419E-08   -0.15532E-08    0.25046E-13
   669    0.17388E+04   -0.11716E+02    0.46482E-08   -0.11716E+02    0.32542E+02   -0.15578E-08    0.46482E-08   -0.15578E-08    0.24906E-13
   670    0.17343E+04   -0.13184E+02    0.47538E-08   -0.13184E+02    0.32742E+02   -0.15623E-08    0.47538E-08   -0.15623E-08    0.24767E-13
   671    0.17301E+04   -0.14667E+02    0.48587E-08   -0.14667E+02    0.32938E+02   -0.15665E-08    0.48587E-08   -0.15665E-08    0.24629E-13
   672    0.17259E+04   -0.16165E+02    0.49628E-08   -0.16165E+02    0.33129E+02   -0.15706E-08    0.49628E-08   -0.15706E-08    0.24492E-13
   673    0.17220E+04   -0.17675E+02    0.50662E-08   -0.17675E+02    0.33317E+02   -0.15744E-08    0.50662E-08   -0.15744E-08    0.24355E-13
   674    0.17182E+04   -0.19197E+02    0.51688E-08   -0.19197E+02    0.33499E+02   -0.15781E-08    0.51688E-08   -0.15781E-08    0.24220E-13
   675    0.17146E+04   -0.20732E+02    0.52707E-08   -0.20732E+02    0.33677E+02   -0.15815E-08    0.52707E-08   -0.15815E-08    0.24086E-13
   676    0.17111E+04   -0.22277E+02    0.53717E-08   -0.22277E+02    0.33850E+02   -0.15848E-08    0.53717E-08   -0.15848E-08    0.23953E-13
   677    0.17079E+04   -0.23832E+02    0.54720E-08   -0.23832E+02    0.34019E+02   -0.15878E-08    0.54720E-08   -0.15878E-08    0.23820E-13
   678    0.17048E+04   -0.25398E+02    0.55714E-08   -0.25398E+02    0.34182E+02   -0.15907E-08    0.55714E-08   -0.15907E-08    0.23689E-13
   679    0.17019E+04   -0.26974E+02    0.56700E-08   -0.26974E+02    0.34342E+02   -0.15933E-08    0.56700E-08   -0.15933E-08    0.23558E-13
   680    0.16992E+04   -0.28558E+02    0.57678E-08   -0.28558E+02    0.34496E+02   -0.15957E-08    0.57678E-08   -0.15957E-08    0.23429E-13
   681    0.16967E+04   -0.30150E+02    0.58647E-08   -0.30150E+02    0.34645E+02   -0.15980E-08    0.58647E-08   -0.15980E-08    0.23300E-13
   682    0.16944E+04   -0.31750E+02    0.59608E-08   -0.31750E+02    0.34789E+02   -0.16000E-08    0.59608E-08   -0.16000E-08    0.23172E-13
   683    0.16923E+04   -0.33358E+02    0.60559E-08   -0.33358E+02    0.34929E+02   -0.16019E-08    0.60559E-08   -0.16019E-08    0.23045E-13
   684    0.16902E+04   -0.34973E+02    0.61502E-08   -0.34973E+02    0.35062E+02   -0.16035E-08    0.61502E-08   -0.16035E-08    0.22919E-13
   685    0.16884E+04   -0.36593E+02    0.62436E-08   -0.36593E+02    0.35191E+02   -0.16050E-08    0.62436E-08   -0.16050E-08    0.22793E-13
   686    0.16867E+04   -0.38211E+02    0.63360E-08   -0.38211E+02    0.35315E+02   -0.16063E-08    0.63360E-08   -0.16063E-08    0.22669E-13
   687    0.16853E+04   -0.39838E+02    0.64275E-08   -0.39838E+02    0.35434E+02   -0.16073E-08    0.64275E-08   -0.16073E-08    0.22545E-13
   688    0.16840E+04   -0.41471E+02    0.65180E-08   -0.41471E+02    0.35546E+02   -0.16082E-08    0.65180E-08   -0.16082E-08    0.22423E-13
   689    0.16830E+04   -0.43104E+02    0.66076E-08   -0.43104E+02    0.35654E+02   -0.16089E-08    0.66076E-08   -0.16089E-08    0.22301E-13
   690    0.16820E+04   -0.44743E+02    0.66962E-08   -0.44743E+02    0.35757E+02   -0.16094E-08    0.66962E-08   -0.16094E-08    0.22180E-13
   691    0.16813E+04   -0.46382E+02    0.67839E-08   -0.46382E+02    0.35852E+02   -0.16097E-08    0.67839E-08   -0.16097E-08    0.22059E-13
   692    0.16808E+04   -0.48021E+02    0.68705E-08   -0.48021E+02    0.35944E+02   -0.16098E-08    0.68705E-08   -0.16098E-08    0.21940E-13
   693    0.16805E+04   -0.49667E+02    0.69561E-08   -0.49667E+02    0.36030E+02   -0.16098E-08    0.69561E-08   -0.16098E-08    0.21821E-13
   694    0.16803E+04   -0.51305E+02    0.70407E-08   -0.51305E+02    0.36110E+02   -0.16095E-08    0.70407E-08   -0.16095E-08    0.21703E-13
   695    0.16804E+04   -0.52944E+02    0.71242E-08   -0.52944E+02    0.36187E+02   -0.16091E-08    0.71242E-08   -0.16091E-08    0.21586E-13
   696    0.16806E+04   -0.54598E+02    0.72067E-08   -0.54598E+02    0.36256E+02   -0.16084E-08    0.72067E-08   -0.16084E-08    0.21470E-13
   697    0.16810E+04   -0.56237E+02    0.72881E-08   -0.56237E+02    0.36320E+02   -0.16076E-08    0.72881E-08   -0.16076E-08    0.21355E-13
   698    0.16816E+04   -0.57877E+02    0.73684E-08   -0.57877E+02    0.36378E+02   -0.16066E-08    0.73684E-08   -0.16066E-08    0.21240E-13
   699    0.16823E+04   -0.59510E+02    0.74476E-08   -0.59510E+02    0.36431E+02   -0.16055E-08    0.74476E-08   -0.16055E-08    0.21126E-13
   700    0.16833E+04   -0.61144E+02    0.75257E-08   -0.61144E+02    0.36478E+02   -0.16041E-08    0.75257E-08   -0.16041E-08    0.21013E-13
   701    0.16845E+04   -0.62779E+02    0.76027E-08   -0.62779E+02    0.36520E+02   -0.16026E-08    0.76027E-08   -0.16026E-08    0.20900E-13
   702    0.16858E+04   -0.64399E+02    0.76786E-08   -0.64399E+02    0.36557E+02   -0.16008E-08    0.76786E-08   -0.16008E-08    0.20788E-13
   703    0.16873E+04   -0.66036E+02    0.77534E-08   -0.66036E+02    0.36587E+02   -0.15989E-08    0.77534E-08   -0.15989E-08    0.20677E-13
   704    0.16889E+04   -0.67650E+02    0.78270E-08   -0.67650E+02    0.36612E+02   -0.15969E-08    0.78270E-08   -0.15969E-08    0.20567E-13
   705    0.16907E+04   -0.69257E+02    0.78996E-08   -0.69257E+02    0.36631E+02   -0.15946E-08    0.78996E-08   -0.15946E-08    0.20457E-13
   706    0.16927E+04   -0.70864E+02    0.79710E-08   -0.70864E+02    0.36645E+02   -0.15922E-08    0.79710E-08   -0.15922E-08    0.20349E-13
   707    0.16949E+04   -0.72464E+02    0.80414E-08   -0.72464E+02    0.36653E+02   -0.15896E-08    0.80414E-08   -0.15896E-08    0.20240E-13
   708    0.16973E+04   -0.74041E+02    0.81107E-08   -0.74041E+02    0.36656E+02   -0.15868E-08    0.81107E-08   -0.15868E-08    0.20133E-13
   709    0.16998E+04   -0.75626E+02    0.81788E-08   -0.75626E+02    0.36653E+02   -0.15839E-08    0.81788E-08   -0.15839E-08    0.20026E-13
   710    0.17026E+04   -0.77194E+02    0.82459E-08   -0.77194E+02    0.36644E+02   -0.15808E-08    0.82459E-08   -0.15808E-08    0.19920E-13
   711    0.17054E+04   -0.78747E+02    0.83120E-08   -0.78747E+02    0.36630E+02   -0.15775E-08    0.83120E-08   -0.15775E-08    0.19815E-13
   712    0.17085E+04   -0.80300E+02    0.83769E-08   -0.80300E+02    0.36610E+02   -0.15741E-08    0.83769E-08   -0.15741E-08    0.19710E-13
   713    0.17118E+04   -0.81829E+02    0.84408E-08   -0.81829E+02    0.36584E+02   -0.15705E-08    0.84408E-08   -0.15705E-08    0.19606E-13
   714    0.17151E+04   -0.83349E+02    0.85036E-08   -0.83349E+02    0.36553E+02   -0.15668E-08    0.85036E-08   -0.15668E-08    0.19503E-13
   715    0.17186E+04   -0.84860E+02    0.85654E-08   -0.84860E+02    0.36516E+02   -0.15629E-08    0.85654E-08   -0.15629E-08    0.19400E-13
   716    0.17223E+04   -0.86355E+02    0.86261E-08   -0.86355E+02    0.36474E+02   -0.15588E-08    0.86261E-08   -0.15588E-08    0.19299E-13
   717    0.17262E+04   -0.87826E+02    0.86858E-08   -0.87826E+02    0.36426E+02   -0.15546E-08    0.86858E-08   -0.15546E-08    0.19197E-13
   718    0.17302E+04   -0.89294E+02    0.87444E-08   -0.89294E+02    0.36373E+02   -0.15503E-08    0.87444E-08   -0.15503E-08    0.19097E-13
   719    0.17343E+04   -0.90731E+02    0.88020E-08   -0.90731E+02    0.36313E+02   -0.15458E-08    0.88020E-08   -0.15458E-08    0.18997E-13
   720    0.17385E+04   -0.92166E+02    0.88586E-08   -0.92166E+02    0.36248E+02   -0.15411E-08    0.88586E-08   -0.15411E-08    0.18897E-13
   721    0.17431E+04   -0.93569E+02    0.89141E-08   -0.93569E+02    0.36179E+02   -0.15363E-08    0.89141E-08   -0.15363E-08    0.18799E-13
   722    0.17476E+04   -0.94954E+02    0.89686E-08   -0.94954E+02    0.36104E+02   -0.15314E-08    0.89686E-08   -0.15314E-08    0.18701E-13
   723    0.17524E+04   -0.96328E+02    0.90221E-08   -0.96328E+02    0.36024E+02   -0.15263E-08    0.90221E-08   -0.15263E-08    0.18603E-13
   724    0.17573E+04   -0.97685E+02    0.90746E-08   -0.97685E+02    0.35937E+02   -0.15211E-08    0.90746E-08   -0.15211E-08    0.18507E-13
   725    0.17623E+04   -0.99017E+02    0.91261E-08   -0.99017E+02    0.35847E+02   -0.15157E-08    0.91261E-08   -0.15157E-08    0.18411E-13
   726    0.17675E+04   -0.10032E+03    0.91765E-08   -0.10032E+03    0.35752E+02   -0.15102E-08    0.91765E-08   -0.15102E-08    0.18315E-13
   727    0.17727E+04   -0.10162E+03    0.92260E-08   -0.10162E+03    0.35651E+02   -0.15046E-08    0.92260E-08   -0.15046E-08    0.18220E-13
   728    0.17781E+04   -0.10289E+03    0.92745E-08   -0.10289E+03    0.35543E+02   -0.14988E-08    0.92745E-08   -0.14988E-08    0.18126E-13
   729    0.17837E+04   -0.10414E+03    0.93220E-08   -0.10414E+03    0.35431E+02   -0.14929E-08    0.93220E-08   -0.14929E-08    0.18032E-13
   730    0.17893E+04   -0.10536E+03    0.93684E-08   -0.10536E+03    0.35314E+02   -0.14869E-08    0.93684E-08   -0.14869E-08    0.17939E-13
   731    0.17951E+04   -0.10656E+03    0.94140E-08   -0.10656E+03    0.35191E+02   -0.14808E-08    0.94140E-08   -0.14808E-08    0.17847E-13
   732    0.18010E+04   -0.10773E+03    0.94585E-08   -0.10773E+03    0.35065E+02   -0.14745E-08    0.94585E-08   -0.14745E-08    0.17755E-13
   733    0.18071E+04   -0.10889E+03    0.95021E-08   -0.10889E+03    0.34933E+02   -0.14681E-08    0.95021E-08   -0.14681E-08    0.17664E-13
   734    0.18133E+04   -0.11001E+03    0.95447E-08   -0.11001E+03    0.34796E+02   -0.14616E-08    0.95447E-08   -0.14616E-08    0.17573E-13
   735    0.18196E+04   -0.11112E+03    0.95863E-08   -0.11112E+03    0.34653E+02   -0.14549E-08    0.95863E-08   -0.14549E-08    0.17483E-13
   736    0.18259E+04   -0.11219E+03    0.96270E-08   -0.11219E+03    0.34506E+02   -0.14482E-08    0.96270E-08   -0.14482E-08    0.17393E-13
   737    0.18324E+04   -0.11325E+03    0.96667E-08   -0.11325E+03    0.34356E+02   -0.14413E-08    0.96667E-08   -0.14413E-08    0.17304E-13
   738    0.18390E+04   -0.11426E+03    0.97055E-08   -0.11426E+03    0.34200E+02   -0.14343E-08    0.97055E-08   -0.14343E-08    0.17216E-13
   739    0.18456E+04   -0.11526E+03    0.97434E-08   -0.11526E+03    0.34040E+02   -0.14272E-08    0.97434E-08   -0.14272E-08    0.17128E-13
   740    0.18524E+04   -0.11623E+03    0.97803E-08   -0.11623E+03    0.33874E+02   -0.14200E-08    0.97803E-08   -0.14200E-08    0.17041E-13
   741    0.18593E+04   -0.11718E+03    0.98163E-08   -0.11718E+03    0.33703E+02   -0.14126E-08    0.98163E-08   -0.14126E-08    0.16954E-13
   742    0.18663E+04   -0.11809E+03    0.98513E-08   -0.11809E+03    0.33531E+02   -0.14052E-08    0.98513E-08   -0.14052E-08    0.16868E-13
   743    0.18734E+04   -0.11898E+03    0.98854E-08   -0.11898E+03    0.33354E+02   -0.13977E-08    0.98854E-08   -0.13977E-08    0.16782E-13
   744    0.18806E+04   -0.11983E+03    0.99186E-08   -0.11983E+03    0.33172E+02   -0.13900E-08    0.99186E-08   -0.13900E-08    0.16697E-13
   745    0.18878E+04   -0.12067E+03    0.99509E-08   -0.12067E+03    0.32985E+02   -0.13823E-08    0.99509E-08   -0.13823E-08    0.16613E-13
   746    0.18951E+04   -0.12145E+03    0.99823E-08   -0.12145E+03    0.32795E+02   -0.13744E-08    0.99823E-08   -0.13744E-08    0.16529E-13
   747    0.19024E+04   -0.12223E+03    0.10013E-07   -0.12223E+03    0.32600E+02   -0.13665E-08    0.10013E-07   -0.13665E-08    0.16445E-13
   748    0.19099E+04   -0.12297E+03    0.10042E-07   -0.12297E+03    0.32402E+02   -0.13585E-08    0.10042E-07   -0.13585E-08    0.16362E-13
   749    0.19175E+04   -0.12369E+03    0.10071E-07   -0.12369E+03    0.32199E+02   -0.13503E-08    0.10071E-07   -0.13503E-08    0.16280E-13
   750    0.19251E+04   -0.12438E+03    0.10099E-07   -0.12438E+03    0.31993E+02   -0.13421E-08    0.10099E-07   -0.13421E-08    0.16198E-13
   751    0.19328E+04   -0.12503E+03    0.10126E-07   -0.12503E+03    0.31782E+02   -0.13338E-08    0.10126E-07   -0.13338E-08    0.16116E-13
   752    0.19406E+04   -0.12565E+03    0.10152E-07   -0.12565E+03    0.31569E+02   -0.13254E-08    0.10152E-07   -0.13254E-08    0.16035E-13
   753    0.19484E+04   -0.12625E+03    0.10177E-07   -0.12625E+03    0.31351E+02   -0.13169E-08    0.10177E-07   -0.13169E-08    0.15955E-13
   754    0.19563E+04   -0.12680E+03    0.10201E-07   -0.12680E+03    0.31131E+02   -0.13083E-08    0.10201E-07   -0.13083E-08    0.15875E-13
   755    0.19642E+04   -0.12733E+03    0.10225E-07   -0.12733E+03    0.30906E+02   -0.12996E-08    0.10225E-07   -0.12996E-08    0.15795E-13
   756    0.19721E+04   -0.12783E+03    0.10247E-07   -0.12783E+03    0.30679E+02   -0.12909E-08    0.10247E-07   -0.12909E-08    0.15716E-13
   757    0.19802E+04   -0.12829E+03    0.10269E-07   -0.12829E+03    0.30449E+02   -0.12820E-08    0.10269E-07   -0.12820E-08    0.15638E-13
   758    0.19882E+04   -0.12872E+03    0.10290E-07   -0.12872E+03    0.30216E+02   -0.12731E-08    0.10290E-07   -0.12731E-08    0.15560E-13
   759    0.19963E+04   -0.12913E+03    0.10310E-07   -0.12913E+03    0.29979E+02   -0.12641E-08    0.10310E-07   -0.12641E-08    0.15482E-13
   760    0.20044E+04   -0.12950E+03    0.10329E-07   -0.12950E+03    0.29740E+02   -0.12551E-08    0.10329E-07   -0.12551E-08    0.15405E-13
   761    0.20125E+04   -0.12983E+03    0.10347E-07   -0.12983E+03    0.29498E+02   -0.12459E-08    0.10347E-07   -0.12459E-08    0.15329E-13
   762    0.20207E+04   -0.13014E+03    0.10364E-07   -0.13014E+03    0.29254E+02   -0.12367E-08    0.10364E-07   -0.12367E-08    0.15252E-13
   763    0.20289E+04   -0.13041E+03    0.10381E-07   -0.13041E+03    0.29009E+02   -0.12274E-08    0.10381E-07   -0.12274E-08    0.15177E-13
   764    0.20371E+04   -0.13065E+03    0.10396E-07   -0.13065E+03    0.28760E+02   -0.12180E-08    0.10396E-07   -0.12180E-08    0.15102E-13
   765    0.20452E+04   -0.13085E+03    0.10411E-07   -0.13085E+03    0.28509E+02   -0.12086E-08    0.10411E-07   -0.12086E-08    0.15027E-13
   766    0.20535E+04   -0.13103E+03    0.10425E-07   -0.13103E+03    0.28257E+02   -0.11991E-08    0.10425E-07   -0.11991E-08    0.14953E-13
   767    0.20616E+04   -0.13116E+03    0.10438E-07   -0.13116E+03    0.28003E+02   -0.11895E-08    0.10438E-07   -0.11895E-08    0.14879E-13
   768    0.20698E+04   -0.13126E+03    0.10450E-07   -0.13126E+03    0.27746E+02   -0.11798E-08    0.10450E-07   -0.11798E-08    0.14805E-13
   769    0.20780E+04   -0.13133E+03    0.10462E-07   -0.13133E+03    0.27487E+02   -0.11701E-08    0.10462E-07   -0.11701E-08    0.14732E-13
   770    0.20862E+04   -0.13137E+03    0.10472E-07   -0.13137E+03    0.27228E+02   -0.11604E-08    0.10472E-07   -0.11604E-08    0.14660E-13
   771    0.20943E+04   -0.13137E+03    0.10482E-07   -0.13137E+03    0.26967E+02   -0.11505E-08    0.10482E-07   -0.11505E-08    0.14588E-13
   772    0.21024E+04   -0.13133E+03    0.10491E-07   -0.13133E+03    0.26705E+02   -0.11406E-08    0.10491E-07   -0.11406E-08    0.14516E-13
   773    0.21105E+04   -0.13126E+03    0.10499E-07   -0.13126E+03    0.26442E+02   -0.11307E-08    0.10499E-07   -0.11307E-08    0.14445E-13
   774    0.21185E+04   -0.13116E+03    0.10506E-07   -0.13116E+03    0.26177E+02   -0.11207E-08    0.10506E-07   -0.11207E-08    0.14374E-13
   775    0.21267E+04   -0.13103E+03    0.10513E-07   -0.13103E+03    0.25912E+02   -0.11106E-08    0.10513E-07   -0.11106E-08    0.14304E-13
   776    0.21346E+04   -0.13086E+03    0.10518E-07   -0.13086E+03    0.25646E+02   -0.11005E-08    0.10518E-07   -0.11005E-08    0.14234E-13
   777    0.21425E+04   -0.13066E+03    0.10523E-07   -0.13066E+03    0.25379E+02   -0.10903E-08    0.10523E-07   -0.10903E-08    0.14165E-13
   778    0.21506E+04   -0.13041E+03    0.10527E-07   -0.13041E+03    0.25112E+02   -0.10801E-08    0.10527E-07   -0.10801E-08    0.14096E-13
   779    0.21583E+04   -0.13015E+03    0.10530E-07   -0.13015E+03    0.24845E+02   -0.10698E-08    0.10530E-07   -0.10698E-08    0.14027E-13
   780    0.21661E+04   -0.12984E+03    0.10533E-07   -0.12984E+03    0.24575E+02   -0.10595E-08    0.10533E-07   -0.10595E-08    0.13959E-13
   781    0.21739E+04   -0.12951E+03    0.10534E-07   -0.12951E+03    0.24307E+02   -0.10491E-08    0.10534E-07   -0.10491E-08    0.13891E-13
   782    0.21816E+04   -0.12915E+03    0.10535E-07   -0.12915E+03    0.24038E+02   -0.10387E-08    0.10535E-07   -0.10387E-08    0.13824E-13
   783    0.21893E+04   -0.12874E+03    0.10535E-07   -0.12874E+03    0.23770E+02   -0.10282E-08    0.10535E-07   -0.10282E-08    0.13757E-13
   784    0.21969E+04   -0.12830E+03    0.10534E-07   -0.12830E+03    0.23502E+02   -0.10177E-08    0.10534E-07   -0.10177E-08    0.13690E-13
   785    0.22043E+04   -0.12783E+03    0.10532E-07   -0.12783E+03    0.23233E+02   -0.10071E-08    0.10532E-07   -0.10071E-08    0.13624E-13
   786    0.22118E+04   -0.12731E+03    0.10530E-07   -0.12731E+03    0.22964E+02   -0.99655E-09    0.10530E-07   -0.99655E-09    0.13558E-13
   787    0.22191E+04   -0.12676E+03    0.10527E-07   -0.12676E+03    0.22697E+02   -0.98592E-09    0.10527E-07   -0.98592E-09    0.13493E-13
   788    0.22263E+04   -0.12619E+03    0.10523E-07   -0.12619E+03    0.22429E+02   -0.97525E-09    0.10523E-07   -0.97525E-09    0.13428E-13
   789    0.22335E+04   -0.12559E+03    0.10518E-07   -0.12559E+03    0.22160E+02   -0.96455E-09    0.10518E-07   -0.96455E-09    0.13363E-13
   790    0.22407E+04   -0.12495E+03    0.10512E-07   -0.12495E+03    0.21895E+02   -0.95382E-09    0.10512E-07   -0.95382E-09    0.13299E-13
   791    0.22478E+04   -0.12427E+03    0.10506E-07   -0.12427E+03    0.21629E+02   -0.94305E-09    0.10506E-07   -0.94305E-09    0.13235E-13
   792    0.22547E+04   -0.12357E+03    0.10499E-07   -0.12357E+03    0.21365E+02   -0.93225E-09    0.10499E-07   -0.93225E-09    0.13171E-13
   793    0.22616E+04   -0.12283E+03    0.10491E-07   -0.12283E+03    0.21102E+02   -0.92142E-09    0.10491E-07   -0.92142E-09    0.13108E-13
   794    0.22682E+04   -0.12206E+03    0.10482E-07   -0.12206E+03    0.20841E+02   -0.91057E-09    0.10482E-07   -0.91057E-09    0.13046E-13
