#    L    TT             EE             BB             TE             PP             TP             EP          
  1620    0.42322E+03    0.19725E+02    0.00000E+00    0.53227E+01    0.18655E-08    0.51864E-06    0.14470E-06
  1621    0.42086E+03    0.19806E+02    0.00000E+00    0.49717E+01    0.18627E-08    0.46588E-06    0.14433E-06
  1622    0.41852E+03    0.19887E+02    0.00000E+00    0.46149E+01    0.18598E-08    0.41214E-06    0.14396E-06
  1623    0.41622E+03    0.19965E+02    0.00000E+00    0.42523E+01    0.18570E-08    0.35758E-06    0.14358E-06
  1624    0.41395E+03    0.20042E+02    0.00000E+00    0.38854E+01    0.18542E-08    0.30236E-06    0.14319E-06
  1625    0.41172E+03    0.20115E+02    0.00000E+00    0.35127E+01    0.18513E-08    0.24663E-06    0.14281E-06
  1626    0.40952E+03    0.20188E+02    0.00000E+00    0.31349E+01    0.18485E-08    0.19055E-06    0.14243E-06
  1627    0.40735E+03    0.20257E+02    0.00000E+00    0.27528E+01    0.18457E-08    0.13428E-06    0.14205E-06
  1628    0.40522E+03    0.20325E+02    0.00000E+00    0.23657E+01    0.18429E-08    0.77978E-07    0.14168E-06
  1629    0.40312E+03    0.20391E+02    0.00000E+00    0.19750E+01    0.18401E-08    0.21793E-07    0.14131E-06
  1630    0.40107E+03    0.20454E+02    0.00000E+00    0.15792E+01    0.18373E-08   -0.34113E-07    0.14096E-06
  1631    0.39903E+03    0.20515E+02    0.00000E+00    0.11799E+01    0.18345E-08   -0.89584E-07    0.14062E-06
  1632    0.39704E+03    0.20573E+02    0.00000E+00    0.77628E+00    0.18317E-08   -0.14446E-06    0.14029E-06
  1633    0.39509E+03    0.20630E+02    0.00000E+00    0.36907E+00    0.18289E-08   -0.19859E-06    0.13998E-06
  1634    0.39319E+03    0.20684E+02    0.00000E+00   -0.41699E-01    0.18261E-08   -0.25182E-06    0.13969E-06
  1635    0.39130E+03    0.20737E+02    0.00000E+00   -0.45604E+00    0.18233E-08   -0.30398E-06    0.13941E-06
  1636    0.38946E+03    0.20785E+02    0.00000E+00   -0.87320E+00    0.18206E-08   -0.35492E-06    0.13916E-06
  1637    0.38766E+03    0.20833E+02    0.00000E+00   -0.12947E+01    0.18178E-08   -0.40448E-06    0.13894E-06
  1638    0.38588E+03    0.20878E+02    0.00000E+00   -0.17182E+01    0.18150E-08   -0.45251E-06    0.13874E-06
  1639    0.38416E+03    0.20920E+02    0.00000E+00   -0.21446E+01    0.18123E-08   -0.49885E-06    0.13856E-06
  1640    0.38246E+03    0.20960E+02    0.00000E+00   -0.25745E+01    0.18095E-08   -0.54334E-06    0.13842E-06
  1641    0.38080E+03    0.20997E+02    0.00000E+00   -0.30065E+01    0.18068E-08   -0.58583E-06    0.13832E-06
  1642    0.37918E+03    0.21032E+02    0.00000E+00   -0.34399E+01    0.18040E-08   -0.62615E-06    0.13824E-06
  1643    0.37760E+03    0.21066E+02    0.00000E+00   -0.38768E+01    0.18013E-08   -0.66416E-06    0.13821E-06
  1644    0.37605E+03    0.21095E+02    0.00000E+00   -0.43173E+01    0.17986E-08   -0.69969E-06    0.13821E-06
  1645    0.37454E+03    0.21122E+02    0.00000E+00   -0.47584E+01    0.17958E-08   -0.73259E-06    0.13825E-06
  1646    0.37306E+03    0.21147E+02    0.00000E+00   -0.52015E+01    0.17931E-08   -0.76270E-06    0.13834E-06
  1647    0.37164E+03    0.21169E+02    0.00000E+00   -0.56452E+01    0.17904E-08   -0.78986E-06    0.13847E-06
  1648    0.37024E+03    0.21189E+02    0.00000E+00   -0.60925E+01    0.17877E-08   -0.81392E-06    0.13865E-06
  1649    0.36889E+03    0.21207E+02    0.00000E+00   -0.65412E+01    0.17850E-08   -0.83472E-06    0.13888E-06
  1650    0.36757E+03    0.21221E+02    0.00000E+00   -0.69904E+01    0.17823E-08   -0.85211E-06    0.13916E-06
  1651    0.36629E+03    0.21234E+02    0.00000E+00   -0.74424E+01    0.17796E-08   -0.86596E-06    0.13949E-06
  1652    0.36506E+03    0.21242E+02    0.00000E+00   -0.78941E+01    0.17769E-08   -0.87636E-06    0.13987E-06
  1653    0.36385E+03    0.21249E+02    0.00000E+00   -0.83462E+01    0.17742E-08   -0.88343E-06    0.14030E-06
  1654    0.36269E+03    0.21254E+02    0.00000E+00   -0.88014E+01    0.17715E-08   -0.88727E-06    0.14079E-06
  1655    0.36157E+03    0.21256E+02    0.00000E+00   -0.92544E+01    0.17688E-08   -0.88802E-06    0.14131E-06
  1656    0.36048E+03    0.21256E+02    0.00000E+00   -0.97088E+01    0.17661E-08   -0.88579E-06    0.14188E-06
  1657    0.35942E+03    0.21253E+02    0.00000E+00   -0.10163E+02    0.17635E-08   -0.88070E-06    0.14249E-06
  1658    0.35841E+03    0.21247E+02    0.00000E+00   -0.10618E+02    0.17608E-08   -0.87286E-06    0.14315E-06
  1659    0.35743E+03    0.21238E+02    0.00000E+00   -0.11071E+02    0.17581E-08   -0.86241E-06    0.14384E-06
  1660    0.35648E+03    0.21228E+02    0.00000E+00   -0.11524E+02    0.17555E-08   -0.84945E-06    0.14456E-06
  1661    0.35557E+03    0.21214E+02    0.00000E+00   -0.11976E+02    0.17528E-08   -0.83410E-06    0.14532E-06
  1662    0.35469E+03    0.21199E+02    0.00000E+00   -0.12428E+02    0.17502E-08   -0.81649E-06    0.14612E-06
  1663    0.35386E+03    0.21181E+02    0.00000E+00   -0.12877E+02    0.17475E-08   -0.79673E-06    0.14694E-06
  1664    0.35304E+03    0.21160E+02    0.00000E+00   -0.13326E+02    0.17449E-08   -0.77494E-06    0.14779E-06
  1665    0.35227E+03    0.21138E+02    0.00000E+00   -0.13772E+02    0.17423E-08   -0.75124E-06    0.14867E-06
  1666    0.35154E+03    0.21112E+02    0.00000E+00   -0.14218E+02    0.17396E-08   -0.72575E-06    0.14958E-06
  1667    0.35083E+03    0.21085E+02    0.00000E+00   -0.14661E+02    0.17370E-08   -0.69859E-06    0.15051E-06
  1668    0.35016E+03    0.21055E+02    0.00000E+00   -0.15102E+02    0.17344E-08   -0.66988E-06    0.15145E-06
  1669    0.34952E+03    0.21023E+02    0.00000E+00   -0.15540E+02    0.17318E-08   -0.63973E-06    0.15242E-06
  1670    0.34891E+03    0.20988E+02    0.00000E+00   -0.15975E+02    0.17292E-08   -0.60827E-06    0.15341E-06
  1671    0.34834E+03    0.20951E+02    0.00000E+00   -0.16409E+02    0.17266E-08   -0.57561E-06    0.15441E-06
  1672    0.34780E+03    0.20912E+02    0.00000E+00   -0.16839E+02    0.17240E-08   -0.54187E-06    0.15542E-06
  1673    0.34729E+03    0.20869E+02    0.00000E+00   -0.17266E+02    0.17214E-08   -0.50718E-06    0.15644E-06
  1674    0.34681E+03    0.20827E+02    0.00000E+00   -0.17690E+02    0.17188E-08   -0.47164E-06    0.15748E-06
  1675    0.34635E+03    0.20780E+02    0.00000E+00   -0.18110E+02    0.17162E-08   -0.43539E-06    0.15852E-06
  1676    0.34594E+03    0.20731E+02    0.00000E+00   -0.18527E+02    0.17136E-08   -0.39853E-06    0.15957E-06
  1677    0.34555E+03    0.20681E+02    0.00000E+00   -0.18940E+02    0.17110E-08   -0.36119E-06    0.16062E-06
  1678    0.34518E+03    0.20627E+02    0.00000E+00   -0.19350E+02    0.17084E-08   -0.32348E-06    0.16168E-06
  1679    0.34485E+03    0.20572E+02    0.00000E+00   -0.19755E+02    0.17059E-08   -0.28553E-06    0.16273E-06
  1680    0.34455E+03    0.20515E+02    0.00000E+00   -0.20156E+02    0.17033E-08   -0.24745E-06    0.16378E-06
  1681    0.34427E+03    0.20454E+02    0.00000E+00   -0.20552E+02    0.17007E-08   -0.20937E-06    0.16483E-06
  1682    0.34402E+03    0.20393E+02    0.00000E+00   -0.20945E+02    0.16982E-08   -0.17139E-06    0.16587E-06
  1683    0.34380E+03    0.20330E+02    0.00000E+00   -0.21333E+02    0.16956E-08   -0.13365E-06    0.16691E-06
  1684    0.34361E+03    0.20264E+02    0.00000E+00   -0.21716E+02    0.16931E-08   -0.96252E-07    0.16794E-06
  1685    0.34345E+03    0.20196E+02    0.00000E+00   -0.22095E+02    0.16905E-08   -0.59324E-07    0.16895E-06
  1686    0.34332E+03    0.20126E+02    0.00000E+00   -0.22468E+02    0.16880E-08   -0.22983E-07    0.16995E-06
  1687    0.34320E+03    0.20053E+02    0.00000E+00   -0.22836E+02    0.16855E-08    0.12652E-07    0.17094E-06
  1688    0.34313E+03    0.19979E+02    0.00000E+00   -0.23200E+02    0.16829E-08    0.47463E-07    0.17191E-06
  1689    0.34306E+03    0.19904E+02    0.00000E+00   -0.23557E+02    0.16804E-08    0.81330E-07    0.17286E-06
  1690    0.34302E+03    0.19825E+02    0.00000E+00   -0.23909E+02    0.16779E-08    0.11414E-06    0.17379E-06
  1691    0.34301E+03    0.19746E+02    0.00000E+00   -0.24256E+02    0.16754E-08    0.14576E-06    0.17470E-06
  1692    0.34303E+03    0.19663E+02    0.00000E+00   -0.24597E+02    0.16728E-08    0.17608E-06    0.17558E-06
  1693    0.34307E+03    0.19579E+02    0.00000E+00   -0.24933E+02    0.16703E-08    0.20499E-06    0.17644E-06
  1694    0.34313E+03    0.19494E+02    0.00000E+00   -0.25263E+02    0.16678E-08    0.23236E-06    0.17727E-06
  1695    0.34323E+03    0.19405E+02    0.00000E+00   -0.25586E+02    0.16653E-08    0.25807E-06    0.17807E-06
  1696    0.34334E+03    0.19316E+02    0.00000E+00   -0.25905E+02    0.16628E-08    0.28201E-06    0.17883E-06
  1697    0.34347E+03    0.19224E+02    0.00000E+00   -0.26216E+02    0.16603E-08    0.30405E-06    0.17957E-06
  1698    0.34363E+03    0.19131E+02    0.00000E+00   -0.26523E+02    0.16578E-08    0.32408E-06    0.18026E-06
  1699    0.34382E+03    0.19036E+02    0.00000E+00   -0.26821E+02    0.16554E-08    0.34197E-06    0.18092E-06
  1700    0.34402E+03    0.18937E+02    0.00000E+00   -0.27115E+02    0.16529E-08    0.35762E-06    0.18154E-06
  1701    0.34424E+03    0.18839E+02    0.00000E+00   -0.27401E+02    0.16504E-08    0.37094E-06    0.18211E-06
  1702    0.34450E+03    0.18738E+02    0.00000E+00   -0.27682E+02    0.16479E-08    0.38200E-06    0.18265E-06
  1703    0.34477E+03    0.18636E+02    0.00000E+00   -0.27956E+02    0.16455E-08    0.39094E-06    0.18314E-06
  1704    0.34506E+03    0.18532E+02    0.00000E+00   -0.28223E+02    0.16430E-08    0.39787E-06    0.18358E-06
  1705    0.34537E+03    0.18426E+02    0.00000E+00   -0.28484E+02    0.16405E-08    0.40292E-06    0.18397E-06
  1706    0.34570E+03    0.18317E+02    0.00000E+00   -0.28737E+02    0.16381E-08    0.40619E-06    0.18432E-06
  1707    0.34605E+03    0.18208E+02    0.00000E+00   -0.28985E+02    0.16356E-08    0.40782E-06    0.18462E-06
  1708    0.34641E+03    0.18098E+02    0.00000E+00   -0.29226E+02    0.16332E-08    0.40793E-06    0.18486E-06
  1709    0.34679E+03    0.17986E+02    0.00000E+00   -0.29459E+02    0.16308E-08    0.40663E-06    0.18505E-06
  1710    0.34719E+03    0.17874E+02    0.00000E+00   -0.29686E+02    0.16283E-08    0.40405E-06    0.18519E-06
  1711    0.34760E+03    0.17761E+02    0.00000E+00   -0.29904E+02    0.16259E-08    0.40031E-06    0.18527E-06
  1712    0.34803E+03    0.17645E+02    0.00000E+00   -0.30117E+02    0.16235E-08    0.39552E-06    0.18529E-06
  1713    0.34846E+03    0.17528E+02    0.00000E+00   -0.30322E+02    0.16210E-08    0.38981E-06    0.18525E-06
  1714    0.34891E+03    0.17411E+02    0.00000E+00   -0.30520E+02    0.16186E-08    0.38330E-06    0.18515E-06
  1715    0.34937E+03    0.17292E+02    0.00000E+00   -0.30712E+02    0.16162E-08    0.37611E-06    0.18499E-06
  1716    0.34985E+03    0.17172E+02    0.00000E+00   -0.30895E+02    0.16138E-08    0.36835E-06    0.18477E-06
  1717    0.35034E+03    0.17051E+02    0.00000E+00   -0.31072E+02    0.16114E-08    0.36016E-06    0.18448E-06
  1718    0.35082E+03    0.16929E+02    0.00000E+00   -0.31242E+02    0.16090E-08    0.35165E-06    0.18412E-06
  1719    0.35133E+03    0.16807E+02    0.00000E+00   -0.31404E+02    0.16066E-08    0.34295E-06    0.18370E-06
  1720    0.35185E+03    0.16683E+02    0.00000E+00   -0.31559E+02    0.16042E-08    0.33416E-06    0.18320E-06
  1721    0.35237E+03    0.16560E+02    0.00000E+00   -0.31707E+02    0.16018E-08    0.32542E-06    0.18264E-06
  1722    0.35291E+03    0.16434E+02    0.00000E+00   -0.31847E+02    0.15994E-08    0.31684E-06    0.18200E-06
  1723    0.35345E+03    0.16308E+02    0.00000E+00   -0.31980E+02    0.15970E-08    0.30855E-06    0.18129E-06
  1724    0.35399E+03    0.16182E+02    0.00000E+00   -0.32106E+02    0.15946E-08    0.30066E-06    0.18050E-06
  1725    0.35454E+03    0.16054E+02    0.00000E+00   -0.32224E+02    0.15923E-08    0.29330E-06    0.17964E-06
  1726    0.35509E+03    0.15927E+02    0.00000E+00   -0.32335E+02    0.15899E-08    0.28658E-06    0.17870E-06
  1727    0.35566E+03    0.15798E+02    0.00000E+00   -0.32438E+02    0.15875E-08    0.28063E-06    0.17768E-06
  1728    0.35622E+03    0.15671E+02    0.00000E+00   -0.32534E+02    0.15852E-08    0.27557E-06    0.17657E-06
  1729    0.35680E+03    0.15542E+02    0.00000E+00   -0.32623E+02    0.15828E-08    0.27152E-06    0.17539E-06
  1730    0.35736E+03    0.15413E+02    0.00000E+00   -0.32703E+02    0.15804E-08    0.26860E-06    0.17412E-06
  1731    0.35793E+03    0.15283E+02    0.00000E+00   -0.32777E+02    0.15781E-08    0.26692E-06    0.17276E-06
  1732    0.35851E+03    0.15152E+02    0.00000E+00   -0.32842E+02    0.15758E-08    0.26662E-06    0.17132E-06
  1733    0.35909E+03    0.15022E+02    0.00000E+00   -0.32901E+02    0.15734E-08    0.26781E-06    0.16979E-06
  1734    0.35966E+03    0.14891E+02    0.00000E+00   -0.32952E+02    0.15711E-08    0.27061E-06    0.16817E-06
  1735    0.36024E+03    0.14761E+02    0.00000E+00   -0.32994E+02    0.15687E-08    0.27514E-06    0.16645E-06
  1736    0.36082E+03    0.14629E+02    0.00000E+00   -0.33031E+02    0.15664E-08    0.28152E-06    0.16465E-06
  1737    0.36140E+03    0.14498E+02    0.00000E+00   -0.33059E+02    0.15641E-08    0.28988E-06    0.16275E-06
  1738    0.36197E+03    0.14367E+02    0.00000E+00   -0.33080E+02    0.15618E-08    0.30033E-06    0.16075E-06
  1739    0.36256E+03    0.14236E+02    0.00000E+00   -0.33093E+02    0.15594E-08    0.31300E-06    0.15866E-06
  1740    0.36313E+03    0.14104E+02    0.00000E+00   -0.33099E+02    0.15571E-08    0.32800E-06    0.15647E-06
  1741    0.36371E+03    0.13973E+02    0.00000E+00   -0.33097E+02    0.15548E-08    0.34546E-06    0.15417E-06
  1742    0.36428E+03    0.13842E+02    0.00000E+00   -0.33088E+02    0.15525E-08    0.36549E-06    0.15178E-06
  1743    0.36485E+03    0.13710E+02    0.00000E+00   -0.33071E+02    0.15502E-08    0.38823E-06    0.14928E-06
  1744    0.36542E+03    0.13579E+02    0.00000E+00   -0.33047E+02    0.15479E-08    0.41378E-06    0.14668E-06
  1745    0.36598E+03    0.13448E+02    0.00000E+00   -0.33015E+02    0.15456E-08    0.44227E-06    0.14397E-06
  1746    0.36654E+03    0.13317E+02    0.00000E+00   -0.32976E+02    0.15433E-08    0.47382E-06    0.14116E-06
  1747    0.36710E+03    0.13187E+02    0.00000E+00   -0.32930E+02    0.15410E-08    0.50854E-06    0.13823E-06
  1748    0.36764E+03    0.13058E+02    0.00000E+00   -0.32876E+02    0.15387E-08    0.54657E-06    0.13519E-06
  1749    0.36818E+03    0.12927E+02    0.00000E+00   -0.32813E+02    0.15365E-08    0.58802E-06    0.13205E-06
  1750    0.36872E+03    0.12798E+02    0.00000E+00   -0.32744E+02    0.15342E-08    0.63302E-06    0.12878E-06
  1751    0.36924E+03    0.12668E+02    0.00000E+00   -0.32668E+02    0.15319E-08    0.68162E-06    0.12541E-06
  1752    0.36977E+03    0.12538E+02    0.00000E+00   -0.32583E+02    0.15296E-08    0.73369E-06    0.12193E-06
  1753    0.37029E+03    0.12407E+02    0.00000E+00   -0.32493E+02    0.15274E-08    0.78904E-06    0.11834E-06
  1754    0.37081E+03    0.12279E+02    0.00000E+00   -0.32395E+02    0.15251E-08    0.84747E-06    0.11465E-06
  1755    0.37131E+03    0.12151E+02    0.00000E+00   -0.32289E+02    0.15229E-08    0.90880E-06    0.11088E-06
  1756    0.37181E+03    0.12024E+02    0.00000E+00   -0.32177E+02    0.15206E-08    0.97282E-06    0.10702E-06
  1757    0.37230E+03    0.11896E+02    0.00000E+00   -0.32058E+02    0.15184E-08    0.10394E-05    0.10308E-06
  1758    0.37277E+03    0.11770E+02    0.00000E+00   -0.31933E+02    0.15161E-08    0.11082E-05    0.99067E-07
  1759    0.37325E+03    0.11644E+02    0.00000E+00   -0.31802E+02    0.15139E-08    0.11792E-05    0.94988E-07
  1760    0.37370E+03    0.11519E+02    0.00000E+00   -0.31663E+02    0.15116E-08    0.12521E-05    0.90847E-07
  1761    0.37415E+03    0.11394E+02    0.00000E+00   -0.31519E+02    0.15094E-08    0.13267E-05    0.86651E-07
  1762    0.37458E+03    0.11270E+02    0.00000E+00   -0.31369E+02    0.15072E-08    0.14028E-05    0.82407E-07
  1763    0.37501E+03    0.11148E+02    0.00000E+00   -0.31212E+02    0.15049E-08    0.14804E-05    0.78119E-07
  1764    0.37543E+03    0.11026E+02    0.00000E+00   -0.31049E+02    0.15027E-08    0.15590E-05    0.73794E-07
  1765    0.37583E+03    0.10905E+02    0.00000E+00   -0.30881E+02    0.15005E-08    0.16387E-05    0.69437E-07
  1766    0.37622E+03    0.10785E+02    0.00000E+00   -0.30707E+02    0.14983E-08    0.17191E-05    0.65056E-07
  1767    0.37659E+03    0.10666E+02    0.00000E+00   -0.30527E+02    0.14961E-08    0.18001E-05    0.60655E-07
  1768    0.37695E+03    0.10548E+02    0.00000E+00   -0.30342E+02    0.14939E-08    0.18815E-05    0.56241E-07
  1769    0.37731E+03    0.10431E+02    0.00000E+00   -0.30153E+02    0.14917E-08    0.19630E-05    0.51820E-07
  1770    0.37764E+03    0.10315E+02    0.00000E+00   -0.29957E+02    0.14895E-08    0.20446E-05    0.47398E-07
  1771    0.37796E+03    0.10201E+02    0.00000E+00   -0.29756E+02    0.14873E-08    0.21260E-05    0.42981E-07
  1772    0.37827E+03    0.10087E+02    0.00000E+00   -0.29551E+02    0.14851E-08    0.22070E-05    0.38574E-07
  1773    0.37855E+03    0.99744E+01    0.00000E+00   -0.29340E+02    0.14829E-08    0.22874E-05    0.34184E-07
  1774    0.37883E+03    0.98632E+01    0.00000E+00   -0.29125E+02    0.14807E-08    0.23670E-05    0.29816E-07
  1775    0.37909E+03    0.97533E+01    0.00000E+00   -0.28906E+02    0.14785E-08    0.24457E-05    0.25478E-07
  1776    0.37934E+03    0.96445E+01    0.00000E+00   -0.28681E+02    0.14764E-08    0.25232E-05    0.21174E-07
  1777    0.37956E+03    0.95372E+01    0.00000E+00   -0.28453E+02    0.14742E-08    0.25994E-05    0.16911E-07
  1778    0.37977E+03    0.94311E+01    0.00000E+00   -0.28220E+02    0.14720E-08    0.26740E-05    0.12694E-07
  1779    0.37996E+03    0.93265E+01    0.00000E+00   -0.27983E+02    0.14698E-08    0.27469E-05    0.85300E-08
  1780    0.38014E+03    0.92232E+01    0.00000E+00   -0.27742E+02    0.14677E-08    0.28179E-05    0.44247E-08
  1781    0.38030E+03    0.91213E+01    0.00000E+00   -0.27496E+02    0.14655E-08    0.28867E-05    0.38399E-09
  1782    0.38043E+03    0.90209E+01    0.00000E+00   -0.27247E+02    0.14634E-08    0.29533E-05   -0.35861E-08
  1783    0.38055E+03    0.89219E+01    0.00000E+00   -0.26994E+02    0.14612E-08    0.30173E-05   -0.74796E-08
  1784    0.38067E+03    0.88244E+01    0.00000E+00   -0.26736E+02    0.14591E-08    0.30786E-05   -0.11290E-07
  1785    0.38075E+03    0.87285E+01    0.00000E+00   -0.26476E+02    0.14569E-08    0.31371E-05   -0.15013E-07
  1786    0.38082E+03    0.86340E+01    0.00000E+00   -0.26212E+02    0.14548E-08    0.31924E-05   -0.18641E-07
  1787    0.38087E+03    0.85413E+01    0.00000E+00   -0.25944E+02    0.14526E-08    0.32445E-05   -0.22168E-07
  1788    0.38091E+03    0.84500E+01    0.00000E+00   -0.25675E+02    0.14505E-08    0.32931E-05   -0.25589E-07
  1789    0.38092E+03    0.83603E+01    0.00000E+00   -0.25400E+02    0.14484E-08    0.33381E-05   -0.28897E-07
  1790    0.38091E+03    0.82723E+01    0.00000E+00   -0.25124E+02    0.14462E-08    0.33792E-05   -0.32086E-07
  1791    0.38088E+03    0.81858E+01    0.00000E+00   -0.24844E+02    0.14441E-08    0.34162E-05   -0.35152E-07
  1792    0.38084E+03    0.81011E+01    0.00000E+00   -0.24561E+02    0.14420E-08    0.34491E-05   -0.38086E-07
  1793    0.38076E+03    0.80180E+01    0.00000E+00   -0.24274E+02    0.14399E-08    0.34774E-05   -0.40885E-07
  1794    0.38068E+03    0.79366E+01    0.00000E+00   -0.23986E+02    0.14378E-08    0.35012E-05   -0.43540E-07
  1795    0.38057E+03    0.78571E+01    0.00000E+00   -0.23695E+02    0.14357E-08    0.35201E-05   -0.46048E-07
  1796    0.38042E+03    0.77792E+01    0.00000E+00   -0.23400E+02    0.14336E-08    0.35340E-05   -0.48401E-07
  1797    0.38028E+03    0.77030E+01    0.00000E+00   -0.23103E+02    0.14315E-08    0.35428E-05   -0.50593E-07
  1798    0.38011E+03    0.76285E+01    0.00000E+00   -0.22803E+02    0.14294E-08    0.35461E-05   -0.52619E-07
  1799    0.37992E+03    0.75559E+01    0.00000E+00   -0.22501E+02    0.14273E-08    0.35438E-05   -0.54473E-07
  1800    0.37971E+03    0.74852E+01    0.00000E+00   -0.22197E+02    0.14252E-08    0.35358E-05   -0.56149E-07
  1801    0.37948E+03    0.74161E+01    0.00000E+00   -0.21890E+02    0.14231E-08    0.35218E-05   -0.57642E-07
  1802    0.37924E+03    0.73488E+01    0.00000E+00   -0.21582E+02    0.14210E-08    0.35021E-05   -0.58957E-07
  1803    0.37897E+03    0.72834E+01    0.00000E+00   -0.21272E+02    0.14189E-08    0.34770E-05   -0.60101E-07
  1804    0.37866E+03    0.72198E+01    0.00000E+00   -0.20959E+02    0.14168E-08    0.34466E-05   -0.61079E-07
  1805    0.37834E+03    0.71580E+01    0.00000E+00   -0.20644E+02    0.14148E-08    0.34112E-05   -0.61899E-07
  1806    0.37801E+03    0.70982E+01    0.00000E+00   -0.20329E+02    0.14127E-08    0.33711E-05   -0.62567E-07
  1807    0.37765E+03    0.70402E+01    0.00000E+00   -0.20012E+02    0.14106E-08    0.33265E-05   -0.63089E-07
  1808    0.37727E+03    0.69838E+01    0.00000E+00   -0.19693E+02    0.14086E-08    0.32777E-05   -0.63472E-07
  1809    0.37687E+03    0.69291E+01    0.00000E+00   -0.19374E+02    0.14065E-08    0.32248E-05   -0.63722E-07
  1810    0.37646E+03    0.68765E+01    0.00000E+00   -0.19054E+02    0.14044E-08    0.31683E-05   -0.63845E-07
  1811    0.37601E+03    0.68256E+01    0.00000E+00   -0.18734E+02    0.14024E-08    0.31082E-05   -0.63848E-07
  1812    0.37556E+03    0.67767E+01    0.00000E+00   -0.18413E+02    0.14003E-08    0.30448E-05   -0.63738E-07
  1813    0.37508E+03    0.67295E+01    0.00000E+00   -0.18091E+02    0.13983E-08    0.29785E-05   -0.63521E-07
  1814    0.37458E+03    0.66842E+01    0.00000E+00   -0.17770E+02    0.13963E-08    0.29094E-05   -0.63202E-07
  1815    0.37406E+03    0.66406E+01    0.00000E+00   -0.17448E+02    0.13942E-08    0.28378E-05   -0.62790E-07
  1816    0.37353E+03    0.65989E+01    0.00000E+00   -0.17126E+02    0.13922E-08    0.27639E-05   -0.62289E-07
  1817    0.37297E+03    0.65590E+01    0.00000E+00   -0.16805E+02    0.13901E-08    0.26880E-05   -0.61707E-07
  1818    0.37239E+03    0.65209E+01    0.00000E+00   -0.16484E+02    0.13881E-08    0.26104E-05   -0.61050E-07
  1819    0.37177E+03    0.64848E+01    0.00000E+00   -0.16163E+02    0.13861E-08    0.25312E-05   -0.60325E-07
  1820    0.37116E+03    0.64503E+01    0.00000E+00   -0.15843E+02    0.13841E-08    0.24507E-05   -0.59537E-07
  1821    0.37053E+03    0.64177E+01    0.00000E+00   -0.15524E+02    0.13820E-08    0.23692E-05   -0.58694E-07
  1822    0.36988E+03    0.63868E+01    0.00000E+00   -0.15206E+02    0.13800E-08    0.22870E-05   -0.57801E-07
  1823    0.36923E+03    0.63579E+01    0.00000E+00   -0.14889E+02    0.13780E-08    0.22042E-05   -0.56865E-07
  1824    0.36854E+03    0.63304E+01    0.00000E+00   -0.14573E+02    0.13760E-08    0.21211E-05   -0.55893E-07
  1825    0.36784E+03    0.63047E+01    0.00000E+00   -0.14258E+02    0.13740E-08    0.20380E-05   -0.54891E-07
  1826    0.36711E+03    0.62816E+01    0.00000E+00   -0.13945E+02    0.13720E-08    0.19551E-05   -0.53865E-07
  1827    0.36638E+03    0.62599E+01    0.00000E+00   -0.13633E+02    0.13700E-08    0.18727E-05   -0.52823E-07
  1828    0.36562E+03    0.62399E+01    0.00000E+00   -0.13323E+02    0.13680E-08    0.17910E-05   -0.51769E-07
  1829    0.36484E+03    0.62209E+01    0.00000E+00   -0.13014E+02    0.13660E-08    0.17102E-05   -0.50711E-07
  1830    0.36405E+03    0.62051E+01    0.00000E+00   -0.12708E+02    0.13640E-08    0.16306E-05   -0.49656E-07
  1831    0.36324E+03    0.61903E+01    0.00000E+00   -0.12403E+02    0.13620E-08    0.15525E-05   -0.48608E-07
  1832    0.36241E+03    0.61773E+01    0.00000E+00   -0.12100E+02    0.13600E-08    0.14761E-05   -0.47576E-07
  1833    0.36157E+03    0.61661E+01    0.00000E+00   -0.11800E+02    0.13581E-08    0.14016E-05   -0.46565E-07
  1834    0.36072E+03    0.61561E+01    0.00000E+00   -0.11502E+02    0.13561E-08    0.13293E-05   -0.45583E-07
  1835    0.35984E+03    0.61486E+01    0.00000E+00   -0.11206E+02    0.13541E-08    0.12594E-05   -0.44634E-07
  1836    0.35894E+03    0.61438E+01    0.00000E+00   -0.10912E+02    0.13521E-08    0.11923E-05   -0.43726E-07
  1837    0.35803E+03    0.61387E+01    0.00000E+00   -0.10622E+02    0.13502E-08    0.11280E-05   -0.42865E-07
  1838    0.35711E+03    0.61363E+01    0.00000E+00   -0.10334E+02    0.13482E-08    0.10670E-05   -0.42058E-07
  1839    0.35616E+03    0.61360E+01    0.00000E+00   -0.10048E+02    0.13463E-08    0.10094E-05   -0.41311E-07
  1840    0.35521E+03    0.61361E+01    0.00000E+00   -0.97657E+01    0.13443E-08    0.95542E-06   -0.40631E-07
  1841    0.35424E+03    0.61390E+01    0.00000E+00   -0.94861E+01    0.13423E-08    0.90539E-06   -0.40023E-07
  1842    0.35325E+03    0.61433E+01    0.00000E+00   -0.92095E+01    0.13404E-08    0.85953E-06   -0.39494E-07
  1843    0.35225E+03    0.61489E+01    0.00000E+00   -0.89360E+01    0.13384E-08    0.81810E-06   -0.39052E-07
  1844    0.35123E+03    0.61566E+01    0.00000E+00   -0.86656E+01    0.13365E-08    0.78132E-06   -0.38701E-07
  1845    0.35022E+03    0.61658E+01    0.00000E+00   -0.83985E+01    0.13346E-08    0.74946E-06   -0.38449E-07
  1846    0.34916E+03    0.61771E+01    0.00000E+00   -0.81346E+01    0.13326E-08    0.72276E-06   -0.38302E-07
