#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   176    0.48907E+04   -0.39201E+02    0.13511E-06   -0.39201E+02    0.85207E+00   -0.36252E-08    0.13511E-06   -0.36252E-08    0.22544E-11
   177    0.49155E+04   -0.38691E+02    0.13537E-06   -0.38691E+02    0.84190E+00   -0.36028E-08    0.13537E-06   -0.36028E-08    0.22161E-11
   178    0.49400E+04   -0.38155E+02    0.13561E-06   -0.38155E+02    0.83184E+00   -0.35751E-08    0.13561E-06   -0.35751E-08    0.21785E-11
   179    0.49641E+04   -0.37594E+02    0.13583E-06   -0.37594E+02    0.82160E+00   -0.35424E-08    0.13583E-06   -0.35424E-08    0.21418E-11
   180    0.49880E+04   -0.37008E+02    0.13601E-06   -0.37008E+02    0.81139E+00   -0.35049E-08    0.13601E-06   -0.35049E-08    0.21058E-11
   181    0.50113E+04   -0.36398E+02    0.13617E-06   -0.36398E+02    0.80121E+00   -0.34628E-08    0.13617E-06   -0.34628E-08    0.20706E-11
   182    0.50343E+04   -0.35762E+02    0.13630E-06   -0.35762E+02    0.79112E+00   -0.34165E-08    0.13630E-06   -0.34165E-08    0.20361E-11
   183    0.50569E+04   -0.35101E+02    0.13640E-06   -0.35101E+02    0.78105E+00   -0.33661E-08    0.13640E-06   -0.33661E-08    0.20024E-11
   184    0.50791E+04   -0.34414E+02    0.13648E-06   -0.34414E+02    0.77106E+00   -0.33120E-08    0.13648E-06   -0.33120E-08    0.19694E-11
   185    0.51009E+04   -0.33704E+02    0.13653E-06   -0.33704E+02    0.76129E+00   -0.32544E-08    0.13653E-06   -0.32544E-08    0.19370E-11
   186    0.51220E+04   -0.32968E+02    0.13656E-06   -0.32968E+02    0.75159E+00   -0.31934E-08    0.13656E-06   -0.31934E-08    0.19054E-11
   187    0.51430E+04   -0.32207E+02    0.13655E-06   -0.32207E+02    0.74211E+00   -0.31295E-08    0.13655E-06   -0.31295E-08    0.18744E-11
   188    0.51635E+04   -0.31422E+02    0.13652E-06   -0.31422E+02    0.73282E+00   -0.30628E-08    0.13652E-06   -0.30628E-08    0.18440E-11
   189    0.51835E+04   -0.30612E+02    0.13647E-06   -0.30612E+02    0.72374E+00   -0.29935E-08    0.13647E-06   -0.29935E-08    0.18143E-11
   190    0.52034E+04   -0.29779E+02    0.13639E-06   -0.29779E+02    0.71494E+00   -0.29220E-08    0.13639E-06   -0.29220E-08    0.17852E-11
   191    0.52225E+04   -0.28920E+02    0.13628E-06   -0.28920E+02    0.70641E+00   -0.28485E-08    0.13628E-06   -0.28485E-08    0.17567E-11
   192    0.52412E+04   -0.28037E+02    0.13615E-06   -0.28037E+02    0.69818E+00   -0.27732E-08    0.13615E-06   -0.27732E-08    0.17287E-11
   193    0.52595E+04   -0.27131E+02    0.13599E-06   -0.27131E+02    0.69029E+00   -0.26964E-08    0.13599E-06   -0.26964E-08    0.17014E-11
   194    0.52774E+04   -0.26201E+02    0.13581E-06   -0.26201E+02    0.68275E+00   -0.26183E-08    0.13581E-06   -0.26183E-08    0.16745E-11
   195    0.52948E+04   -0.25247E+02    0.13560E-06   -0.25247E+02    0.67561E+00   -0.25393E-08    0.13560E-06   -0.25393E-08    0.16482E-11
   196    0.53117E+04   -0.24270E+02    0.13536E-06   -0.24270E+02    0.66889E+00   -0.24594E-08    0.13536E-06   -0.24594E-08    0.16225E-11
   197    0.53281E+04   -0.23271E+02    0.13510E-06   -0.23271E+02    0.66262E+00   -0.23791E-08    0.13510E-06   -0.23791E-08    0.15972E-11
   198    0.53442E+04   -0.22249E+02    0.13482E-06   -0.22249E+02    0.65683E+00   -0.22985E-08    0.13482E-06   -0.22985E-08    0.15724E-11
   199    0.53598E+04   -0.21205E+02    0.13451E-06   -0.21205E+02    0.65155E+00   -0.22179E-08    0.13451E-06   -0.22179E-08    0.15480E-11
   200    0.53749E+04   -0.20139E+02    0.13417E-06   -0.20139E+02    0.64679E+00   -0.21375E-08    0.13417E-06   -0.21375E-08    0.15241E-11
   201    0.53895E+04   -0.19050E+02    0.13381E-06   -0.19050E+02    0.64261E+00   -0.20576E-08    0.13381E-06   -0.20576E-08    0.15007E-11
   202    0.54036E+04   -0.17940E+02    0.13343E-06   -0.17940E+02    0.63903E+00   -0.19783E-08    0.13343E-06   -0.19783E-08    0.14777E-11
   203    0.54172E+04   -0.16808E+02    0.13302E-06   -0.16808E+02    0.63609E+00   -0.18994E-08    0.13302E-06   -0.18994E-08    0.14550E-11
   204    0.54302E+04   -0.15658E+02    0.13259E-06   -0.15658E+02    0.63382E+00   -0.18210E-08    0.13259E-06   -0.18210E-08    0.14328E-11
   205    0.54428E+04   -0.14485E+02    0.13213E-06   -0.14485E+02    0.63226E+00   -0.17432E-08    0.13213E-06   -0.17432E-08    0.14111E-11
   206    0.54547E+04   -0.13292E+02    0.13166E-06   -0.13292E+02    0.63145E+00   -0.16659E-08    0.13166E-06   -0.16659E-08    0.13897E-11
   207    0.54662E+04   -0.12080E+02    0.13116E-06   -0.12080E+02    0.63141E+00   -0.15891E-08    0.13116E-06   -0.15891E-08    0.13687E-11
   208    0.54770E+04   -0.10848E+02    0.13064E-06   -0.10848E+02    0.63219E+00   -0.15129E-08    0.13064E-06   -0.15129E-08    0.13481E-11
   209    0.54873E+04   -0.95961E+01    0.13010E-06   -0.95961E+01    0.63381E+00   -0.14372E-08    0.13010E-06   -0.14372E-08    0.13279E-11
   210    0.54970E+04   -0.83260E+01    0.12954E-06   -0.83260E+01    0.63632E+00   -0.13621E-08    0.12954E-06   -0.13621E-08    0.13080E-11
   211    0.55062E+04   -0.70375E+01    0.12896E-06   -0.70375E+01    0.63976E+00   -0.12876E-08    0.12896E-06   -0.12876E-08    0.12886E-11
   212    0.55146E+04   -0.57312E+01    0.12836E-06   -0.57312E+01    0.64415E+00   -0.12136E-08    0.12836E-06   -0.12136E-08    0.12695E-11
   213    0.55227E+04   -0.44071E+01    0.12775E-06   -0.44071E+01    0.64954E+00   -0.11402E-08    0.12775E-06   -0.11402E-08    0.12507E-11
   214    0.55300E+04   -0.30662E+01    0.12711E-06   -0.30662E+01    0.65591E+00   -0.10674E-08    0.12711E-06   -0.10674E-08    0.12323E-11
   215    0.55369E+04   -0.17091E+01    0.12646E-06   -0.17091E+01    0.66346E+00   -0.99518E-09    0.12646E-06   -0.99518E-09    0.12143E-11
   216    0.55431E+04   -0.33535E+00    0.12579E-06   -0.33535E+00    0.67200E+00   -0.92356E-09    0.12579E-06   -0.92356E-09    0.11966E-11
   217    0.55489E+04    0.10533E+01    0.12511E-06    0.10533E+01    0.68169E+00   -0.85255E-09    0.12511E-06   -0.85255E-09    0.11792E-11
   218    0.55540E+04    0.24572E+01    0.12441E-06    0.24572E+01    0.69253E+00   -0.78214E-09    0.12441E-06   -0.78214E-09    0.11622E-11
   219    0.55585E+04    0.38773E+01    0.12369E-06    0.38773E+01    0.70452E+00   -0.71236E-09    0.12369E-06   -0.71236E-09    0.11455E-11
   220    0.55626E+04    0.53093E+01    0.12296E-06    0.53093E+01    0.71779E+00   -0.64320E-09    0.12296E-06   -0.64320E-09    0.11291E-11
   221    0.55660E+04    0.67555E+01    0.12222E-06    0.67555E+01    0.73229E+00   -0.57467E-09    0.12222E-06   -0.57467E-09    0.11131E-11
   222    0.55689E+04    0.82146E+01    0.12146E-06    0.82146E+01    0.74815E+00   -0.50678E-09    0.12146E-06   -0.50678E-09    0.10973E-11
   223    0.55711E+04    0.96875E+01    0.12069E-06    0.96875E+01    0.76531E+00   -0.43954E-09    0.12069E-06   -0.43954E-09    0.10819E-11
   224    0.55729E+04    0.11170E+02    0.11990E-06    0.11170E+02    0.78376E+00   -0.37294E-09    0.11990E-06   -0.37294E-09    0.10667E-11
   225    0.55740E+04    0.12667E+02    0.11911E-06    0.12667E+02    0.80364E+00   -0.30701E-09    0.11911E-06   -0.30701E-09    0.10518E-11
   226    0.55746E+04    0.14172E+02    0.11830E-06    0.14172E+02    0.82496E+00   -0.24173E-09    0.11830E-06   -0.24173E-09    0.10372E-11
   227    0.55745E+04    0.15689E+02    0.11748E-06    0.15689E+02    0.84772E+00   -0.17713E-09    0.11748E-06   -0.17713E-09    0.10229E-11
   228    0.55739E+04    0.17216E+02    0.11665E-06    0.17216E+02    0.87191E+00   -0.11321E-09    0.11665E-06   -0.11321E-09    0.10089E-11
   229    0.55728E+04    0.18751E+02    0.11582E-06    0.18751E+02    0.89761E+00   -0.49974E-10    0.11582E-06   -0.49974E-10    0.99511E-12
   230    0.55710E+04    0.20295E+02    0.11497E-06    0.20295E+02    0.92483E+00    0.12573E-10    0.11497E-06    0.12573E-10    0.98159E-12
   231    0.55686E+04    0.21848E+02    0.11411E-06    0.21848E+02    0.95362E+00    0.74421E-10    0.11411E-06    0.74421E-10    0.96833E-12
   232    0.55657E+04    0.23408E+02    0.11325E-06    0.23408E+02    0.98392E+00    0.13557E-09    0.11325E-06    0.13557E-09    0.95532E-12
   233    0.55622E+04    0.24974E+02    0.11238E-06    0.24974E+02    0.10159E+01    0.19600E-09    0.11238E-06    0.19600E-09    0.94255E-12
   234    0.55580E+04    0.26547E+02    0.11150E-06    0.26547E+02    0.10496E+01    0.25571E-09    0.11150E-06    0.25571E-09    0.93002E-12
   235    0.55533E+04    0.28125E+02    0.11061E-06    0.28125E+02    0.10848E+01    0.31471E-09    0.11061E-06    0.31471E-09    0.91772E-12
   236    0.55479E+04    0.29708E+02    0.10972E-06    0.29708E+02    0.11217E+01    0.37297E-09    0.10972E-06    0.37297E-09    0.90564E-12
   237    0.55419E+04    0.31296E+02    0.10882E-06    0.31296E+02    0.11604E+01    0.43049E-09    0.10882E-06    0.43049E-09    0.89379E-12
   238    0.55354E+04    0.32887E+02    0.10792E-06    0.32887E+02    0.12008E+01    0.48727E-09    0.10792E-06    0.48727E-09    0.88214E-12
   239    0.55283E+04    0.34482E+02    0.10701E-06    0.34482E+02    0.12429E+01    0.54329E-09    0.10701E-06    0.54329E-09    0.87070E-12
   240    0.55206E+04    0.36079E+02    0.10610E-06    0.36079E+02    0.12867E+01    0.59856E-09    0.10610E-06    0.59856E-09    0.85946E-12
   241    0.55123E+04    0.37678E+02    0.10519E-06    0.37678E+02    0.13324E+01    0.65307E-09    0.10519E-06    0.65307E-09    0.84842E-12
   242    0.55035E+04    0.39278E+02    0.10427E-06    0.39278E+02    0.13798E+01    0.70681E-09    0.10427E-06    0.70681E-09    0.83757E-12
   243    0.54941E+04    0.40879E+02    0.10335E-06    0.40879E+02    0.14291E+01    0.75976E-09    0.10335E-06    0.75976E-09    0.82690E-12
   244    0.54841E+04    0.42481E+02    0.10243E-06    0.42481E+02    0.14801E+01    0.81194E-09    0.10243E-06    0.81194E-09    0.81641E-12
   245    0.54735E+04    0.44080E+02    0.10151E-06    0.44080E+02    0.15331E+01    0.86332E-09    0.10151E-06    0.86332E-09    0.80608E-12
   246    0.54624E+04    0.45680E+02    0.10058E-06    0.45680E+02    0.15879E+01    0.91390E-09    0.10058E-06    0.91390E-09    0.79593E-12
   247    0.54508E+04    0.47278E+02    0.99659E-07    0.47278E+02    0.16445E+01    0.96369E-09    0.99659E-07    0.96369E-09    0.78593E-12
   248    0.54386E+04    0.48873E+02    0.98736E-07    0.48873E+02    0.17032E+01    0.10127E-08    0.98736E-07    0.10127E-08    0.77609E-12
   249    0.54259E+04    0.50465E+02    0.97813E-07    0.50465E+02    0.17636E+01    0.10608E-08    0.97813E-07    0.10608E-08    0.76640E-12
   250    0.54126E+04    0.52053E+02    0.96892E-07    0.52053E+02    0.18261E+01    0.11081E-08    0.96892E-07    0.11081E-08    0.75684E-12
   251    0.53989E+04    0.53638E+02    0.95973E-07    0.53638E+02    0.18904E+01    0.11546E-08    0.95973E-07    0.11546E-08    0.74743E-12
   252    0.53845E+04    0.55218E+02    0.95056E-07    0.55218E+02    0.19567E+01    0.12003E-08    0.95056E-07    0.12003E-08    0.73814E-12
   253    0.53698E+04    0.56791E+02    0.94141E-07    0.56791E+02    0.20248E+01    0.12452E-08    0.94141E-07    0.12452E-08    0.72900E-12
   254    0.53545E+04    0.58358E+02    0.93228E-07    0.58358E+02    0.20950E+01    0.12893E-08    0.93228E-07    0.12893E-08    0.71998E-12
   255    0.53386E+04    0.59919E+02    0.92317E-07    0.59919E+02    0.21671E+01    0.13326E-08    0.92317E-07    0.13326E-08    0.71109E-12
   256    0.53223E+04    0.61473E+02    0.91409E-07    0.61473E+02    0.22413E+01    0.13751E-08    0.91409E-07    0.13751E-08    0.70233E-12
   257    0.53055E+04    0.63013E+02    0.90502E-07    0.63013E+02    0.23174E+01    0.14169E-08    0.90502E-07    0.14169E-08    0.69370E-12
   258    0.52882E+04    0.64551E+02    0.89598E-07    0.64551E+02    0.23956E+01    0.14580E-08    0.89598E-07    0.14580E-08    0.68519E-12
   259    0.52704E+04    0.66072E+02    0.88696E-07    0.66072E+02    0.24759E+01    0.14983E-08    0.88696E-07    0.14983E-08    0.67681E-12
   260    0.52523E+04    0.67591E+02    0.87797E-07    0.67591E+02    0.25582E+01    0.15379E-08    0.87797E-07    0.15379E-08    0.66855E-12
   261    0.52336E+04    0.69086E+02    0.86900E-07    0.69086E+02    0.26424E+01    0.15767E-08    0.86900E-07    0.15767E-08    0.66041E-12
   262    0.52143E+04    0.70579E+02    0.86005E-07    0.70579E+02    0.27289E+01    0.16149E-08    0.86005E-07    0.16149E-08    0.65239E-12
   263    0.51949E+04    0.72062E+02    0.85113E-07    0.72062E+02    0.28174E+01    0.16525E-08    0.85113E-07    0.16525E-08    0.64448E-12
   264    0.51748E+04    0.73529E+02    0.84224E-07    0.73529E+02    0.29080E+01    0.16893E-08    0.84224E-07    0.16893E-08    0.63670E-12
   265    0.51542E+04    0.74972E+02    0.83337E-07    0.74972E+02    0.30006E+01    0.17255E-08    0.83337E-07    0.17255E-08    0.62903E-12
   266    0.51333E+04    0.76412E+02    0.82453E-07    0.76412E+02    0.30954E+01    0.17611E-08    0.82453E-07    0.17611E-08    0.62147E-12
   267    0.51119E+04    0.77828E+02    0.81571E-07    0.77828E+02    0.31922E+01    0.17960E-08    0.81571E-07    0.17960E-08    0.61402E-12
   268    0.50900E+04    0.79235E+02    0.80693E-07    0.79235E+02    0.32912E+01    0.18303E-08    0.80693E-07    0.18303E-08    0.60668E-12
   269    0.50676E+04    0.80625E+02    0.79817E-07    0.80625E+02    0.33923E+01    0.18640E-08    0.79817E-07    0.18640E-08    0.59946E-12
   270    0.50449E+04    0.81998E+02    0.78944E-07    0.81998E+02    0.34954E+01    0.18971E-08    0.78944E-07    0.18971E-08    0.59233E-12
   271    0.50217E+04    0.83354E+02    0.78074E-07    0.83354E+02    0.36005E+01    0.19296E-08    0.78074E-07    0.19296E-08    0.58532E-12
   272    0.49983E+04    0.84686E+02    0.77207E-07    0.84686E+02    0.37079E+01    0.19616E-08    0.77207E-07    0.19616E-08    0.57841E-12
   273    0.49744E+04    0.86009E+02    0.76343E-07    0.86009E+02    0.38171E+01    0.19930E-08    0.76343E-07    0.19930E-08    0.57160E-12
   274    0.49501E+04    0.87300E+02    0.75482E-07    0.87300E+02    0.39287E+01    0.20238E-08    0.75482E-07    0.20238E-08    0.56489E-12
   275    0.49255E+04    0.88581E+02    0.74624E-07    0.88581E+02    0.40421E+01    0.20542E-08    0.74624E-07    0.20542E-08    0.55828E-12
   276    0.49006E+04    0.89831E+02    0.73769E-07    0.89831E+02    0.41576E+01    0.20840E-08    0.73769E-07    0.20840E-08    0.55178E-12
   277    0.48752E+04    0.91071E+02    0.72917E-07    0.91071E+02    0.42751E+01    0.21133E-08    0.72917E-07    0.21133E-08    0.54536E-12
   278    0.48495E+04    0.92279E+02    0.72069E-07    0.92279E+02    0.43947E+01    0.21421E-08    0.72069E-07    0.21421E-08    0.53904E-12
   279    0.48235E+04    0.93464E+02    0.71224E-07    0.93464E+02    0.45162E+01    0.21705E-08    0.71224E-07    0.21705E-08    0.53282E-12
   280    0.47971E+04    0.94638E+02    0.70382E-07    0.94638E+02    0.46397E+01    0.21984E-08    0.70382E-07    0.21984E-08    0.52669E-12
   281    0.47705E+04    0.95781E+02    0.69544E-07    0.95781E+02    0.47653E+01    0.22258E-08    0.69544E-07    0.22258E-08    0.52065E-12
   282    0.47435E+04    0.96900E+02    0.68709E-07    0.96900E+02    0.48927E+01    0.22528E-08    0.68709E-07    0.22528E-08    0.51469E-12
   283    0.47162E+04    0.97994E+02    0.67878E-07    0.97994E+02    0.50220E+01    0.22793E-08    0.67878E-07    0.22793E-08    0.50883E-12
   284    0.46887E+04    0.99064E+02    0.67050E-07    0.99064E+02    0.51533E+01    0.23055E-08    0.67050E-07    0.23055E-08    0.50305E-12
   285    0.46609E+04    0.10011E+03    0.66226E-07    0.10011E+03    0.52866E+01    0.23312E-08    0.66226E-07    0.23312E-08    0.49736E-12
   286    0.46327E+04    0.10112E+03    0.65405E-07    0.10112E+03    0.54216E+01    0.23566E-08    0.65405E-07    0.23566E-08    0.49174E-12
   287    0.46043E+04    0.10212E+03    0.64588E-07    0.10212E+03    0.55585E+01    0.23815E-08    0.64588E-07    0.23815E-08    0.48621E-12
   288    0.45756E+04    0.10308E+03    0.63775E-07    0.10308E+03    0.56973E+01    0.24061E-08    0.63775E-07    0.24061E-08    0.48076E-12
   289    0.45467E+04    0.10403E+03    0.62966E-07    0.10403E+03    0.58378E+01    0.24304E-08    0.62966E-07    0.24304E-08    0.47539E-12
   290    0.45175E+04    0.10494E+03    0.62160E-07    0.10494E+03    0.59800E+01    0.24543E-08    0.62160E-07    0.24543E-08    0.47010E-12
   291    0.44882E+04    0.10582E+03    0.61359E-07    0.10582E+03    0.61246E+01    0.24778E-08    0.61359E-07    0.24778E-08    0.46488E-12
   292    0.44583E+04    0.10668E+03    0.60561E-07    0.10668E+03    0.62704E+01    0.25011E-08    0.60561E-07    0.25011E-08    0.45973E-12
   293    0.44285E+04    0.10750E+03    0.59767E-07    0.10750E+03    0.64172E+01    0.25241E-08    0.59767E-07    0.25241E-08    0.45466E-12
   294    0.43984E+04    0.10830E+03    0.58977E-07    0.10830E+03    0.65664E+01    0.25467E-08    0.58977E-07    0.25467E-08    0.44966E-12
   295    0.43682E+04    0.10907E+03    0.58192E-07    0.10907E+03    0.67166E+01    0.25691E-08    0.58192E-07    0.25691E-08    0.44472E-12
   296    0.43377E+04    0.10981E+03    0.57410E-07    0.10981E+03    0.68693E+01    0.25912E-08    0.57410E-07    0.25912E-08    0.43986E-12
   297    0.43071E+04    0.11052E+03    0.56633E-07    0.11052E+03    0.70221E+01    0.26131E-08    0.56633E-07    0.26131E-08    0.43506E-12
   298    0.42761E+04    0.11120E+03    0.55860E-07    0.11120E+03    0.71775E+01    0.26347E-08    0.55860E-07    0.26347E-08    0.43033E-12
   299    0.42451E+04    0.11185E+03    0.55091E-07    0.11185E+03    0.73346E+01    0.26561E-08    0.55091E-07    0.26561E-08    0.42566E-12
   300    0.42139E+04    0.11246E+03    0.54326E-07    0.11246E+03    0.74920E+01    0.26773E-08    0.54326E-07    0.26773E-08    0.42105E-12
   301    0.41825E+04    0.11305E+03    0.53566E-07    0.11305E+03    0.76511E+01    0.26983E-08    0.53566E-07    0.26983E-08    0.41650E-12
   302    0.41510E+04    0.11361E+03    0.52810E-07    0.11361E+03    0.78113E+01    0.27191E-08    0.52810E-07    0.27191E-08    0.41201E-12
   303    0.41194E+04    0.11413E+03    0.52059E-07    0.11413E+03    0.79732E+01    0.27396E-08    0.52059E-07    0.27396E-08    0.40758E-12
   304    0.40876E+04    0.11462E+03    0.51312E-07    0.11462E+03    0.81370E+01    0.27599E-08    0.51312E-07    0.27599E-08    0.40321E-12
   305    0.40557E+04    0.11508E+03    0.50570E-07    0.11508E+03    0.83011E+01    0.27800E-08    0.50570E-07    0.27800E-08    0.39890E-12
   306    0.40237E+04    0.11550E+03    0.49832E-07    0.11550E+03    0.84663E+01    0.27998E-08    0.49832E-07    0.27998E-08    0.39464E-12
   307    0.39916E+04    0.11589E+03    0.49099E-07    0.11589E+03    0.86326E+01    0.28194E-08    0.49099E-07    0.28194E-08    0.39044E-12
   308    0.39595E+04    0.11626E+03    0.48371E-07    0.11626E+03    0.88014E+01    0.28386E-08    0.48371E-07    0.28386E-08    0.38629E-12
   309    0.39273E+04    0.11658E+03    0.47647E-07    0.11658E+03    0.89699E+01    0.28576E-08    0.47647E-07    0.28576E-08    0.38220E-12
   310    0.38950E+04    0.11687E+03    0.46929E-07    0.11687E+03    0.91388E+01    0.28763E-08    0.46929E-07    0.28763E-08    0.37817E-12
   311    0.38627E+04    0.11713E+03    0.46215E-07    0.11713E+03    0.93103E+01    0.28947E-08    0.46215E-07    0.28947E-08    0.37418E-12
   312    0.38303E+04    0.11735E+03    0.45505E-07    0.11735E+03    0.94815E+01    0.29128E-08    0.45505E-07    0.29128E-08    0.37026E-12
   313    0.37979E+04    0.11754E+03    0.44801E-07    0.11754E+03    0.96538E+01    0.29305E-08    0.44801E-07    0.29305E-08    0.36638E-12
   314    0.37655E+04    0.11770E+03    0.44102E-07    0.11770E+03    0.98273E+01    0.29480E-08    0.44102E-07    0.29480E-08    0.36255E-12
   315    0.37331E+04    0.11782E+03    0.43408E-07    0.11782E+03    0.10000E+02    0.29650E-08    0.43408E-07    0.29650E-08    0.35878E-12
   316    0.37007E+04    0.11790E+03    0.42718E-07    0.11790E+03    0.10175E+02    0.29817E-08    0.42718E-07    0.29817E-08    0.35505E-12
   317    0.36682E+04    0.11795E+03    0.42034E-07    0.11795E+03    0.10349E+02    0.29981E-08    0.42034E-07    0.29981E-08    0.35138E-12
   318    0.36358E+04    0.11796E+03    0.41355E-07    0.11796E+03    0.10525E+02    0.30140E-08    0.41355E-07    0.30140E-08    0.34775E-12
