#    L    TT             EE             TE             PP             TP          
  1652    0.36504E+03    0.21242E+02   -0.79000E+01    0.82324E+05   -0.12967E+02
  1653    0.36384E+03    0.21249E+02   -0.83520E+01    0.82200E+05   -0.13100E+02
  1654    0.36267E+03    0.21254E+02   -0.88072E+01    0.82077E+05   -0.13179E+02
  1655    0.36155E+03    0.21257E+02   -0.92602E+01    0.81954E+05   -0.13206E+02
  1656    0.36047E+03    0.21256E+02   -0.97147E+01    0.81831E+05   -0.13184E+02
  1657    0.35940E+03    0.21253E+02   -0.10169E+02    0.81709E+05   -0.13114E+02
  1658    0.35839E+03    0.21246E+02   -0.10623E+02    0.81586E+05   -0.12998E+02
  1659    0.35742E+03    0.21238E+02   -0.11077E+02    0.81464E+05   -0.12839E+02
  1660    0.35646E+03    0.21228E+02   -0.11529E+02    0.81342E+05   -0.12638E+02
  1661    0.35556E+03    0.21214E+02   -0.11982E+02    0.81220E+05   -0.12397E+02
  1662    0.35468E+03    0.21199E+02   -0.12434E+02    0.81099E+05   -0.12118E+02
  1663    0.35384E+03    0.21181E+02   -0.12883E+02    0.80978E+05   -0.11804E+02
  1664    0.35303E+03    0.21160E+02   -0.13331E+02    0.80856E+05   -0.11456E+02
  1665    0.35226E+03    0.21137E+02   -0.13778E+02    0.80735E+05   -0.11076E+02
  1666    0.35153E+03    0.21112E+02   -0.14224E+02    0.80615E+05   -0.10666E+02
  1667    0.35082E+03    0.21085E+02   -0.14666E+02    0.80494E+05   -0.10228E+02
  1668    0.35015E+03    0.21055E+02   -0.15108E+02    0.80374E+05   -0.97641E+01
  1669    0.34951E+03    0.21023E+02   -0.15546E+02    0.80254E+05   -0.92761E+01
  1670    0.34890E+03    0.20988E+02   -0.15981E+02    0.80134E+05   -0.87661E+01
  1671    0.34834E+03    0.20951E+02   -0.16415E+02    0.80014E+05   -0.82361E+01
  1672    0.34780E+03    0.20911E+02   -0.16845E+02    0.79895E+05   -0.76879E+01
  1673    0.34728E+03    0.20869E+02   -0.17272E+02    0.79775E+05   -0.71235E+01
  1674    0.34681E+03    0.20826E+02   -0.17696E+02    0.79656E+05   -0.65450E+01
  1675    0.34635E+03    0.20780E+02   -0.18116E+02    0.79537E+05   -0.59543E+01
  1676    0.34593E+03    0.20730E+02   -0.18533E+02    0.79419E+05   -0.53533E+01
  1677    0.34555E+03    0.20680E+02   -0.18946E+02    0.79300E+05   -0.47440E+01
  1678    0.34518E+03    0.20626E+02   -0.19355E+02    0.79182E+05   -0.41284E+01
  1679    0.34484E+03    0.20572E+02   -0.19760E+02    0.79064E+05   -0.35084E+01
  1680    0.34454E+03    0.20514E+02   -0.20161E+02    0.78946E+05   -0.28861E+01
  1681    0.34427E+03    0.20453E+02   -0.20557E+02    0.78828E+05   -0.22634E+01
  1682    0.34402E+03    0.20392E+02   -0.20950E+02    0.78711E+05   -0.16421E+01
  1683    0.34380E+03    0.20329E+02   -0.21338E+02    0.78594E+05   -0.10245E+01
  1684    0.34361E+03    0.20263E+02   -0.21721E+02    0.78477E+05   -0.41224E+00
  1685    0.34345E+03    0.20195E+02   -0.22100E+02    0.78360E+05    0.19252E+00
  1686    0.34332E+03    0.20125E+02   -0.22473E+02    0.78243E+05    0.78787E+00
  1687    0.34320E+03    0.20052E+02   -0.22841E+02    0.78127E+05    0.13718E+01
  1688    0.34312E+03    0.19978E+02   -0.23204E+02    0.78010E+05    0.19425E+01
  1689    0.34306E+03    0.19903E+02   -0.23561E+02    0.77894E+05    0.24978E+01
  1690    0.34302E+03    0.19824E+02   -0.23914E+02    0.77778E+05    0.30358E+01
  1691    0.34301E+03    0.19745E+02   -0.24261E+02    0.77663E+05    0.35546E+01
  1692    0.34304E+03    0.19662E+02   -0.24602E+02    0.77547E+05    0.40521E+01
  1693    0.34308E+03    0.19578E+02   -0.24937E+02    0.77432E+05    0.45265E+01
  1694    0.34314E+03    0.19493E+02   -0.25268E+02    0.77317E+05    0.49758E+01
  1695    0.34323E+03    0.19404E+02   -0.25590E+02    0.77202E+05    0.53979E+01
  1696    0.34335E+03    0.19315E+02   -0.25909E+02    0.77087E+05    0.57909E+01
  1697    0.34347E+03    0.19223E+02   -0.26221E+02    0.76973E+05    0.61529E+01
  1698    0.34364E+03    0.19130E+02   -0.26527E+02    0.76859E+05    0.64819E+01
  1699    0.34382E+03    0.19034E+02   -0.26825E+02    0.76744E+05    0.67759E+01
  1700    0.34403E+03    0.18936E+02   -0.27119E+02    0.76630E+05    0.70330E+01
  1701    0.34425E+03    0.18838E+02   -0.27405E+02    0.76517E+05    0.72518E+01
  1702    0.34450E+03    0.18737E+02   -0.27685E+02    0.76403E+05    0.74337E+01
  1703    0.34477E+03    0.18635E+02   -0.27960E+02    0.76290E+05    0.75807E+01
  1704    0.34507E+03    0.18530E+02   -0.28227E+02    0.76177E+05    0.76948E+01
  1705    0.34538E+03    0.18425E+02   -0.28487E+02    0.76064E+05    0.77780E+01
  1706    0.34570E+03    0.18316E+02   -0.28741E+02    0.75951E+05    0.78323E+01
  1707    0.34605E+03    0.18206E+02   -0.28989E+02    0.75838E+05    0.78597E+01
  1708    0.34642E+03    0.18096E+02   -0.29229E+02    0.75726E+05    0.78621E+01
  1709    0.34680E+03    0.17985E+02   -0.29462E+02    0.75614E+05    0.78417E+01
  1710    0.34719E+03    0.17873E+02   -0.29689E+02    0.75502E+05    0.78004E+01
  1711    0.34760E+03    0.17759E+02   -0.29907E+02    0.75390E+05    0.77402E+01
  1712    0.34803E+03    0.17643E+02   -0.30120E+02    0.75278E+05    0.76631E+01
  1713    0.34847E+03    0.17527E+02   -0.30325E+02    0.75167E+05    0.75712E+01
  1714    0.34892E+03    0.17409E+02   -0.30523E+02    0.75056E+05    0.74663E+01
  1715    0.34938E+03    0.17290E+02   -0.30714E+02    0.74945E+05    0.73506E+01
  1716    0.34986E+03    0.17170E+02   -0.30898E+02    0.74834E+05    0.72259E+01
  1717    0.35034E+03    0.17049E+02   -0.31075E+02    0.74723E+05    0.70944E+01
  1718    0.35083E+03    0.16928E+02   -0.31244E+02    0.74613E+05    0.69581E+01
  1719    0.35134E+03    0.16805E+02   -0.31406E+02    0.74502E+05    0.68188E+01
  1720    0.35186E+03    0.16682E+02   -0.31561E+02    0.74392E+05    0.66787E+01
  1721    0.35238E+03    0.16558E+02   -0.31709E+02    0.74282E+05    0.65397E+01
  1722    0.35292E+03    0.16432E+02   -0.31849E+02    0.74173E+05    0.64038E+01
  1723    0.35346E+03    0.16306E+02   -0.31982E+02    0.74063E+05    0.62731E+01
  1724    0.35400E+03    0.16180E+02   -0.32107E+02    0.73954E+05    0.61495E+01
  1725    0.35455E+03    0.16053E+02   -0.32225E+02    0.73844E+05    0.60350E+01
  1726    0.35510E+03    0.15925E+02   -0.32336E+02    0.73735E+05    0.59317E+01
  1727    0.35566E+03    0.15797E+02   -0.32439E+02    0.73627E+05    0.58415E+01
  1728    0.35623E+03    0.15669E+02   -0.32536E+02    0.73518E+05    0.57664E+01
  1729    0.35680E+03    0.15541E+02   -0.32624E+02    0.73410E+05    0.57086E+01
  1730    0.35737E+03    0.15411E+02   -0.32704E+02    0.73301E+05    0.56698E+01
  1731    0.35794E+03    0.15281E+02   -0.32778E+02    0.73193E+05    0.56522E+01
  1732    0.35852E+03    0.15151E+02   -0.32843E+02    0.73085E+05    0.56578E+01
  1733    0.35909E+03    0.15021E+02   -0.32902E+02    0.72978E+05    0.56885E+01
  1734    0.35967E+03    0.14889E+02   -0.32953E+02    0.72870E+05    0.57463E+01
  1735    0.36025E+03    0.14759E+02   -0.32995E+02    0.72763E+05    0.58334E+01
  1736    0.36083E+03    0.14627E+02   -0.33032E+02    0.72655E+05    0.59515E+01
  1737    0.36141E+03    0.14497E+02   -0.33059E+02    0.72548E+05    0.61029E+01
  1738    0.36198E+03    0.14365E+02   -0.33080E+02    0.72442E+05    0.62894E+01
  1739    0.36257E+03    0.14234E+02   -0.33093E+02    0.72335E+05    0.65131E+01
  1740    0.36314E+03    0.14103E+02   -0.33099E+02    0.72228E+05    0.67759E+01
  1741    0.36372E+03    0.13971E+02   -0.33097E+02    0.72122E+05    0.70799E+01
  1742    0.36429E+03    0.13840E+02   -0.33088E+02    0.72016E+05    0.74271E+01
  1743    0.36486E+03    0.13708E+02   -0.33071E+02    0.71910E+05    0.78195E+01
  1744    0.36543E+03    0.13578E+02   -0.33047E+02    0.71804E+05    0.82590E+01
  1745    0.36599E+03    0.13446E+02   -0.33015E+02    0.71699E+05    0.87477E+01
  1746    0.36655E+03    0.13315E+02   -0.32976E+02    0.71593E+05    0.92876E+01
  1747    0.36710E+03    0.13185E+02   -0.32929E+02    0.71488E+05    0.98807E+01
  1748    0.36765E+03    0.13056E+02   -0.32875E+02    0.71383E+05    0.10529E+02
  1749    0.36819E+03    0.12926E+02   -0.32812E+02    0.71278E+05    0.11234E+02
  1750    0.36872E+03    0.12796E+02   -0.32743E+02    0.71174E+05    0.11999E+02
  1751    0.36925E+03    0.12666E+02   -0.32667E+02    0.71069E+05    0.12824E+02
  1752    0.36978E+03    0.12536E+02   -0.32582E+02    0.70965E+05    0.13707E+02
  1753    0.37030E+03    0.12406E+02   -0.32492E+02    0.70861E+05    0.14645E+02
  1754    0.37081E+03    0.12277E+02   -0.32393E+02    0.70757E+05    0.15634E+02
  1755    0.37132E+03    0.12150E+02   -0.32288E+02    0.70653E+05    0.16671E+02
  1756    0.37182E+03    0.12022E+02   -0.32175E+02    0.70549E+05    0.17753E+02
  1757    0.37231E+03    0.11895E+02   -0.32057E+02    0.70446E+05    0.18877E+02
  1758    0.37278E+03    0.11768E+02   -0.31932E+02    0.70342E+05    0.20040E+02
  1759    0.37325E+03    0.11642E+02   -0.31800E+02    0.70239E+05    0.21238E+02
  1760    0.37371E+03    0.11517E+02   -0.31662E+02    0.70136E+05    0.22468E+02
  1761    0.37415E+03    0.11392E+02   -0.31517E+02    0.70033E+05    0.23727E+02
  1762    0.37459E+03    0.11269E+02   -0.31367E+02    0.69931E+05    0.25011E+02
  1763    0.37501E+03    0.11146E+02   -0.31209E+02    0.69828E+05    0.26318E+02
  1764    0.37544E+03    0.11024E+02   -0.31047E+02    0.69726E+05    0.27644E+02
  1765    0.37583E+03    0.10904E+02   -0.30879E+02    0.69624E+05    0.28986E+02
  1766    0.37622E+03    0.10784E+02   -0.30705E+02    0.69522E+05    0.30340E+02
  1767    0.37660E+03    0.10664E+02   -0.30525E+02    0.69420E+05    0.31704E+02
  1768    0.37696E+03    0.10547E+02   -0.30340E+02    0.69319E+05    0.33074E+02
  1769    0.37731E+03    0.10430E+02   -0.30150E+02    0.69217E+05    0.34447E+02
  1770    0.37764E+03    0.10314E+02   -0.29954E+02    0.69116E+05    0.35819E+02
  1771    0.37796E+03    0.10199E+02   -0.29753E+02    0.69015E+05    0.37188E+02
  1772    0.37828E+03    0.10085E+02   -0.29548E+02    0.68914E+05    0.38550E+02
  1773    0.37856E+03    0.99729E+01   -0.29337E+02    0.68813E+05    0.39902E+02
  1774    0.37883E+03    0.98617E+01   -0.29122E+02    0.68713E+05    0.41241E+02
  1775    0.37909E+03    0.97518E+01   -0.28903E+02    0.68612E+05    0.42564E+02
  1776    0.37934E+03    0.96430E+01   -0.28678E+02    0.68512E+05    0.43866E+02
  1777    0.37956E+03    0.95358E+01   -0.28450E+02    0.68412E+05    0.45146E+02
  1778    0.37977E+03    0.94297E+01   -0.28217E+02    0.68312E+05    0.46400E+02
  1779    0.37996E+03    0.93251E+01   -0.27980E+02    0.68212E+05    0.47624E+02
  1780    0.38014E+03    0.92218E+01   -0.27738E+02    0.68113E+05    0.48815E+02
  1781    0.38030E+03    0.91199E+01   -0.27493E+02    0.68013E+05    0.49971E+02
  1782    0.38043E+03    0.90195E+01   -0.27244E+02    0.67914E+05    0.51087E+02
  1783    0.38055E+03    0.89206E+01   -0.26991E+02    0.67815E+05    0.52161E+02
  1784    0.38067E+03    0.88231E+01   -0.26733E+02    0.67716E+05    0.53189E+02
  1785    0.38075E+03    0.87271E+01   -0.26473E+02    0.67617E+05    0.54168E+02
  1786    0.38082E+03    0.86327E+01   -0.26209E+02    0.67519E+05    0.55096E+02
  1787    0.38087E+03    0.85400E+01   -0.25941E+02    0.67420E+05    0.55968E+02
  1788    0.38091E+03    0.84487E+01   -0.25671E+02    0.67322E+05    0.56781E+02
  1789    0.38092E+03    0.83591E+01   -0.25397E+02    0.67224E+05    0.57533E+02
  1790    0.38091E+03    0.82711E+01   -0.25120E+02    0.67126E+05    0.58219E+02
  1791    0.38088E+03    0.81846E+01   -0.24840E+02    0.67028E+05    0.58837E+02
  1792    0.38084E+03    0.80999E+01   -0.24557E+02    0.66931E+05    0.59384E+02
  1793    0.38076E+03    0.80169E+01   -0.24270E+02    0.66833E+05    0.59856E+02
  1794    0.38068E+03    0.79355E+01   -0.23982E+02    0.66736E+05    0.60250E+02
  1795    0.38057E+03    0.78560E+01   -0.23690E+02    0.66639E+05    0.60562E+02
  1796    0.38042E+03    0.77781E+01   -0.23396E+02    0.66542E+05    0.60791E+02
  1797    0.38028E+03    0.77019E+01   -0.23099E+02    0.66445E+05    0.60931E+02
  1798    0.38011E+03    0.76275E+01   -0.22799E+02    0.66348E+05    0.60981E+02
  1799    0.37991E+03    0.75549E+01   -0.22497E+02    0.66252E+05    0.60936E+02
  1800    0.37970E+03    0.74842E+01   -0.22193E+02    0.66155E+05    0.60794E+02
  1801    0.37948E+03    0.74152E+01   -0.21886E+02    0.66059E+05    0.60552E+02
  1802    0.37924E+03    0.73479E+01   -0.21577E+02    0.65963E+05    0.60214E+02
  1803    0.37896E+03    0.72825E+01   -0.21267E+02    0.65867E+05    0.59784E+02
  1804    0.37866E+03    0.72189E+01   -0.20954E+02    0.65772E+05    0.59266E+02
  1805    0.37834E+03    0.71572E+01   -0.20640E+02    0.65676E+05    0.58663E+02
  1806    0.37801E+03    0.70973E+01   -0.20324E+02    0.65581E+05    0.57981E+02
  1807    0.37765E+03    0.70393E+01   -0.20007E+02    0.65486E+05    0.57223E+02
  1808    0.37727E+03    0.69830E+01   -0.19689E+02    0.65390E+05    0.56394E+02
  1809    0.37687E+03    0.69284E+01   -0.19370E+02    0.65296E+05    0.55498E+02
  1810    0.37646E+03    0.68758E+01   -0.19050E+02    0.65201E+05    0.54538E+02
  1811    0.37601E+03    0.68249E+01   -0.18729E+02    0.65106E+05    0.53520E+02
  1812    0.37555E+03    0.67760E+01   -0.18408E+02    0.65012E+05    0.52447E+02
  1813    0.37507E+03    0.67289E+01   -0.18087E+02    0.64917E+05    0.51323E+02
  1814    0.37457E+03    0.66835E+01   -0.17765E+02    0.64823E+05    0.50153E+02
  1815    0.37405E+03    0.66400E+01   -0.17443E+02    0.64729E+05    0.48941E+02
  1816    0.37352E+03    0.65983E+01   -0.17122E+02    0.64635E+05    0.47691E+02
  1817    0.37296E+03    0.65584E+01   -0.16800E+02    0.64542E+05    0.46407E+02
  1818    0.37238E+03    0.65204E+01   -0.16479E+02    0.64448E+05    0.45093E+02
  1819    0.37176E+03    0.64843E+01   -0.16159E+02    0.64355E+05    0.43754E+02
  1820    0.37115E+03    0.64498E+01   -0.15839E+02    0.64262E+05    0.42393E+02
  1821    0.37052E+03    0.64172E+01   -0.15520E+02    0.64169E+05    0.41016E+02
  1822    0.36987E+03    0.63864E+01   -0.15202E+02    0.64076E+05    0.39625E+02
  1823    0.36922E+03    0.63575E+01   -0.14884E+02    0.63983E+05    0.38226E+02
  1824    0.36853E+03    0.63301E+01   -0.14568E+02    0.63890E+05    0.36822E+02
  1825    0.36783E+03    0.63044E+01   -0.14254E+02    0.63798E+05    0.35418E+02
  1826    0.36710E+03    0.62813E+01   -0.13940E+02    0.63705E+05    0.34017E+02
  1827    0.36637E+03    0.62597E+01   -0.13628E+02    0.63613E+05    0.32625E+02
  1828    0.36561E+03    0.62397E+01   -0.13318E+02    0.63521E+05    0.31244E+02
  1829    0.36483E+03    0.62207E+01   -0.13010E+02    0.63429E+05    0.29880E+02
  1830    0.36404E+03    0.62049E+01   -0.12703E+02    0.63338E+05    0.28536E+02
  1831    0.36323E+03    0.61901E+01   -0.12399E+02    0.63246E+05    0.27217E+02
  1832    0.36240E+03    0.61772E+01   -0.12096E+02    0.63155E+05    0.25927E+02
  1833    0.36156E+03    0.61660E+01   -0.11795E+02    0.63063E+05    0.24670E+02
  1834    0.36070E+03    0.61560E+01   -0.11497E+02    0.62972E+05    0.23449E+02
  1835    0.35982E+03    0.61485E+01   -0.11202E+02    0.62881E+05    0.22271E+02
  1836    0.35893E+03    0.61438E+01   -0.10908E+02    0.62791E+05    0.21138E+02
  1837    0.35802E+03    0.61387E+01   -0.10618E+02    0.62700E+05    0.20054E+02
  1838    0.35710E+03    0.61363E+01   -0.10330E+02    0.62609E+05    0.19025E+02
  1839    0.35615E+03    0.61360E+01   -0.10044E+02    0.62519E+05    0.18053E+02
  1840    0.35520E+03    0.61361E+01   -0.97617E+01    0.62429E+05    0.17144E+02
  1841    0.35423E+03    0.61391E+01   -0.94821E+01    0.62339E+05    0.16301E+02
  1842    0.35324E+03    0.61434E+01   -0.92056E+01    0.62249E+05    0.15529E+02
  1843    0.35223E+03    0.61490E+01   -0.89321E+01    0.62159E+05    0.14831E+02
  1844    0.35122E+03    0.61568E+01   -0.86618E+01    0.62069E+05    0.14212E+02
  1845    0.35020E+03    0.61659E+01   -0.83947E+01    0.61980E+05    0.13677E+02
  1846    0.34915E+03    0.61773E+01   -0.81308E+01    0.61890E+05    0.13229E+02
  1847    0.34809E+03    0.61902E+01   -0.78705E+01    0.61801E+05    0.12872E+02
  1848    0.34701E+03    0.62045E+01   -0.76135E+01    0.61712E+05    0.12611E+02
  1849    0.34591E+03    0.62204E+01   -0.73600E+01    0.61623E+05    0.12450E+02
  1850    0.34481E+03    0.62378E+01   -0.71101E+01    0.61534E+05    0.12393E+02
  1851    0.34367E+03    0.62575E+01   -0.68638E+01    0.61446E+05    0.12443E+02
  1852    0.34254E+03    0.62796E+01   -0.66213E+01    0.61357E+05    0.12597E+02
  1853    0.34138E+03    0.63018E+01   -0.63825E+01    0.61269E+05    0.12852E+02
  1854    0.34022E+03    0.63255E+01   -0.61476E+01    0.61181E+05    0.13205E+02
  1855    0.33904E+03    0.63501E+01   -0.59167E+01    0.61093E+05    0.13651E+02
  1856    0.33786E+03    0.63770E+01   -0.56896E+01    0.61005E+05    0.14188E+02
  1857    0.33666E+03    0.64062E+01   -0.54666E+01    0.60917E+05    0.14811E+02
  1858    0.33545E+03    0.64355E+01   -0.52478E+01    0.60829E+05    0.15517E+02
  1859    0.33423E+03    0.64670E+01   -0.50333E+01    0.60742E+05    0.16302E+02
  1860    0.33300E+03    0.64987E+01   -0.48228E+01    0.60654E+05    0.17163E+02
  1861    0.33176E+03    0.65326E+01   -0.46168E+01    0.60567E+05    0.18096E+02
  1862    0.33052E+03    0.65674E+01   -0.44151E+01    0.60480E+05    0.19097E+02
  1863    0.32925E+03    0.66037E+01   -0.42176E+01    0.60393E+05    0.20163E+02
  1864    0.32799E+03    0.66423E+01   -0.40248E+01    0.60306E+05    0.21291E+02
  1865    0.32671E+03    0.66810E+01   -0.38364E+01    0.60220E+05    0.22476E+02
  1866    0.32544E+03    0.67205E+01   -0.36527E+01    0.60133E+05    0.23715E+02
  1867    0.32414E+03    0.67615E+01   -0.34733E+01    0.60047E+05    0.25005E+02
  1868    0.32284E+03    0.68033E+01   -0.32988E+01    0.59960E+05    0.26341E+02
  1869    0.32155E+03    0.68459E+01   -0.31288E+01    0.59874E+05    0.27721E+02
  1870    0.32024E+03    0.68900E+01   -0.29638E+01    0.59788E+05    0.29140E+02
  1871    0.31892E+03    0.69356E+01   -0.28033E+01    0.59702E+05    0.30595E+02
  1872    0.31761E+03    0.69813E+01   -0.26479E+01    0.59617E+05    0.32082E+02
  1873    0.31628E+03    0.70285E+01   -0.24972E+01    0.59531E+05    0.33599E+02
  1874    0.31496E+03    0.70758E+01   -0.23514E+01    0.59446E+05    0.35140E+02
  1875    0.31363E+03    0.71246E+01   -0.22106E+01    0.59360E+05    0.36703E+02
  1876    0.31230E+03    0.71741E+01   -0.20747E+01    0.59275E+05    0.38284E+02
  1877    0.31096E+03    0.72244E+01   -0.19438E+01    0.59190E+05    0.39879E+02
  1878    0.30961E+03    0.72748E+01   -0.18179E+01    0.59105E+05    0.41484E+02
  1879    0.30827E+03    0.73259E+01   -0.16969E+01    0.59021E+05    0.43097E+02
  1880    0.30693E+03    0.73777E+01   -0.15812E+01    0.58936E+05    0.44713E+02
  1881    0.30558E+03    0.74303E+01   -0.14704E+01    0.58851E+05    0.46329E+02
  1882    0.30423E+03    0.74845E+01   -0.13647E+01    0.58767E+05    0.47942E+02
  1883    0.30288E+03    0.75378E+01   -0.12643E+01    0.58683E+05    0.49547E+02
  1884    0.30154E+03    0.75935E+01   -0.11689E+01    0.58599E+05    0.51141E+02
  1885    0.30019E+03    0.76484E+01   -0.10788E+01    0.58515E+05    0.52720E+02
  1886    0.29884E+03    0.77047E+01   -0.99383E+00    0.58431E+05    0.54281E+02
  1887    0.29748E+03    0.77611E+01   -0.91422E+00    0.58347E+05    0.55821E+02
  1888    0.29614E+03    0.78175E+01   -0.83975E+00    0.58264E+05    0.57335E+02
  1889    0.29478E+03    0.78746E+01   -0.77061E+00    0.58180E+05    0.58820E+02
  1890    0.29344E+03    0.79324E+01   -0.70682E+00    0.58097E+05    0.60272E+02
  1891    0.29210E+03    0.79910E+01   -0.64820E+00    0.58014E+05    0.61688E+02
  1892    0.29075E+03    0.80495E+01   -0.59508E+00    0.57931E+05    0.63064E+02
  1893    0.28940E+03    0.81088E+01   -0.54713E+00    0.57848E+05    0.64397E+02
  1894    0.28807E+03    0.81681E+01   -0.50444E+00    0.57765E+05    0.65682E+02
  1895    0.28672E+03    0.82281E+01   -0.46721E+00    0.57683E+05    0.66917E+02
  1896    0.28538E+03    0.82888E+01   -0.43539E+00    0.57600E+05    0.68097E+02
  1897    0.28406E+03    0.83487E+01   -0.40895E+00    0.57518E+05    0.69220E+02
  1898    0.28272E+03    0.84093E+01   -0.38806E+00    0.57436E+05    0.70281E+02
  1899    0.28140E+03    0.84707E+01   -0.37247E+00    0.57353E+05    0.71277E+02
  1900    0.28007E+03    0.85313E+01   -0.36243E+00    0.57271E+05    0.72204E+02
  1901    0.27875E+03    0.85925E+01   -0.35796E+00    0.57190E+05    0.73060E+02
  1902    0.27743E+03    0.86537E+01   -0.35881E+00    0.57108E+05    0.73843E+02
  1903    0.27612E+03    0.87149E+01   -0.36472E+00    0.57026E+05    0.74555E+02
  1904    0.27483E+03    0.87773E+01   -0.37540E+00    0.56945E+05    0.75195E+02
  1905    0.27351E+03    0.88389E+01   -0.39209E+00    0.56864E+05    0.75765E+02
  1906    0.27221E+03    0.89004E+01   -0.41406E+00    0.56782E+05    0.76264E+02
  1907    0.27092E+03    0.89631E+01   -0.43987E+00    0.56701E+05    0.76693E+02
  1908    0.26963E+03    0.90248E+01   -0.47177E+00    0.56620E+05    0.77052E+02
  1909    0.26835E+03    0.90863E+01   -0.50755E+00    0.56539E+05    0.77341E+02
  1910    0.26707E+03    0.91490E+01   -0.54875E+00    0.56459E+05    0.77562E+02
  1911    0.26581E+03    0.92107E+01   -0.59538E+00    0.56378E+05    0.77714E+02
  1912    0.26455E+03    0.92720E+01   -0.64525E+00    0.56298E+05    0.77797E+02
  1913    0.26331E+03    0.93329E+01   -0.69987E+00    0.56217E+05    0.77813E+02
  1914    0.26207E+03    0.93935E+01   -0.75927E+00    0.56137E+05    0.77761E+02
  1915    0.26084E+03    0.94544E+01   -0.82348E+00    0.56057E+05    0.77641E+02
  1916    0.25961E+03    0.95149E+01   -0.89180E+00    0.55977E+05    0.77455E+02
  1917    0.25840E+03    0.95742E+01   -0.96498E+00    0.55897E+05    0.77202E+02
  1918    0.25719E+03    0.96345E+01   -0.10423E+01    0.55818E+05    0.76883E+02
  1919    0.25600E+03    0.96935E+01   -0.11239E+01    0.55738E+05    0.76499E+02
  1920    0.25482E+03    0.97520E+01   -0.12096E+01    0.55659E+05    0.76048E+02
  1921    0.25364E+03    0.98106E+01   -0.12988E+01    0.55579E+05    0.75533E+02
  1922    0.25248E+03    0.98679E+01   -0.13924E+01    0.55500E+05    0.74953E+02
  1923    0.25133E+03    0.99254E+01   -0.14895E+01    0.55421E+05    0.74309E+02
  1924    0.25017E+03    0.99821E+01   -0.15909E+01    0.55342E+05    0.73601E+02
  1925    0.24905E+03    0.10038E+02   -0.16967E+01    0.55263E+05    0.72829E+02
  1926    0.24793E+03    0.10094E+02   -0.18054E+01    0.55185E+05    0.71995E+02
  1927    0.24681E+03    0.10149E+02   -0.19192E+01    0.55106E+05    0.71097E+02
  1928    0.24572E+03    0.10204E+02   -0.20338E+01    0.55028E+05    0.70136E+02
  1929    0.24463E+03    0.10258E+02   -0.21544E+01    0.54949E+05    0.69114E+02
  1930    0.24356E+03    0.10311E+02   -0.22773E+01    0.54871E+05    0.68030E+02
  1931    0.24251E+03    0.10362E+02   -0.24039E+01    0.54793E+05    0.66884E+02
  1932    0.24146E+03    0.10414E+02   -0.25337E+01    0.54715E+05    0.65678E+02
  1933    0.24043E+03    0.10465E+02   -0.26673E+01    0.54637E+05    0.64411E+02
  1934    0.23941E+03    0.10515E+02   -0.28040E+01    0.54559E+05    0.63083E+02
  1935    0.23841E+03    0.10564E+02   -0.29439E+01    0.54482E+05    0.61696E+02
  1936    0.23742E+03    0.10613E+02   -0.30871E+01    0.54404E+05    0.60249E+02
  1937    0.23644E+03    0.10659E+02   -0.32327E+01    0.54327E+05    0.58743E+02
  1938    0.23547E+03    0.10706E+02   -0.33816E+01    0.54250E+05    0.57178E+02
  1939    0.23453E+03    0.10752E+02   -0.35337E+01    0.54172E+05    0.55554E+02
  1940    0.23359E+03    0.10797E+02   -0.36892E+01    0.54095E+05    0.53873E+02
  1941    0.23268E+03    0.10841E+02   -0.38466E+01    0.54019E+05    0.52133E+02
  1942    0.23176E+03    0.10884E+02   -0.40074E+01    0.53942E+05    0.50337E+02
  1943    0.23088E+03    0.10926E+02   -0.41715E+01    0.53865E+05    0.48483E+02
  1944    0.23001E+03    0.10966E+02   -0.43376E+01    0.53789E+05    0.46573E+02
  1945    0.22914E+03    0.11007E+02   -0.45057E+01    0.53712E+05    0.44606E+02
  1946    0.22829E+03    0.11045E+02   -0.46781E+01    0.53636E+05    0.42584E+02
  1947    0.22745E+03    0.11084E+02   -0.48517E+01    0.53560E+05    0.40506E+02
  1948    0.22665E+03    0.11121E+02   -0.50289E+01    0.53484E+05    0.38373E+02
  1949    0.22584E+03    0.11156E+02   -0.52075E+01    0.53408E+05    0.36185E+02
  1950    0.22506E+03    0.11191E+02   -0.53897E+01    0.53332E+05    0.33943E+02
  1951    0.22430E+03    0.11225E+02   -0.55733E+01    0.53256E+05    0.31647E+02
  1952    0.22354E+03    0.11257E+02   -0.57597E+01    0.53181E+05    0.29301E+02
  1953    0.22281E+03    0.11289E+02   -0.59482E+01    0.53105E+05    0.26910E+02
  1954    0.22209E+03    0.11319E+02   -0.61387E+01    0.53030E+05    0.24478E+02
  1955    0.22139E+03    0.11348E+02   -0.63318E+01    0.52954E+05    0.22008E+02
  1956    0.22069E+03    0.11377E+02   -0.65260E+01    0.52879E+05    0.19506E+02
  1957    0.22005E+03    0.11403E+02   -0.67220E+01    0.52804E+05    0.16975E+02
  1958    0.21937E+03    0.11429E+02   -0.69198E+01    0.52729E+05    0.14420E+02
  1959    0.21874E+03    0.11453E+02   -0.71192E+01    0.52655E+05    0.11844E+02
  1960    0.21810E+03    0.11477E+02   -0.73202E+01    0.52580E+05    0.92531E+01
