#    L    TT             EE             TE             PP             TP          
   316    0.37008E+04    0.10174E+02    0.11790E+03    0.16286E+07    0.34031E+03
   317    0.36684E+04    0.10348E+02    0.11795E+03    0.16220E+07    0.33691E+03
   318    0.36360E+04    0.10524E+02    0.11796E+03    0.16155E+07    0.33352E+03
   319    0.36036E+04    0.10700E+02    0.11794E+03    0.16090E+07    0.33014E+03
   320    0.35713E+04    0.10876E+02    0.11790E+03    0.16025E+07    0.32677E+03
   321    0.35390E+04    0.11054E+02    0.11781E+03    0.15961E+07    0.32342E+03
   322    0.35067E+04    0.11230E+02    0.11768E+03    0.15897E+07    0.32007E+03
   323    0.34746E+04    0.11407E+02    0.11752E+03    0.15834E+07    0.31675E+03
   324    0.34425E+04    0.11586E+02    0.11732E+03    0.15771E+07    0.31343E+03
   325    0.34105E+04    0.11762E+02    0.11709E+03    0.15708E+07    0.31013E+03
   326    0.33785E+04    0.11940E+02    0.11681E+03    0.15646E+07    0.30684E+03
   327    0.33467E+04    0.12117E+02    0.11651E+03    0.15584E+07    0.30357E+03
   328    0.33150E+04    0.12294E+02    0.11618E+03    0.15522E+07    0.30031E+03
   329    0.32834E+04    0.12472E+02    0.11580E+03    0.15461E+07    0.29707E+03
   330    0.32519E+04    0.12649E+02    0.11539E+03    0.15400E+07    0.29385E+03
   331    0.32206E+04    0.12825E+02    0.11494E+03    0.15340E+07    0.29064E+03
   332    0.31894E+04    0.13002E+02    0.11447E+03    0.15279E+07    0.28744E+03
   333    0.31584E+04    0.13179E+02    0.11396E+03    0.15220E+07    0.28427E+03
   334    0.31275E+04    0.13355E+02    0.11342E+03    0.15160E+07    0.28111E+03
   335    0.30967E+04    0.13530E+02    0.11283E+03    0.15101E+07    0.27797E+03
   336    0.30661E+04    0.13704E+02    0.11222E+03    0.15042E+07    0.27485E+03
   337    0.30358E+04    0.13879E+02    0.11156E+03    0.14984E+07    0.27175E+03
   338    0.30056E+04    0.14052E+02    0.11088E+03    0.14925E+07    0.26867E+03
   339    0.29756E+04    0.14225E+02    0.11016E+03    0.14868E+07    0.26561E+03
   340    0.29458E+04    0.14398E+02    0.10941E+03    0.14810E+07    0.26256E+03
   341    0.29162E+04    0.14568E+02    0.10862E+03    0.14753E+07    0.25954E+03
   342    0.28868E+04    0.14740E+02    0.10780E+03    0.14696E+07    0.25654E+03
   343    0.28576E+04    0.14909E+02    0.10695E+03    0.14640E+07    0.25356E+03
   344    0.28287E+04    0.15078E+02    0.10607E+03    0.14583E+07    0.25061E+03
   345    0.28000E+04    0.15245E+02    0.10515E+03    0.14527E+07    0.24767E+03
   346    0.27715E+04    0.15412E+02    0.10421E+03    0.14472E+07    0.24476E+03
   347    0.27433E+04    0.15577E+02    0.10323E+03    0.14416E+07    0.24187E+03
   348    0.27153E+04    0.15740E+02    0.10222E+03    0.14361E+07    0.23900E+03
   349    0.26876E+04    0.15903E+02    0.10118E+03    0.14307E+07    0.23616E+03
   350    0.26601E+04    0.16064E+02    0.10011E+03    0.14252E+07    0.23334E+03
   351    0.26331E+04    0.16224E+02    0.99011E+02    0.14198E+07    0.23055E+03
   352    0.26061E+04    0.16382E+02    0.97877E+02    0.14144E+07    0.22778E+03
   353    0.25795E+04    0.16539E+02    0.96726E+02    0.14090E+07    0.22503E+03
   354    0.25531E+04    0.16694E+02    0.95534E+02    0.14037E+07    0.22231E+03
   355    0.25270E+04    0.16848E+02    0.94317E+02    0.13984E+07    0.21960E+03
   356    0.25013E+04    0.17000E+02    0.93081E+02    0.13931E+07    0.21692E+03
   357    0.24759E+04    0.17150E+02    0.91812E+02    0.13879E+07    0.21425E+03
   358    0.24508E+04    0.17297E+02    0.90524E+02    0.13827E+07    0.21161E+03
   359    0.24259E+04    0.17443E+02    0.89203E+02    0.13775E+07    0.20898E+03
   360    0.24015E+04    0.17587E+02    0.87859E+02    0.13723E+07    0.20636E+03
   361    0.23773E+04    0.17729E+02    0.86487E+02    0.13672E+07    0.20376E+03
   362    0.23535E+04    0.17869E+02    0.85092E+02    0.13620E+07    0.20117E+03
   363    0.23300E+04    0.18007E+02    0.83674E+02    0.13570E+07    0.19860E+03
   364    0.23069E+04    0.18141E+02    0.82229E+02    0.13519E+07    0.19604E+03
   365    0.22841E+04    0.18274E+02    0.80765E+02    0.13469E+07    0.19348E+03
   366    0.22616E+04    0.18405E+02    0.79277E+02    0.13418E+07    0.19094E+03
   367    0.22396E+04    0.18532E+02    0.77768E+02    0.13369E+07    0.18841E+03
   368    0.22178E+04    0.18657E+02    0.76239E+02    0.13319E+07    0.18588E+03
   369    0.21966E+04    0.18781E+02    0.74687E+02    0.13270E+07    0.18336E+03
   370    0.21756E+04    0.18901E+02    0.73118E+02    0.13221E+07    0.18085E+03
   371    0.21550E+04    0.19018E+02    0.71528E+02    0.13172E+07    0.17834E+03
   372    0.21348E+04    0.19132E+02    0.69921E+02    0.13123E+07    0.17584E+03
   373    0.21149E+04    0.19244E+02    0.68295E+02    0.13075E+07    0.17334E+03
   374    0.20955E+04    0.19353E+02    0.66652E+02    0.13027E+07    0.17083E+03
   375    0.20764E+04    0.19460E+02    0.64992E+02    0.12979E+07    0.16833E+03
   376    0.20578E+04    0.19564E+02    0.63316E+02    0.12931E+07    0.16583E+03
   377    0.20395E+04    0.19664E+02    0.61626E+02    0.12884E+07    0.16333E+03
   378    0.20216E+04    0.19760E+02    0.59920E+02    0.12837E+07    0.16083E+03
   379    0.20042E+04    0.19855E+02    0.58201E+02    0.12790E+07    0.15832E+03
   380    0.19871E+04    0.19947E+02    0.56466E+02    0.12743E+07    0.15581E+03
   381    0.19705E+04    0.20033E+02    0.54720E+02    0.12697E+07    0.15329E+03
   382    0.19541E+04    0.20118E+02    0.52963E+02    0.12651E+07    0.15077E+03
   383    0.19383E+04    0.20199E+02    0.51192E+02    0.12605E+07    0.14824E+03
   384    0.19230E+04    0.20277E+02    0.49412E+02    0.12559E+07    0.14570E+03
   385    0.19079E+04    0.20352E+02    0.47621E+02    0.12514E+07    0.14315E+03
   386    0.18933E+04    0.20424E+02    0.45821E+02    0.12468E+07    0.14060E+03
   387    0.18790E+04    0.20492E+02    0.44011E+02    0.12423E+07    0.13803E+03
   388    0.18652E+04    0.20556E+02    0.42194E+02    0.12378E+07    0.13544E+03
   389    0.18518E+04    0.20615E+02    0.40369E+02    0.12334E+07    0.13285E+03
   390    0.18388E+04    0.20674E+02    0.38538E+02    0.12289E+07    0.13024E+03
   391    0.18263E+04    0.20728E+02    0.36700E+02    0.12245E+07    0.12761E+03
   392    0.18141E+04    0.20780E+02    0.34857E+02    0.12201E+07    0.12497E+03
   393    0.18024E+04    0.20828E+02    0.33008E+02    0.12158E+07    0.12231E+03
   394    0.17911E+04    0.20872E+02    0.31157E+02    0.12114E+07    0.11963E+03
   395    0.17802E+04    0.20912E+02    0.29300E+02    0.12071E+07    0.11694E+03
   396    0.17697E+04    0.20949E+02    0.27442E+02    0.12027E+07    0.11422E+03
   397    0.17595E+04    0.20983E+02    0.25580E+02    0.11985E+07    0.11148E+03
   398    0.17499E+04    0.21013E+02    0.23717E+02    0.11942E+07    0.10872E+03
   399    0.17406E+04    0.21039E+02    0.21853E+02    0.11899E+07    0.10594E+03
   400    0.17317E+04    0.21062E+02    0.19988E+02    0.11857E+07    0.10313E+03
   401    0.17233E+04    0.21081E+02    0.18123E+02    0.11815E+07    0.10029E+03
   402    0.17152E+04    0.21096E+02    0.16260E+02    0.11773E+07    0.97437E+02
   403    0.17076E+04    0.21108E+02    0.14398E+02    0.11731E+07    0.94557E+02
   404    0.17003E+04    0.21117E+02    0.12540E+02    0.11690E+07    0.91656E+02
   405    0.16935E+04    0.21121E+02    0.10685E+02    0.11648E+07    0.88735E+02
   406    0.16870E+04    0.21122E+02    0.88341E+01    0.11607E+07    0.85797E+02
   407    0.16810E+04    0.21119E+02    0.69871E+01    0.11566E+07    0.82842E+02
   408    0.16753E+04    0.21112E+02    0.51481E+01    0.11525E+07    0.79872E+02
   409    0.16701E+04    0.21103E+02    0.33150E+01    0.11485E+07    0.76888E+02
   410    0.16652E+04    0.21089E+02    0.14887E+01    0.11444E+07    0.73893E+02
   411    0.16608E+04    0.21071E+02   -0.32864E+00    0.11404E+07    0.70886E+02
   412    0.16566E+04    0.21051E+02   -0.21376E+01    0.11364E+07    0.67871E+02
   413    0.16529E+04    0.21026E+02   -0.39366E+01    0.11324E+07    0.64848E+02
   414    0.16495E+04    0.20998E+02   -0.57257E+01    0.11285E+07    0.61819E+02
   415    0.16466E+04    0.20967E+02   -0.75025E+01    0.11245E+07    0.58785E+02
   416    0.16439E+04    0.20931E+02   -0.92684E+01    0.11206E+07    0.55749E+02
   417    0.16416E+04    0.20893E+02   -0.11023E+02    0.11167E+07    0.52710E+02
   418    0.16397E+04    0.20849E+02   -0.12762E+02    0.11128E+07    0.49671E+02
   419    0.16382E+04    0.20803E+02   -0.14488E+02    0.11089E+07    0.46634E+02
   420    0.16371E+04    0.20754E+02   -0.16199E+02    0.11051E+07    0.43599E+02
   421    0.16363E+04    0.20701E+02   -0.17895E+02    0.11012E+07    0.40568E+02
   422    0.16359E+04    0.20644E+02   -0.19575E+02    0.10974E+07    0.37543E+02
   423    0.16357E+04    0.20583E+02   -0.21239E+02    0.10936E+07    0.34526E+02
   424    0.16359E+04    0.20519E+02   -0.22885E+02    0.10898E+07    0.31517E+02
   425    0.16364E+04    0.20451E+02   -0.24513E+02    0.10860E+07    0.28518E+02
   426    0.16374E+04    0.20380E+02   -0.26123E+02    0.10823E+07    0.25531E+02
   427    0.16385E+04    0.20306E+02   -0.27714E+02    0.10786E+07    0.22557E+02
   428    0.16401E+04    0.20228E+02   -0.29285E+02    0.10748E+07    0.19597E+02
   429    0.16418E+04    0.20147E+02   -0.30836E+02    0.10711E+07    0.16654E+02
   430    0.16441E+04    0.20063E+02   -0.32366E+02    0.10675E+07    0.13728E+02
   431    0.16465E+04    0.19975E+02   -0.33875E+02    0.10638E+07    0.10821E+02
   432    0.16492E+04    0.19884E+02   -0.35363E+02    0.10602E+07    0.79346E+01
   433    0.16523E+04    0.19791E+02   -0.36827E+02    0.10565E+07    0.50703E+01
   434    0.16556E+04    0.19694E+02   -0.38270E+02    0.10529E+07    0.22295E+01
   435    0.16592E+04    0.19594E+02   -0.39690E+02    0.10493E+07   -0.58640E+00
   436    0.16632E+04    0.19491E+02   -0.41086E+02    0.10457E+07   -0.33758E+01
   437    0.16674E+04    0.19385E+02   -0.42457E+02    0.10422E+07   -0.61373E+01
   438    0.16718E+04    0.19276E+02   -0.43803E+02    0.10386E+07   -0.88694E+01
   439    0.16766E+04    0.19164E+02   -0.45126E+02    0.10351E+07   -0.11571E+02
   440    0.16816E+04    0.19049E+02   -0.46422E+02    0.10316E+07   -0.14239E+02
   441    0.16869E+04    0.18931E+02   -0.47693E+02    0.10281E+07   -0.16874E+02
   442    0.16924E+04    0.18811E+02   -0.48938E+02    0.10246E+07   -0.19474E+02
   443    0.16982E+04    0.18688E+02   -0.50156E+02    0.10211E+07   -0.22037E+02
   444    0.17042E+04    0.18562E+02   -0.51346E+02    0.10177E+07   -0.24561E+02
   445    0.17104E+04    0.18433E+02   -0.52510E+02    0.10142E+07   -0.27046E+02
   446    0.17168E+04    0.18302E+02   -0.53645E+02    0.10108E+07   -0.29490E+02
   447    0.17235E+04    0.18169E+02   -0.54754E+02    0.10074E+07   -0.31891E+02
   448    0.17304E+04    0.18033E+02   -0.55834E+02    0.10040E+07   -0.34247E+02
   449    0.17375E+04    0.17894E+02   -0.56885E+02    0.10006E+07   -0.36558E+02
   450    0.17449E+04    0.17754E+02   -0.57909E+02    0.99725E+06   -0.38822E+02
   451    0.17525E+04    0.17611E+02   -0.58903E+02    0.99391E+06   -0.41037E+02
   452    0.17601E+04    0.17467E+02   -0.59869E+02    0.99058E+06   -0.43204E+02
   453    0.17681E+04    0.17320E+02   -0.60805E+02    0.98726E+06   -0.45323E+02
   454    0.17762E+04    0.17171E+02   -0.61712E+02    0.98396E+06   -0.47395E+02
   455    0.17845E+04    0.17021E+02   -0.62590E+02    0.98067E+06   -0.49420E+02
   456    0.17930E+04    0.16867E+02   -0.63432E+02    0.97740E+06   -0.51399E+02
   457    0.18016E+04    0.16713E+02   -0.64251E+02    0.97414E+06   -0.53331E+02
   458    0.18103E+04    0.16557E+02   -0.65030E+02    0.97090E+06   -0.55218E+02
   459    0.18193E+04    0.16400E+02   -0.65783E+02    0.96767E+06   -0.57059E+02
   460    0.18284E+04    0.16241E+02   -0.66504E+02    0.96446E+06   -0.58855E+02
   461    0.18376E+04    0.16080E+02   -0.67194E+02    0.96126E+06   -0.60608E+02
   462    0.18469E+04    0.15918E+02   -0.67846E+02    0.95807E+06   -0.62316E+02
   463    0.18563E+04    0.15755E+02   -0.68480E+02    0.95490E+06   -0.63980E+02
   464    0.18658E+04    0.15591E+02   -0.69064E+02    0.95174E+06   -0.65602E+02
   465    0.18754E+04    0.15426E+02   -0.69628E+02    0.94860E+06   -0.67181E+02
   466    0.18851E+04    0.15260E+02   -0.70151E+02    0.94547E+06   -0.68717E+02
   467    0.18950E+04    0.15092E+02   -0.70646E+02    0.94235E+06   -0.70212E+02
   468    0.19049E+04    0.14925E+02   -0.71105E+02    0.93925E+06   -0.71665E+02
   469    0.19149E+04    0.14755E+02   -0.71537E+02    0.93616E+06   -0.73078E+02
   470    0.19250E+04    0.14586E+02   -0.71933E+02    0.93309E+06   -0.74449E+02
   471    0.19350E+04    0.14417E+02   -0.72293E+02    0.93003E+06   -0.75781E+02
   472    0.19452E+04    0.14247E+02   -0.72624E+02    0.92698E+06   -0.77073E+02
   473    0.19555E+04    0.14076E+02   -0.72920E+02    0.92395E+06   -0.78325E+02
   474    0.19658E+04    0.13906E+02   -0.73185E+02    0.92093E+06   -0.79539E+02
   475    0.19762E+04    0.13734E+02   -0.73414E+02    0.91792E+06   -0.80714E+02
   476    0.19865E+04    0.13564E+02   -0.73609E+02    0.91492E+06   -0.81852E+02
   477    0.19968E+04    0.13393E+02   -0.73777E+02    0.91194E+06   -0.82951E+02
   478    0.20072E+04    0.13221E+02   -0.73902E+02    0.90897E+06   -0.84014E+02
   479    0.20177E+04    0.13050E+02   -0.74006E+02    0.90602E+06   -0.85040E+02
   480    0.20281E+04    0.12879E+02   -0.74072E+02    0.90308E+06   -0.86029E+02
   481    0.20385E+04    0.12709E+02   -0.74101E+02    0.90015E+06   -0.86983E+02
   482    0.20490E+04    0.12539E+02   -0.74099E+02    0.89723E+06   -0.87901E+02
   483    0.20594E+04    0.12370E+02   -0.74070E+02    0.89433E+06   -0.88784E+02
   484    0.20697E+04    0.12201E+02   -0.74006E+02    0.89144E+06   -0.89633E+02
   485    0.20801E+04    0.12033E+02   -0.73908E+02    0.88856E+06   -0.90447E+02
   486    0.20905E+04    0.11866E+02   -0.73780E+02    0.88569E+06   -0.91228E+02
   487    0.21008E+04    0.11700E+02   -0.73619E+02    0.88284E+06   -0.91975E+02
   488    0.21111E+04    0.11534E+02   -0.73427E+02    0.88000E+06   -0.92690E+02
   489    0.21213E+04    0.11370E+02   -0.73203E+02    0.87717E+06   -0.93372E+02
   490    0.21316E+04    0.11207E+02   -0.72947E+02    0.87435E+06   -0.94022E+02
   491    0.21416E+04    0.11045E+02   -0.72661E+02    0.87154E+06   -0.94640E+02
   492    0.21517E+04    0.10884E+02   -0.72346E+02    0.86875E+06   -0.95227E+02
   493    0.21618E+04    0.10724E+02   -0.71997E+02    0.86597E+06   -0.95783E+02
   494    0.21717E+04    0.10566E+02   -0.71621E+02    0.86320E+06   -0.96309E+02
   495    0.21816E+04    0.10409E+02   -0.71213E+02    0.86044E+06   -0.96806E+02
   496    0.21913E+04    0.10254E+02   -0.70777E+02    0.85770E+06   -0.97272E+02
   497    0.22010E+04    0.10101E+02   -0.70311E+02    0.85496E+06   -0.97710E+02
   498    0.22107E+04    0.99484E+01   -0.69817E+02    0.85224E+06   -0.98119E+02
   499    0.22203E+04    0.97987E+01   -0.69292E+02    0.84953E+06   -0.98499E+02
   500    0.22298E+04    0.96496E+01   -0.68741E+02    0.84683E+06   -0.98852E+02
   501    0.22390E+04    0.95035E+01   -0.68162E+02    0.84414E+06   -0.99178E+02
   502    0.22484E+04    0.93595E+01   -0.67555E+02    0.84147E+06   -0.99477E+02
   503    0.22575E+04    0.92169E+01   -0.66921E+02    0.83880E+06   -0.99748E+02
   504    0.22665E+04    0.90765E+01   -0.66260E+02    0.83615E+06   -0.99993E+02
   505    0.22755E+04    0.89391E+01   -0.65575E+02    0.83350E+06   -0.10021E+03
   506    0.22843E+04    0.88041E+01   -0.64863E+02    0.83087E+06   -0.10040E+03
   507    0.22930E+04    0.86712E+01   -0.64126E+02    0.82825E+06   -0.10057E+03
   508    0.23015E+04    0.85415E+01   -0.63364E+02    0.82564E+06   -0.10071E+03
   509    0.23099E+04    0.84141E+01   -0.62580E+02    0.82304E+06   -0.10083E+03
   510    0.23181E+04    0.82895E+01   -0.61772E+02    0.82045E+06   -0.10092E+03
   511    0.23263E+04    0.81677E+01   -0.60941E+02    0.81788E+06   -0.10099E+03
   512    0.23342E+04    0.80490E+01   -0.60087E+02    0.81531E+06   -0.10103E+03
   513    0.23421E+04    0.79332E+01   -0.59213E+02    0.81276E+06   -0.10105E+03
   514    0.23498E+04    0.78207E+01   -0.58318E+02    0.81021E+06   -0.10104E+03
   515    0.23573E+04    0.77114E+01   -0.57401E+02    0.80768E+06   -0.10101E+03
   516    0.23646E+04    0.76054E+01   -0.56465E+02    0.80515E+06   -0.10096E+03
   517    0.23717E+04    0.75029E+01   -0.55509E+02    0.80264E+06   -0.10088E+03
   518    0.23787E+04    0.74037E+01   -0.54535E+02    0.80014E+06   -0.10078E+03
   519    0.23856E+04    0.73082E+01   -0.53542E+02    0.79765E+06   -0.10066E+03
   520    0.23922E+04    0.72162E+01   -0.52532E+02    0.79517E+06   -0.10051E+03
   521    0.23986E+04    0.71278E+01   -0.51505E+02    0.79270E+06   -0.10035E+03
   522    0.24048E+04    0.70433E+01   -0.50461E+02    0.79024E+06   -0.10016E+03
   523    0.24109E+04    0.69626E+01   -0.49402E+02    0.78779E+06   -0.99947E+02
   524    0.24169E+04    0.68857E+01   -0.48327E+02    0.78535E+06   -0.99715E+02
   525    0.24224E+04    0.68128E+01   -0.47237E+02    0.78292E+06   -0.99462E+02
   526    0.24279E+04    0.67439E+01   -0.46133E+02    0.78050E+06   -0.99188E+02
   527    0.24333E+04    0.66789E+01   -0.45016E+02    0.77809E+06   -0.98894E+02
   528    0.24384E+04    0.66181E+01   -0.43888E+02    0.77569E+06   -0.98579E+02
   529    0.24433E+04    0.65615E+01   -0.42745E+02    0.77330E+06   -0.98245E+02
   530    0.24480E+04    0.65092E+01   -0.41593E+02    0.77092E+06   -0.97890E+02
   531    0.24526E+04    0.64609E+01   -0.40428E+02    0.76856E+06   -0.97516E+02
   532    0.24569E+04    0.64171E+01   -0.39254E+02    0.76620E+06   -0.97122E+02
   533    0.24609E+04    0.63776E+01   -0.38070E+02    0.76385E+06   -0.96710E+02
   534    0.24647E+04    0.63425E+01   -0.36878E+02    0.76151E+06   -0.96279E+02
   535    0.24684E+04    0.63119E+01   -0.35677E+02    0.75918E+06   -0.95829E+02
   536    0.24718E+04    0.62857E+01   -0.34467E+02    0.75686E+06   -0.95361E+02
   537    0.24751E+04    0.62640E+01   -0.33251E+02    0.75455E+06   -0.94875E+02
   538    0.24781E+04    0.62469E+01   -0.32028E+02    0.75225E+06   -0.94371E+02
   539    0.24809E+04    0.62342E+01   -0.30799E+02    0.74996E+06   -0.93850E+02
   540    0.24835E+04    0.62263E+01   -0.29565E+02    0.74768E+06   -0.93312E+02
   541    0.24858E+04    0.62229E+01   -0.28325E+02    0.74541E+06   -0.92756E+02
   542    0.24879E+04    0.62241E+01   -0.27082E+02    0.74315E+06   -0.92184E+02
   543    0.24898E+04    0.62301E+01   -0.25835E+02    0.74089E+06   -0.91596E+02
   544    0.24916E+04    0.62408E+01   -0.24586E+02    0.73865E+06   -0.90991E+02
   545    0.24930E+04    0.62561E+01   -0.23333E+02    0.73642E+06   -0.90370E+02
   546    0.24943E+04    0.62759E+01   -0.22079E+02    0.73419E+06   -0.89734E+02
   547    0.24953E+04    0.63004E+01   -0.20823E+02    0.73198E+06   -0.89082E+02
   548    0.24961E+04    0.63296E+01   -0.19567E+02    0.72977E+06   -0.88416E+02
   549    0.24968E+04    0.63637E+01   -0.18310E+02    0.72758E+06   -0.87734E+02
   550    0.24971E+04    0.64025E+01   -0.17054E+02    0.72539E+06   -0.87038E+02
