#    L    TT             EE             TE             PP             TP          
  1653    0.36385E+03    0.21249E+02   -0.83462E+01    0.82708E+05   -0.15115E+02
  1654    0.36269E+03    0.21254E+02   -0.88014E+01    0.82583E+05   -0.15181E+02
  1655    0.36157E+03    0.21256E+02   -0.92544E+01    0.82458E+05   -0.15193E+02
  1656    0.36048E+03    0.21256E+02   -0.97088E+01    0.82333E+05   -0.15155E+02
  1657    0.35942E+03    0.21253E+02   -0.10163E+02    0.82209E+05   -0.15068E+02
  1658    0.35841E+03    0.21247E+02   -0.10618E+02    0.82084E+05   -0.14934E+02
  1659    0.35743E+03    0.21238E+02   -0.11071E+02    0.81960E+05   -0.14755E+02
  1660    0.35648E+03    0.21228E+02   -0.11524E+02    0.81837E+05   -0.14533E+02
  1661    0.35557E+03    0.21214E+02   -0.11976E+02    0.81713E+05   -0.14271E+02
  1662    0.35469E+03    0.21199E+02   -0.12428E+02    0.81590E+05   -0.13970E+02
  1663    0.35386E+03    0.21181E+02   -0.12877E+02    0.81466E+05   -0.13632E+02
  1664    0.35304E+03    0.21160E+02   -0.13326E+02    0.81343E+05   -0.13259E+02
  1665    0.35227E+03    0.21138E+02   -0.13772E+02    0.81221E+05   -0.12853E+02
  1666    0.35154E+03    0.21112E+02   -0.14218E+02    0.81098E+05   -0.12417E+02
  1667    0.35083E+03    0.21085E+02   -0.14661E+02    0.80976E+05   -0.11953E+02
  1668    0.35016E+03    0.21055E+02   -0.15102E+02    0.80854E+05   -0.11461E+02
  1669    0.34952E+03    0.21023E+02   -0.15540E+02    0.80732E+05   -0.10945E+02
  1670    0.34891E+03    0.20988E+02   -0.15975E+02    0.80610E+05   -0.10407E+02
  1671    0.34834E+03    0.20951E+02   -0.16409E+02    0.80489E+05   -0.98484E+01
  1672    0.34780E+03    0.20912E+02   -0.16839E+02    0.80367E+05   -0.92712E+01
  1673    0.34729E+03    0.20869E+02   -0.17266E+02    0.80246E+05   -0.86775E+01
  1674    0.34681E+03    0.20827E+02   -0.17690E+02    0.80125E+05   -0.80696E+01
  1675    0.34635E+03    0.20780E+02   -0.18110E+02    0.80005E+05   -0.74492E+01
  1676    0.34594E+03    0.20731E+02   -0.18527E+02    0.79884E+05   -0.68186E+01
  1677    0.34555E+03    0.20681E+02   -0.18940E+02    0.79764E+05   -0.61797E+01
  1678    0.34518E+03    0.20627E+02   -0.19350E+02    0.79644E+05   -0.55346E+01
  1679    0.34485E+03    0.20572E+02   -0.19755E+02    0.79524E+05   -0.48853E+01
  1680    0.34455E+03    0.20515E+02   -0.20156E+02    0.79405E+05   -0.42338E+01
  1681    0.34427E+03    0.20454E+02   -0.20552E+02    0.79285E+05   -0.35821E+01
  1682    0.34402E+03    0.20393E+02   -0.20945E+02    0.79166E+05   -0.29324E+01
  1683    0.34380E+03    0.20330E+02   -0.21333E+02    0.79047E+05   -0.22866E+01
  1684    0.34361E+03    0.20264E+02   -0.21716E+02    0.78928E+05   -0.16468E+01
  1685    0.34345E+03    0.20196E+02   -0.22095E+02    0.78810E+05   -0.10150E+01
  1686    0.34332E+03    0.20126E+02   -0.22468E+02    0.78691E+05   -0.39324E+00
  1687    0.34320E+03    0.20053E+02   -0.22836E+02    0.78573E+05    0.21647E+00
  1688    0.34313E+03    0.19979E+02   -0.23200E+02    0.78455E+05    0.81207E+00
  1689    0.34306E+03    0.19904E+02   -0.23557E+02    0.78337E+05    0.13915E+01
  1690    0.34302E+03    0.19825E+02   -0.23909E+02    0.78220E+05    0.19528E+01
  1691    0.34301E+03    0.19746E+02   -0.24256E+02    0.78103E+05    0.24939E+01
  1692    0.34303E+03    0.19663E+02   -0.24597E+02    0.77985E+05    0.30127E+01
  1693    0.34307E+03    0.19579E+02   -0.24933E+02    0.77868E+05    0.35073E+01
  1694    0.34313E+03    0.19494E+02   -0.25263E+02    0.77752E+05    0.39756E+01
  1695    0.34323E+03    0.19405E+02   -0.25586E+02    0.77635E+05    0.44155E+01
  1696    0.34334E+03    0.19316E+02   -0.25905E+02    0.77519E+05    0.48250E+01
  1697    0.34347E+03    0.19224E+02   -0.26216E+02    0.77403E+05    0.52022E+01
  1698    0.34363E+03    0.19131E+02   -0.26523E+02    0.77287E+05    0.55448E+01
  1699    0.34382E+03    0.19036E+02   -0.26821E+02    0.77171E+05    0.58511E+01
  1700    0.34402E+03    0.18937E+02   -0.27115E+02    0.77055E+05    0.61188E+01
  1701    0.34424E+03    0.18839E+02   -0.27401E+02    0.76940E+05    0.63466E+01
  1702    0.34450E+03    0.18738E+02   -0.27682E+02    0.76825E+05    0.65360E+01
  1703    0.34477E+03    0.18636E+02   -0.27956E+02    0.76710E+05    0.66889E+01
  1704    0.34506E+03    0.18532E+02   -0.28223E+02    0.76595E+05    0.68075E+01
  1705    0.34537E+03    0.18426E+02   -0.28484E+02    0.76481E+05    0.68938E+01
  1706    0.34570E+03    0.18317E+02   -0.28737E+02    0.76366E+05    0.69499E+01
  1707    0.34605E+03    0.18208E+02   -0.28985E+02    0.76252E+05    0.69778E+01
  1708    0.34641E+03    0.18098E+02   -0.29226E+02    0.76138E+05    0.69796E+01
  1709    0.34679E+03    0.17986E+02   -0.29459E+02    0.76025E+05    0.69574E+01
  1710    0.34719E+03    0.17874E+02   -0.29686E+02    0.75911E+05    0.69132E+01
  1711    0.34760E+03    0.17761E+02   -0.29904E+02    0.75798E+05    0.68492E+01
  1712    0.34803E+03    0.17645E+02   -0.30117E+02    0.75684E+05    0.67672E+01
  1713    0.34846E+03    0.17528E+02   -0.30322E+02    0.75571E+05    0.66696E+01
  1714    0.34891E+03    0.17411E+02   -0.30520E+02    0.75459E+05    0.65582E+01
  1715    0.34937E+03    0.17292E+02   -0.30712E+02    0.75346E+05    0.64351E+01
  1716    0.34985E+03    0.17172E+02   -0.30895E+02    0.75234E+05    0.63025E+01
  1717    0.35034E+03    0.17051E+02   -0.31072E+02    0.75121E+05    0.61623E+01
  1718    0.35082E+03    0.16929E+02   -0.31242E+02    0.75009E+05    0.60167E+01
  1719    0.35133E+03    0.16807E+02   -0.31404E+02    0.74898E+05    0.58678E+01
  1720    0.35185E+03    0.16683E+02   -0.31559E+02    0.74786E+05    0.57175E+01
  1721    0.35237E+03    0.16560E+02   -0.31707E+02    0.74675E+05    0.55679E+01
  1722    0.35291E+03    0.16434E+02   -0.31847E+02    0.74563E+05    0.54211E+01
  1723    0.35345E+03    0.16308E+02   -0.31980E+02    0.74452E+05    0.52792E+01
  1724    0.35399E+03    0.16182E+02   -0.32106E+02    0.74341E+05    0.51443E+01
  1725    0.35454E+03    0.16054E+02   -0.32224E+02    0.74231E+05    0.50183E+01
  1726    0.35509E+03    0.15927E+02   -0.32335E+02    0.74120E+05    0.49034E+01
  1727    0.35566E+03    0.15798E+02   -0.32438E+02    0.74010E+05    0.48016E+01
  1728    0.35622E+03    0.15671E+02   -0.32534E+02    0.73900E+05    0.47150E+01
  1729    0.35680E+03    0.15542E+02   -0.32623E+02    0.73790E+05    0.46457E+01
  1730    0.35736E+03    0.15413E+02   -0.32703E+02    0.73680E+05    0.45957E+01
  1731    0.35793E+03    0.15283E+02   -0.32777E+02    0.73571E+05    0.45670E+01
  1732    0.35851E+03    0.15152E+02   -0.32842E+02    0.73461E+05    0.45618E+01
  1733    0.35909E+03    0.15022E+02   -0.32901E+02    0.73352E+05    0.45822E+01
  1734    0.35966E+03    0.14891E+02   -0.32952E+02    0.73243E+05    0.46301E+01
  1735    0.36024E+03    0.14761E+02   -0.32994E+02    0.73134E+05    0.47076E+01
  1736    0.36082E+03    0.14629E+02   -0.33031E+02    0.73026E+05    0.48168E+01
  1737    0.36140E+03    0.14498E+02   -0.33059E+02    0.72917E+05    0.49598E+01
  1738    0.36197E+03    0.14367E+02   -0.33080E+02    0.72809E+05    0.51387E+01
  1739    0.36256E+03    0.14236E+02   -0.33093E+02    0.72701E+05    0.53554E+01
  1740    0.36313E+03    0.14104E+02   -0.33099E+02    0.72593E+05    0.56121E+01
  1741    0.36371E+03    0.13973E+02   -0.33097E+02    0.72485E+05    0.59108E+01
  1742    0.36428E+03    0.13842E+02   -0.33088E+02    0.72378E+05    0.62536E+01
  1743    0.36485E+03    0.13710E+02   -0.33071E+02    0.72271E+05    0.66426E+01
  1744    0.36542E+03    0.13579E+02   -0.33047E+02    0.72163E+05    0.70798E+01
  1745    0.36598E+03    0.13448E+02   -0.33015E+02    0.72056E+05    0.75672E+01
  1746    0.36654E+03    0.13317E+02   -0.32976E+02    0.71950E+05    0.81070E+01
  1747    0.36710E+03    0.13187E+02   -0.32930E+02    0.71843E+05    0.87013E+01
  1748    0.36764E+03    0.13058E+02   -0.32876E+02    0.71737E+05    0.93519E+01
  1749    0.36818E+03    0.12927E+02   -0.32813E+02    0.71630E+05    0.10061E+02
  1750    0.36872E+03    0.12798E+02   -0.32744E+02    0.71524E+05    0.10831E+02
  1751    0.36924E+03    0.12668E+02   -0.32668E+02    0.71419E+05    0.11663E+02
  1752    0.36977E+03    0.12538E+02   -0.32583E+02    0.71313E+05    0.12554E+02
  1753    0.37029E+03    0.12407E+02   -0.32493E+02    0.71207E+05    0.13501E+02
  1754    0.37081E+03    0.12279E+02   -0.32395E+02    0.71102E+05    0.14500E+02
  1755    0.37131E+03    0.12151E+02   -0.32289E+02    0.70997E+05    0.15550E+02
  1756    0.37181E+03    0.12024E+02   -0.32177E+02    0.70892E+05    0.16645E+02
  1757    0.37230E+03    0.11896E+02   -0.32058E+02    0.70787E+05    0.17784E+02
  1758    0.37277E+03    0.11770E+02   -0.31933E+02    0.70682E+05    0.18961E+02
  1759    0.37325E+03    0.11644E+02   -0.31802E+02    0.70578E+05    0.20176E+02
  1760    0.37370E+03    0.11519E+02   -0.31663E+02    0.70474E+05    0.21423E+02
  1761    0.37415E+03    0.11394E+02   -0.31519E+02    0.70370E+05    0.22700E+02
  1762    0.37458E+03    0.11270E+02   -0.31369E+02    0.70266E+05    0.24003E+02
  1763    0.37501E+03    0.11148E+02   -0.31212E+02    0.70162E+05    0.25329E+02
  1764    0.37543E+03    0.11026E+02   -0.31049E+02    0.70058E+05    0.26676E+02
  1765    0.37583E+03    0.10905E+02   -0.30881E+02    0.69955E+05    0.28038E+02
  1766    0.37622E+03    0.10785E+02   -0.30707E+02    0.69852E+05    0.29414E+02
  1767    0.37659E+03    0.10666E+02   -0.30527E+02    0.69749E+05    0.30800E+02
  1768    0.37695E+03    0.10548E+02   -0.30342E+02    0.69646E+05    0.32192E+02
  1769    0.37731E+03    0.10431E+02   -0.30153E+02    0.69543E+05    0.33588E+02
  1770    0.37764E+03    0.10315E+02   -0.29957E+02    0.69441E+05    0.34984E+02
  1771    0.37796E+03    0.10201E+02   -0.29756E+02    0.69338E+05    0.36376E+02
  1772    0.37827E+03    0.10087E+02   -0.29551E+02    0.69236E+05    0.37762E+02
  1773    0.37855E+03    0.99744E+01   -0.29340E+02    0.69134E+05    0.39138E+02
  1774    0.37883E+03    0.98632E+01   -0.29125E+02    0.69032E+05    0.40500E+02
  1775    0.37909E+03    0.97533E+01   -0.28906E+02    0.68931E+05    0.41847E+02
  1776    0.37934E+03    0.96445E+01   -0.28681E+02    0.68829E+05    0.43173E+02
  1777    0.37956E+03    0.95372E+01   -0.28453E+02    0.68728E+05    0.44476E+02
  1778    0.37977E+03    0.94311E+01   -0.28220E+02    0.68627E+05    0.45753E+02
  1779    0.37996E+03    0.93265E+01   -0.27983E+02    0.68526E+05    0.47001E+02
  1780    0.38014E+03    0.92232E+01   -0.27742E+02    0.68425E+05    0.48215E+02
  1781    0.38030E+03    0.91213E+01   -0.27496E+02    0.68324E+05    0.49393E+02
  1782    0.38043E+03    0.90209E+01   -0.27247E+02    0.68224E+05    0.50532E+02
  1783    0.38055E+03    0.89219E+01   -0.26994E+02    0.68124E+05    0.51627E+02
  1784    0.38067E+03    0.88244E+01   -0.26736E+02    0.68023E+05    0.52677E+02
  1785    0.38075E+03    0.87285E+01   -0.26476E+02    0.67924E+05    0.53677E+02
  1786    0.38082E+03    0.86340E+01   -0.26212E+02    0.67824E+05    0.54624E+02
  1787    0.38087E+03    0.85413E+01   -0.25944E+02    0.67724E+05    0.55515E+02
  1788    0.38091E+03    0.84500E+01   -0.25675E+02    0.67625E+05    0.56347E+02
  1789    0.38092E+03    0.83603E+01   -0.25400E+02    0.67525E+05    0.57116E+02
  1790    0.38091E+03    0.82723E+01   -0.25124E+02    0.67426E+05    0.57820E+02
  1791    0.38088E+03    0.81858E+01   -0.24844E+02    0.67327E+05    0.58454E+02
  1792    0.38084E+03    0.81011E+01   -0.24561E+02    0.67228E+05    0.59015E+02
  1793    0.38076E+03    0.80180E+01   -0.24274E+02    0.67130E+05    0.59501E+02
  1794    0.38068E+03    0.79366E+01   -0.23986E+02    0.67031E+05    0.59907E+02
  1795    0.38057E+03    0.78571E+01   -0.23695E+02    0.66933E+05    0.60231E+02
  1796    0.38042E+03    0.77792E+01   -0.23400E+02    0.66835E+05    0.60469E+02
  1797    0.38028E+03    0.77030E+01   -0.23103E+02    0.66737E+05    0.60619E+02
  1798    0.38011E+03    0.76285E+01   -0.22803E+02    0.66639E+05    0.60675E+02
  1799    0.37992E+03    0.75559E+01   -0.22501E+02    0.66542E+05    0.60637E+02
  1800    0.37971E+03    0.74852E+01   -0.22197E+02    0.66444E+05    0.60499E+02
  1801    0.37948E+03    0.74161E+01   -0.21890E+02    0.66347E+05    0.60260E+02
  1802    0.37924E+03    0.73488E+01   -0.21582E+02    0.66250E+05    0.59924E+02
  1803    0.37897E+03    0.72834E+01   -0.21272E+02    0.66153E+05    0.59493E+02
  1804    0.37866E+03    0.72198E+01   -0.20959E+02    0.66056E+05    0.58973E+02
  1805    0.37834E+03    0.71580E+01   -0.20644E+02    0.65959E+05    0.58368E+02
  1806    0.37801E+03    0.70982E+01   -0.20329E+02    0.65863E+05    0.57682E+02
  1807    0.37765E+03    0.70402E+01   -0.20012E+02    0.65766E+05    0.56919E+02
  1808    0.37727E+03    0.69838E+01   -0.19693E+02    0.65670E+05    0.56083E+02
  1809    0.37687E+03    0.69291E+01   -0.19374E+02    0.65574E+05    0.55179E+02
  1810    0.37646E+03    0.68765E+01   -0.19054E+02    0.65478E+05    0.54211E+02
  1811    0.37601E+03    0.68256E+01   -0.18734E+02    0.65383E+05    0.53183E+02
  1812    0.37556E+03    0.67767E+01   -0.18413E+02    0.65287E+05    0.52099E+02
  1813    0.37508E+03    0.67295E+01   -0.18091E+02    0.65192E+05    0.50964E+02
  1814    0.37458E+03    0.66842E+01   -0.17770E+02    0.65096E+05    0.49782E+02
  1815    0.37406E+03    0.66406E+01   -0.17448E+02    0.65001E+05    0.48556E+02
  1816    0.37353E+03    0.65989E+01   -0.17126E+02    0.64906E+05    0.47292E+02
  1817    0.37297E+03    0.65590E+01   -0.16805E+02    0.64812E+05    0.45994E+02
  1818    0.37239E+03    0.65209E+01   -0.16484E+02    0.64717E+05    0.44665E+02
  1819    0.37177E+03    0.64848E+01   -0.16163E+02    0.64623E+05    0.43310E+02
  1820    0.37116E+03    0.64503E+01   -0.15843E+02    0.64528E+05    0.41934E+02
  1821    0.37053E+03    0.64177E+01   -0.15524E+02    0.64434E+05    0.40540E+02
  1822    0.36988E+03    0.63868E+01   -0.15206E+02    0.64340E+05    0.39132E+02
  1823    0.36923E+03    0.63579E+01   -0.14889E+02    0.64246E+05    0.37716E+02
  1824    0.36854E+03    0.63304E+01   -0.14573E+02    0.64153E+05    0.36294E+02
  1825    0.36784E+03    0.63047E+01   -0.14258E+02    0.64059E+05    0.34872E+02
  1826    0.36711E+03    0.62816E+01   -0.13945E+02    0.63966E+05    0.33454E+02
  1827    0.36638E+03    0.62599E+01   -0.13633E+02    0.63873E+05    0.32043E+02
  1828    0.36562E+03    0.62399E+01   -0.13323E+02    0.63780E+05    0.30645E+02
  1829    0.36484E+03    0.62209E+01   -0.13014E+02    0.63687E+05    0.29263E+02
  1830    0.36405E+03    0.62051E+01   -0.12708E+02    0.63594E+05    0.27901E+02
  1831    0.36324E+03    0.61903E+01   -0.12403E+02    0.63502E+05    0.26565E+02
  1832    0.36241E+03    0.61773E+01   -0.12100E+02    0.63409E+05    0.25257E+02
  1833    0.36157E+03    0.61661E+01   -0.11800E+02    0.63317E+05    0.23982E+02
  1834    0.36072E+03    0.61561E+01   -0.11502E+02    0.63225E+05    0.22745E+02
  1835    0.35984E+03    0.61486E+01   -0.11206E+02    0.63133E+05    0.21550E+02
  1836    0.35894E+03    0.61438E+01   -0.10912E+02    0.63041E+05    0.20401E+02
  1837    0.35803E+03    0.61387E+01   -0.10622E+02    0.62949E+05    0.19302E+02
  1838    0.35711E+03    0.61363E+01   -0.10334E+02    0.62858E+05    0.18257E+02
  1839    0.35616E+03    0.61360E+01   -0.10048E+02    0.62766E+05    0.17271E+02
  1840    0.35521E+03    0.61361E+01   -0.97657E+01    0.62675E+05    0.16348E+02
  1841    0.35424E+03    0.61390E+01   -0.94861E+01    0.62584E+05    0.15492E+02
  1842    0.35325E+03    0.61433E+01   -0.92095E+01    0.62493E+05    0.14707E+02
  1843    0.35225E+03    0.61489E+01   -0.89360E+01    0.62402E+05    0.13998E+02
  1844    0.35123E+03    0.61566E+01   -0.86656E+01    0.62312E+05    0.13369E+02
  1845    0.35022E+03    0.61658E+01   -0.83985E+01    0.62221E+05    0.12824E+02
  1846    0.34916E+03    0.61771E+01   -0.81346E+01    0.62131E+05    0.12367E+02
  1847    0.34810E+03    0.61900E+01   -0.78743E+01    0.62041E+05    0.12003E+02
  1848    0.34702E+03    0.62043E+01   -0.76172E+01    0.61951E+05    0.11735E+02
  1849    0.34593E+03    0.62201E+01   -0.73637E+01    0.61861E+05    0.11569E+02
  1850    0.34482E+03    0.62375E+01   -0.71137E+01    0.61771E+05    0.11507E+02
  1851    0.34368E+03    0.62573E+01   -0.68674E+01    0.61682E+05    0.11554E+02
  1852    0.34256E+03    0.62793E+01   -0.66248E+01    0.61592E+05    0.11707E+02
  1853    0.34140E+03    0.63015E+01   -0.63859E+01    0.61503E+05    0.11962E+02
  1854    0.34024E+03    0.63252E+01   -0.61510E+01    0.61414E+05    0.12315E+02
  1855    0.33906E+03    0.63497E+01   -0.59200E+01    0.61325E+05    0.12763E+02
  1856    0.33788E+03    0.63766E+01   -0.56928E+01    0.61236E+05    0.13303E+02
  1857    0.33668E+03    0.64058E+01   -0.54698E+01    0.61147E+05    0.13929E+02
  1858    0.33547E+03    0.64350E+01   -0.52509E+01    0.61058E+05    0.14640E+02
  1859    0.33425E+03    0.64666E+01   -0.50363E+01    0.60970E+05    0.15431E+02
  1860    0.33301E+03    0.64982E+01   -0.48258E+01    0.60882E+05    0.16299E+02
  1861    0.33178E+03    0.65322E+01   -0.46198E+01    0.60794E+05    0.17240E+02
  1862    0.33054E+03    0.65669E+01   -0.44179E+01    0.60706E+05    0.18250E+02
  1863    0.32927E+03    0.66032E+01   -0.42205E+01    0.60618E+05    0.19325E+02
  1864    0.32801E+03    0.66418E+01   -0.40275E+01    0.60530E+05    0.20463E+02
  1865    0.32673E+03    0.66804E+01   -0.38391E+01    0.60442E+05    0.21659E+02
  1866    0.32546E+03    0.67199E+01   -0.36553E+01    0.60355E+05    0.22909E+02
  1867    0.32416E+03    0.67609E+01   -0.34759E+01    0.60268E+05    0.24211E+02
  1868    0.32286E+03    0.68027E+01   -0.33013E+01    0.60181E+05    0.25560E+02
  1869    0.32156E+03    0.68452E+01   -0.31313E+01    0.60094E+05    0.26952E+02
  1870    0.32026E+03    0.68893E+01   -0.29661E+01    0.60007E+05    0.28385E+02
  1871    0.31894E+03    0.69350E+01   -0.28056E+01    0.59920E+05    0.29854E+02
  1872    0.31763E+03    0.69807E+01   -0.26501E+01    0.59833E+05    0.31356E+02
  1873    0.31630E+03    0.70279E+01   -0.24993E+01    0.59747E+05    0.32887E+02
  1874    0.31498E+03    0.70751E+01   -0.23535E+01    0.59661E+05    0.34444E+02
  1875    0.31365E+03    0.71239E+01   -0.22126E+01    0.59575E+05    0.36022E+02
  1876    0.31231E+03    0.71734E+01   -0.20766E+01    0.59489E+05    0.37618E+02
  1877    0.31098E+03    0.72237E+01   -0.19456E+01    0.59403E+05    0.39229E+02
  1878    0.30963E+03    0.72740E+01   -0.18197E+01    0.59317E+05    0.40851E+02
  1879    0.30829E+03    0.73251E+01   -0.16986E+01    0.59231E+05    0.42480E+02
  1880    0.30695E+03    0.73769E+01   -0.15828E+01    0.59146E+05    0.44113E+02
  1881    0.30560E+03    0.74296E+01   -0.14720E+01    0.59060E+05    0.45745E+02
  1882    0.30425E+03    0.74837E+01   -0.13662E+01    0.58975E+05    0.47374E+02
  1883    0.30290E+03    0.75370E+01   -0.12657E+01    0.58890E+05    0.48995E+02
  1884    0.30156E+03    0.75927E+01   -0.11702E+01    0.58805E+05    0.50605E+02
  1885    0.30021E+03    0.76475E+01   -0.10801E+01    0.58721E+05    0.52201E+02
  1886    0.29885E+03    0.77039E+01   -0.99500E+00    0.58636E+05    0.53778E+02
  1887    0.29750E+03    0.77603E+01   -0.91532E+00    0.58551E+05    0.55333E+02
  1888    0.29616E+03    0.78166E+01   -0.84078E+00    0.58467E+05    0.56863E+02
  1889    0.29480E+03    0.78737E+01   -0.77156E+00    0.58383E+05    0.58363E+02
  1890    0.29346E+03    0.79316E+01   -0.70769E+00    0.58299E+05    0.59830E+02
  1891    0.29212E+03    0.79901E+01   -0.64900E+00    0.58215E+05    0.61260E+02
  1892    0.29077E+03    0.80487E+01   -0.59580E+00    0.58131E+05    0.62651E+02
  1893    0.28942E+03    0.81079E+01   -0.54777E+00    0.58047E+05    0.63997E+02
  1894    0.28808E+03    0.81672E+01   -0.50501E+00    0.57964E+05    0.65296E+02
  1895    0.28674E+03    0.82272E+01   -0.46770E+00    0.57880E+05    0.66543E+02
  1896    0.28540E+03    0.82879E+01   -0.43581E+00    0.57797E+05    0.67736E+02
  1897    0.28408E+03    0.83478E+01   -0.40929E+00    0.57714E+05    0.68870E+02
  1898    0.28274E+03    0.84084E+01   -0.38833E+00    0.57631E+05    0.69942E+02
  1899    0.28142E+03    0.84698E+01   -0.37266E+00    0.57548E+05    0.70948E+02
  1900    0.28009E+03    0.85304E+01   -0.36254E+00    0.57465E+05    0.71884E+02
  1901    0.27876E+03    0.85916E+01   -0.35800E+00    0.57382E+05    0.72748E+02
  1902    0.27745E+03    0.86528E+01   -0.35878E+00    0.57300E+05    0.73539E+02
  1903    0.27614E+03    0.87139E+01   -0.36461E+00    0.57218E+05    0.74258E+02
  1904    0.27484E+03    0.87764E+01   -0.37522E+00    0.57135E+05    0.74905E+02
  1905    0.27353E+03    0.88380E+01   -0.39183E+00    0.57053E+05    0.75480E+02
  1906    0.27223E+03    0.88994E+01   -0.41373E+00    0.56971E+05    0.75984E+02
  1907    0.27094E+03    0.89621E+01   -0.43947E+00    0.56889E+05    0.76417E+02
  1908    0.26965E+03    0.90239E+01   -0.47129E+00    0.56808E+05    0.76780E+02
  1909    0.26837E+03    0.90854E+01   -0.50701E+00    0.56726E+05    0.77072E+02
  1910    0.26709E+03    0.91481E+01   -0.54813E+00    0.56645E+05    0.77295E+02
  1911    0.26583E+03    0.92097E+01   -0.59469E+00    0.56563E+05    0.77449E+02
  1912    0.26457E+03    0.92711E+01   -0.64449E+00    0.56482E+05    0.77533E+02
  1913    0.26333E+03    0.93320E+01   -0.69904E+00    0.56401E+05    0.77550E+02
  1914    0.26209E+03    0.93926E+01   -0.75838E+00    0.56320E+05    0.77497E+02
  1915    0.26086E+03    0.94536E+01   -0.82252E+00    0.56239E+05    0.77378E+02
  1916    0.25963E+03    0.95140E+01   -0.89077E+00    0.56159E+05    0.77190E+02
  1917    0.25842E+03    0.95733E+01   -0.96389E+00    0.56078E+05    0.76936E+02
  1918    0.25721E+03    0.96336E+01   -0.10412E+01    0.55998E+05    0.76615E+02
  1919    0.25602E+03    0.96926E+01   -0.11226E+01    0.55917E+05    0.76228E+02
  1920    0.25484E+03    0.97511E+01   -0.12083E+01    0.55837E+05    0.75775E+02
  1921    0.25366E+03    0.98098E+01   -0.12975E+01    0.55757E+05    0.75256E+02
  1922    0.25250E+03    0.98671E+01   -0.13910E+01    0.55677E+05    0.74673E+02
  1923    0.25134E+03    0.99245E+01   -0.14880E+01    0.55597E+05    0.74024E+02
  1924    0.25019E+03    0.99813E+01   -0.15893E+01    0.55518E+05    0.73312E+02
  1925    0.24907E+03    0.10037E+02   -0.16951E+01    0.55438E+05    0.72535E+02
  1926    0.24794E+03    0.10093E+02   -0.18037E+01    0.55359E+05    0.71695E+02
  1927    0.24682E+03    0.10148E+02   -0.19175E+01    0.55279E+05    0.70792E+02
  1928    0.24574E+03    0.10203E+02   -0.20321E+01    0.55200E+05    0.69826E+02
  1929    0.24465E+03    0.10257E+02   -0.21526E+01    0.55121E+05    0.68797E+02
  1930    0.24358E+03    0.10310E+02   -0.22754E+01    0.55042E+05    0.67707E+02
  1931    0.24252E+03    0.10361E+02   -0.24020E+01    0.54963E+05    0.66555E+02
  1932    0.24148E+03    0.10414E+02   -0.25317E+01    0.54885E+05    0.65341E+02
  1933    0.24045E+03    0.10464E+02   -0.26652E+01    0.54806E+05    0.64067E+02
  1934    0.23943E+03    0.10515E+02   -0.28019E+01    0.54728E+05    0.62732E+02
  1935    0.23842E+03    0.10563E+02   -0.29418E+01    0.54650E+05    0.61337E+02
  1936    0.23743E+03    0.10612E+02   -0.30849E+01    0.54571E+05    0.59882E+02
  1937    0.23645E+03    0.10658E+02   -0.32304E+01    0.54493E+05    0.58369E+02
  1938    0.23549E+03    0.10706E+02   -0.33793E+01    0.54415E+05    0.56796E+02
  1939    0.23454E+03    0.10751E+02   -0.35314E+01    0.54338E+05    0.55164E+02
  1940    0.23360E+03    0.10796E+02   -0.36869E+01    0.54260E+05    0.53474E+02
  1941    0.23269E+03    0.10840E+02   -0.38442E+01    0.54182E+05    0.51727E+02
  1942    0.23178E+03    0.10883E+02   -0.40049E+01    0.54105E+05    0.49922E+02
  1943    0.23089E+03    0.10925E+02   -0.41690E+01    0.54028E+05    0.48060E+02
  1944    0.23002E+03    0.10965E+02   -0.43351E+01    0.53950E+05    0.46142E+02
  1945    0.22915E+03    0.11006E+02   -0.45031E+01    0.53873E+05    0.44167E+02
  1946    0.22831E+03    0.11045E+02   -0.46755E+01    0.53796E+05    0.42136E+02
  1947    0.22746E+03    0.11083E+02   -0.48491E+01    0.53719E+05    0.40050E+02
  1948    0.22666E+03    0.11120E+02   -0.50262E+01    0.53643E+05    0.37909E+02
  1949    0.22585E+03    0.11155E+02   -0.52048E+01    0.53566E+05    0.35713E+02
  1950    0.22507E+03    0.11190E+02   -0.53869E+01    0.53490E+05    0.33462E+02
  1951    0.22431E+03    0.11225E+02   -0.55705E+01    0.53413E+05    0.31158E+02
  1952    0.22355E+03    0.11256E+02   -0.57569E+01    0.53337E+05    0.28805E+02
  1953    0.22282E+03    0.11288E+02   -0.59454E+01    0.53261E+05    0.26406E+02
  1954    0.22210E+03    0.11318E+02   -0.61358E+01    0.53185E+05    0.23966E+02
  1955    0.22140E+03    0.11348E+02   -0.63289E+01    0.53109E+05    0.21489E+02
  1956    0.22071E+03    0.11376E+02   -0.65231E+01    0.53033E+05    0.18979E+02
  1957    0.22006E+03    0.11403E+02   -0.67191E+01    0.52958E+05    0.16441E+02
  1958    0.21938E+03    0.11429E+02   -0.69168E+01    0.52882E+05    0.13879E+02
  1959    0.21874E+03    0.11453E+02   -0.71162E+01    0.52807E+05    0.11296E+02
  1960    0.21811E+03    0.11477E+02   -0.73172E+01    0.52731E+05    0.86983E+01
  1961    0.21751E+03    0.11499E+02   -0.75190E+01    0.52656E+05    0.60888E+01
