#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   174    0.48398E+04   -0.40146E+02    0.25006E-06   -0.40146E+02    0.87220E+00   -0.36464E-08    0.25006E-06   -0.36464E-08    0.22932E-11
   175    0.48655E+04   -0.39686E+02    0.24940E-06   -0.39686E+02    0.86214E+00   -0.36354E-08    0.24940E-06   -0.36354E-08    0.22537E-11
   176    0.48907E+04   -0.39200E+02    0.24870E-06   -0.39200E+02    0.85206E+00   -0.36187E-08    0.24870E-06   -0.36187E-08    0.22152E-11
   177    0.49156E+04   -0.38690E+02    0.24798E-06   -0.38690E+02    0.84188E+00   -0.35965E-08    0.24798E-06   -0.35965E-08    0.21774E-11
   178    0.49400E+04   -0.38155E+02    0.24722E-06   -0.38155E+02    0.83183E+00   -0.35691E-08    0.24722E-06   -0.35691E-08    0.21405E-11
   179    0.49641E+04   -0.37593E+02    0.24644E-06   -0.37593E+02    0.82159E+00   -0.35366E-08    0.24644E-06   -0.35366E-08    0.21043E-11
   180    0.49880E+04   -0.37007E+02    0.24562E-06   -0.37007E+02    0.81138E+00   -0.34993E-08    0.24562E-06   -0.34993E-08    0.20689E-11
   181    0.50114E+04   -0.36397E+02    0.24478E-06   -0.36397E+02    0.80120E+00   -0.34574E-08    0.24478E-06   -0.34574E-08    0.20342E-11
   182    0.50344E+04   -0.35761E+02    0.24391E-06   -0.35761E+02    0.79111E+00   -0.34113E-08    0.24391E-06   -0.34113E-08    0.20003E-11
   183    0.50569E+04   -0.35100E+02    0.24302E-06   -0.35100E+02    0.78103E+00   -0.33612E-08    0.24302E-06   -0.33612E-08    0.19671E-11
   184    0.50791E+04   -0.34413E+02    0.24210E-06   -0.34413E+02    0.77104E+00   -0.33072E-08    0.24210E-06   -0.33072E-08    0.19346E-11
   185    0.51009E+04   -0.33703E+02    0.24115E-06   -0.33703E+02    0.76127E+00   -0.32498E-08    0.24115E-06   -0.32498E-08    0.19028E-11
   186    0.51220E+04   -0.32967E+02    0.24018E-06   -0.32967E+02    0.75158E+00   -0.31890E-08    0.24018E-06   -0.31890E-08    0.18716E-11
   187    0.51430E+04   -0.32206E+02    0.23918E-06   -0.32206E+02    0.74210E+00   -0.31253E-08    0.23918E-06   -0.31253E-08    0.18411E-11
   188    0.51635E+04   -0.31421E+02    0.23816E-06   -0.31421E+02    0.73280E+00   -0.30587E-08    0.23816E-06   -0.30587E-08    0.18113E-11
   189    0.51835E+04   -0.30611E+02    0.23712E-06   -0.30611E+02    0.72373E+00   -0.29897E-08    0.23712E-06   -0.29897E-08    0.17820E-11
   190    0.52034E+04   -0.29778E+02    0.23605E-06   -0.29778E+02    0.71492E+00   -0.29183E-08    0.23605E-06   -0.29183E-08    0.17534E-11
   191    0.52225E+04   -0.28919E+02    0.23497E-06   -0.28919E+02    0.70640E+00   -0.28450E-08    0.23497E-06   -0.28450E-08    0.17253E-11
   192    0.52412E+04   -0.28036E+02    0.23386E-06   -0.28036E+02    0.69817E+00   -0.27698E-08    0.23386E-06   -0.27698E-08    0.16978E-11
   193    0.52595E+04   -0.27130E+02    0.23273E-06   -0.27130E+02    0.69028E+00   -0.26932E-08    0.23273E-06   -0.26932E-08    0.16709E-11
   194    0.52774E+04   -0.26199E+02    0.23158E-06   -0.26199E+02    0.68274E+00   -0.26153E-08    0.23158E-06   -0.26153E-08    0.16445E-11
   195    0.52948E+04   -0.25246E+02    0.23041E-06   -0.25246E+02    0.67560E+00   -0.25363E-08    0.23041E-06   -0.25363E-08    0.16187E-11
   196    0.53117E+04   -0.24269E+02    0.22922E-06   -0.24269E+02    0.66888E+00   -0.24566E-08    0.22922E-06   -0.24566E-08    0.15933E-11
   197    0.53281E+04   -0.23270E+02    0.22801E-06   -0.23270E+02    0.66261E+00   -0.23764E-08    0.22801E-06   -0.23764E-08    0.15685E-11
   198    0.53442E+04   -0.22248E+02    0.22678E-06   -0.22248E+02    0.65682E+00   -0.22960E-08    0.22678E-06   -0.22960E-08    0.15441E-11
   199    0.53598E+04   -0.21203E+02    0.22554E-06   -0.21203E+02    0.65154E+00   -0.22155E-08    0.22554E-06   -0.22155E-08    0.15202E-11
   200    0.53749E+04   -0.20137E+02    0.22428E-06   -0.20137E+02    0.64678E+00   -0.21352E-08    0.22428E-06   -0.21352E-08    0.14967E-11
   201    0.53895E+04   -0.19048E+02    0.22301E-06   -0.19048E+02    0.64261E+00   -0.20555E-08    0.22301E-06   -0.20555E-08    0.14736E-11
   202    0.54036E+04   -0.17938E+02    0.22172E-06   -0.17938E+02    0.63902E+00   -0.19762E-08    0.22172E-06   -0.19762E-08    0.14510E-11
   203    0.54172E+04   -0.16807E+02    0.22041E-06   -0.16807E+02    0.63609E+00   -0.18974E-08    0.22041E-06   -0.18974E-08    0.14287E-11
   204    0.54302E+04   -0.15656E+02    0.21909E-06   -0.15656E+02    0.63382E+00   -0.18192E-08    0.21909E-06   -0.18192E-08    0.14069E-11
   205    0.54428E+04   -0.14483E+02    0.21775E-06   -0.14483E+02    0.63226E+00   -0.17414E-08    0.21775E-06   -0.17414E-08    0.13855E-11
   206    0.54547E+04   -0.13290E+02    0.21640E-06   -0.13290E+02    0.63145E+00   -0.16642E-08    0.21640E-06   -0.16642E-08    0.13645E-11
   207    0.54662E+04   -0.12078E+02    0.21504E-06   -0.12078E+02    0.63141E+00   -0.15875E-08    0.21504E-06   -0.15875E-08    0.13438E-11
   208    0.54770E+04   -0.10846E+02    0.21367E-06   -0.10846E+02    0.63219E+00   -0.15114E-08    0.21367E-06   -0.15114E-08    0.13236E-11
   209    0.54873E+04   -0.95940E+01    0.21228E-06   -0.95940E+01    0.63381E+00   -0.14358E-08    0.21228E-06   -0.14358E-08    0.13037E-11
   210    0.54970E+04   -0.83240E+01    0.21088E-06   -0.83240E+01    0.63633E+00   -0.13608E-08    0.21088E-06   -0.13608E-08    0.12842E-11
   211    0.55062E+04   -0.70354E+01    0.20947E-06   -0.70354E+01    0.63977E+00   -0.12863E-08    0.20947E-06   -0.12863E-08    0.12651E-11
   212    0.55146E+04   -0.57291E+01    0.20805E-06   -0.57291E+01    0.64416E+00   -0.12124E-08    0.20805E-06   -0.12124E-08    0.12463E-11
   213    0.55226E+04   -0.44049E+01    0.20662E-06   -0.44049E+01    0.64955E+00   -0.11391E-08    0.20662E-06   -0.11391E-08    0.12279E-11
   214    0.55300E+04   -0.30639E+01    0.20518E-06   -0.30639E+01    0.65592E+00   -0.10663E-08    0.20518E-06   -0.10663E-08    0.12098E-11
   215    0.55369E+04   -0.17069E+01    0.20373E-06   -0.17069E+01    0.66347E+00   -0.99417E-09    0.20373E-06   -0.99417E-09    0.11921E-11
   216    0.55431E+04   -0.33302E+00    0.20227E-06   -0.33302E+00    0.67202E+00   -0.92260E-09    0.20227E-06   -0.92260E-09    0.11747E-11
   217    0.55489E+04    0.10557E+01    0.20080E-06    0.10557E+01    0.68171E+00   -0.85164E-09    0.20080E-06   -0.85164E-09    0.11576E-11
   218    0.55540E+04    0.24596E+01    0.19933E-06    0.24596E+01    0.69255E+00   -0.78129E-09    0.19933E-06   -0.78129E-09    0.11409E-11
   219    0.55585E+04    0.38797E+01    0.19784E-06    0.38797E+01    0.70454E+00   -0.71155E-09    0.19784E-06   -0.71155E-09    0.11245E-11
   220    0.55625E+04    0.53117E+01    0.19635E-06    0.53117E+01    0.71782E+00   -0.64244E-09    0.19635E-06   -0.64244E-09    0.11084E-11
   221    0.55660E+04    0.67580E+01    0.19486E-06    0.67580E+01    0.73232E+00   -0.57395E-09    0.19486E-06   -0.57395E-09    0.10926E-11
   222    0.55689E+04    0.82172E+01    0.19335E-06    0.82172E+01    0.74818E+00   -0.50610E-09    0.19335E-06   -0.50610E-09    0.10771E-11
   223    0.55711E+04    0.96900E+01    0.19185E-06    0.96900E+01    0.76534E+00   -0.43889E-09    0.19185E-06   -0.43889E-09    0.10620E-11
   224    0.55728E+04    0.11173E+02    0.19033E-06    0.11173E+02    0.78379E+00   -0.37233E-09    0.19033E-06   -0.37233E-09    0.10471E-11
   225    0.55740E+04    0.12669E+02    0.18881E-06    0.12669E+02    0.80368E+00   -0.30642E-09    0.18881E-06   -0.30642E-09    0.10324E-11
   226    0.55746E+04    0.14175E+02    0.18729E-06    0.14175E+02    0.82500E+00   -0.24118E-09    0.18729E-06   -0.24118E-09    0.10181E-11
   227    0.55745E+04    0.15692E+02    0.18577E-06    0.15692E+02    0.84776E+00   -0.17661E-09    0.18577E-06   -0.17661E-09    0.10041E-11
   228    0.55739E+04    0.17218E+02    0.18424E-06    0.17218E+02    0.87196E+00   -0.11271E-09    0.18424E-06   -0.11271E-09    0.99026E-12
   229    0.55728E+04    0.18753E+02    0.18271E-06    0.18753E+02    0.89766E+00   -0.49495E-10    0.18271E-06   -0.49495E-10    0.97674E-12
   230    0.55710E+04    0.20298E+02    0.18117E-06    0.20298E+02    0.92488E+00    0.13031E-10    0.18117E-06    0.13031E-10    0.96346E-12
   231    0.55686E+04    0.21851E+02    0.17964E-06    0.21851E+02    0.95367E+00    0.74861E-10    0.17964E-06    0.74861E-10    0.95044E-12
   232    0.55657E+04    0.23411E+02    0.17810E-06    0.23411E+02    0.98398E+00    0.13599E-09    0.17810E-06    0.13599E-09    0.93766E-12
   233    0.55622E+04    0.24977E+02    0.17656E-06    0.24977E+02    0.10160E+01    0.19641E-09    0.17656E-06    0.19641E-09    0.92512E-12
   234    0.55580E+04    0.26550E+02    0.17502E-06    0.26550E+02    0.10496E+01    0.25611E-09    0.17502E-06    0.25611E-09    0.91281E-12
   235    0.55532E+04    0.28128E+02    0.17348E-06    0.28128E+02    0.10849E+01    0.31509E-09    0.17348E-06    0.31509E-09    0.90073E-12
   236    0.55479E+04    0.29711E+02    0.17195E-06    0.29711E+02    0.11218E+01    0.37334E-09    0.17195E-06    0.37334E-09    0.88887E-12
   237    0.55419E+04    0.31299E+02    0.17041E-06    0.31299E+02    0.11604E+01    0.43085E-09    0.17041E-06    0.43085E-09    0.87723E-12
   238    0.55354E+04    0.32890E+02    0.16887E-06    0.32890E+02    0.12009E+01    0.48762E-09    0.16887E-06    0.48762E-09    0.86580E-12
   239    0.55283E+04    0.34485E+02    0.16734E-06    0.34485E+02    0.12430E+01    0.54364E-09    0.16734E-06    0.54364E-09    0.85456E-12
   240    0.55205E+04    0.36082E+02    0.16581E-06    0.36082E+02    0.12868E+01    0.59890E-09    0.16581E-06    0.59890E-09    0.84353E-12
   241    0.55123E+04    0.37681E+02    0.16428E-06    0.37681E+02    0.13325E+01    0.65340E-09    0.16428E-06    0.65340E-09    0.83269E-12
   242    0.55035E+04    0.39281E+02    0.16276E-06    0.39281E+02    0.13799E+01    0.70713E-09    0.16276E-06    0.70713E-09    0.82203E-12
   243    0.54941E+04    0.40882E+02    0.16124E-06    0.40882E+02    0.14292E+01    0.76008E-09    0.16124E-06    0.76008E-09    0.81156E-12
   244    0.54841E+04    0.42484E+02    0.15972E-06    0.42484E+02    0.14802E+01    0.81225E-09    0.15972E-06    0.81225E-09    0.80125E-12
   245    0.54735E+04    0.44084E+02    0.15821E-06    0.44084E+02    0.15332E+01    0.86363E-09    0.15821E-06    0.86363E-09    0.79112E-12
   246    0.54624E+04    0.45683E+02    0.15670E-06    0.45683E+02    0.15880E+01    0.91421E-09    0.15670E-06    0.91421E-09    0.78115E-12
   247    0.54508E+04    0.47281E+02    0.15520E-06    0.47281E+02    0.16446E+01    0.96399E-09    0.15520E-06    0.96399E-09    0.77134E-12
   248    0.54386E+04    0.48876E+02    0.15371E-06    0.48876E+02    0.17033E+01    0.10130E-08    0.15371E-06    0.10130E-08    0.76167E-12
   249    0.54259E+04    0.50468E+02    0.15222E-06    0.50468E+02    0.17637E+01    0.10611E-08    0.15222E-06    0.10611E-08    0.75215E-12
   250    0.54126E+04    0.52056E+02    0.15074E-06    0.52056E+02    0.18262E+01    0.11084E-08    0.15074E-06    0.11084E-08    0.74278E-12
   251    0.53989E+04    0.53641E+02    0.14927E-06    0.53641E+02    0.18905E+01    0.11549E-08    0.14927E-06    0.11549E-08    0.73353E-12
   252    0.53845E+04    0.55221E+02    0.14781E-06    0.55221E+02    0.19568E+01    0.12006E-08    0.14781E-06    0.12006E-08    0.72442E-12
   253    0.53697E+04    0.56794E+02    0.14635E-06    0.56794E+02    0.20249E+01    0.12455E-08    0.14635E-06    0.12455E-08    0.71544E-12
   254    0.53544E+04    0.58361E+02    0.14490E-06    0.58361E+02    0.20951E+01    0.12896E-08    0.14490E-06    0.12896E-08    0.70658E-12
   255    0.53386E+04    0.59922E+02    0.14346E-06    0.59922E+02    0.21672E+01    0.13329E-08    0.14346E-06    0.13329E-08    0.69786E-12
   256    0.53223E+04    0.61476E+02    0.14203E-06    0.61476E+02    0.22415E+01    0.13754E-08    0.14203E-06    0.13754E-08    0.68926E-12
   257    0.53055E+04    0.63016E+02    0.14060E-06    0.63016E+02    0.23176E+01    0.14172E-08    0.14060E-06    0.14172E-08    0.68078E-12
   258    0.52882E+04    0.64554E+02    0.13919E-06    0.64554E+02    0.23958E+01    0.14582E-08    0.13919E-06    0.14582E-08    0.67243E-12
   259    0.52704E+04    0.66075E+02    0.13778E-06    0.66075E+02    0.24760E+01    0.14985E-08    0.13778E-06    0.14985E-08    0.66420E-12
   260    0.52522E+04    0.67594E+02    0.13638E-06    0.67594E+02    0.25583E+01    0.15381E-08    0.13638E-06    0.15381E-08    0.65609E-12
   261    0.52335E+04    0.69089E+02    0.13498E-06    0.69089E+02    0.26426E+01    0.15770E-08    0.13498E-06    0.15770E-08    0.64810E-12
   262    0.52143E+04    0.70582E+02    0.13360E-06    0.70582E+02    0.27291E+01    0.16152E-08    0.13360E-06    0.16152E-08    0.64023E-12
   263    0.51948E+04    0.72065E+02    0.13222E-06    0.72065E+02    0.28176E+01    0.16527E-08    0.13222E-06    0.16527E-08    0.63247E-12
   264    0.51748E+04    0.73532E+02    0.13085E-06    0.73532E+02    0.29082E+01    0.16896E-08    0.13085E-06    0.16896E-08    0.62482E-12
   265    0.51542E+04    0.74975E+02    0.12949E-06    0.74975E+02    0.30008E+01    0.17257E-08    0.12949E-06    0.17257E-08    0.61729E-12
   266    0.51333E+04    0.76415E+02    0.12814E-06    0.76415E+02    0.30956E+01    0.17613E-08    0.12814E-06    0.17613E-08    0.60987E-12
   267    0.51118E+04    0.77831E+02    0.12679E-06    0.77831E+02    0.31924E+01    0.17962E-08    0.12679E-06    0.17962E-08    0.60256E-12
   268    0.50899E+04    0.79238E+02    0.12545E-06    0.79238E+02    0.32914E+01    0.18305E-08    0.12545E-06    0.18305E-08    0.59536E-12
   269    0.50675E+04    0.80628E+02    0.12412E-06    0.80628E+02    0.33925E+01    0.18642E-08    0.12412E-06    0.18642E-08    0.58826E-12
   270    0.50448E+04    0.82001E+02    0.12280E-06    0.82001E+02    0.34956E+01    0.18973E-08    0.12280E-06    0.18973E-08    0.58127E-12
   271    0.50217E+04    0.83357E+02    0.12149E-06    0.83357E+02    0.36007E+01    0.19298E-08    0.12149E-06    0.19298E-08    0.57438E-12
   272    0.49982E+04    0.84689E+02    0.12018E-06    0.84689E+02    0.37082E+01    0.19618E-08    0.12018E-06    0.19618E-08    0.56760E-12
   273    0.49743E+04    0.86012E+02    0.11889E-06    0.86012E+02    0.38174E+01    0.19932E-08    0.11889E-06    0.19932E-08    0.56091E-12
   274    0.49501E+04    0.87303E+02    0.11760E-06    0.87303E+02    0.39289E+01    0.20241E-08    0.11760E-06    0.20241E-08    0.55433E-12
   275    0.49254E+04    0.88584E+02    0.11632E-06    0.88584E+02    0.40423E+01    0.20544E-08    0.11632E-06    0.20544E-08    0.54784E-12
   276    0.49005E+04    0.89834E+02    0.11505E-06    0.89834E+02    0.41578E+01    0.20842E-08    0.11505E-06    0.20842E-08    0.54145E-12
   277    0.48751E+04    0.91074E+02    0.11378E-06    0.91074E+02    0.42754E+01    0.21135E-08    0.11378E-06    0.21135E-08    0.53516E-12
   278    0.48494E+04    0.92282E+02    0.11253E-06    0.92282E+02    0.43949E+01    0.21423E-08    0.11253E-06    0.21423E-08    0.52895E-12
   279    0.48234E+04    0.93466E+02    0.11128E-06    0.93466E+02    0.45165E+01    0.21707E-08    0.11128E-06    0.21707E-08    0.52284E-12
   280    0.47970E+04    0.94641E+02    0.11004E-06    0.94641E+02    0.46400E+01    0.21986E-08    0.11004E-06    0.21986E-08    0.51682E-12
   281    0.47705E+04    0.95784E+02    0.10881E-06    0.95784E+02    0.47656E+01    0.22260E-08    0.10881E-06    0.22260E-08    0.51089E-12
   282    0.47434E+04    0.96902E+02    0.10759E-06    0.96902E+02    0.48929E+01    0.22530E-08    0.10759E-06    0.22530E-08    0.50505E-12
   283    0.47162E+04    0.97996E+02    0.10637E-06    0.97996E+02    0.50223E+01    0.22795E-08    0.10637E-06    0.22795E-08    0.49929E-12
   284    0.46886E+04    0.99066E+02    0.10517E-06    0.99066E+02    0.51536E+01    0.23056E-08    0.10517E-06    0.23056E-08    0.49362E-12
   285    0.46608E+04    0.10011E+03    0.10397E-06    0.10011E+03    0.52869E+01    0.23314E-08    0.10397E-06    0.23314E-08    0.48803E-12
   286    0.46327E+04    0.10113E+03    0.10278E-06    0.10113E+03    0.54219E+01    0.23567E-08    0.10278E-06    0.23567E-08    0.48252E-12
   287    0.46042E+04    0.10212E+03    0.10160E-06    0.10212E+03    0.55589E+01    0.23817E-08    0.10160E-06    0.23817E-08    0.47709E-12
   288    0.45756E+04    0.10309E+03    0.10043E-06    0.10309E+03    0.56976E+01    0.24063E-08    0.10043E-06    0.24063E-08    0.47174E-12
   289    0.45466E+04    0.10403E+03    0.99269E-07    0.10403E+03    0.58381E+01    0.24305E-08    0.99269E-07    0.24305E-08    0.46647E-12
   290    0.45175E+04    0.10494E+03    0.98115E-07    0.10494E+03    0.59803E+01    0.24544E-08    0.98115E-07    0.24544E-08    0.46127E-12
   291    0.44881E+04    0.10582E+03    0.96969E-07    0.10582E+03    0.61249E+01    0.24780E-08    0.96969E-07    0.24780E-08    0.45614E-12
   292    0.44582E+04    0.10668E+03    0.95832E-07    0.10668E+03    0.62707E+01    0.25013E-08    0.95832E-07    0.25013E-08    0.45109E-12
   293    0.44285E+04    0.10750E+03    0.94703E-07    0.10750E+03    0.64175E+01    0.25242E-08    0.94703E-07    0.25242E-08    0.44611E-12
   294    0.43983E+04    0.10831E+03    0.93583E-07    0.10831E+03    0.65668E+01    0.25469E-08    0.93583E-07    0.25469E-08    0.44120E-12
   295    0.43682E+04    0.10907E+03    0.92471E-07    0.10907E+03    0.67170E+01    0.25693E-08    0.92471E-07    0.25693E-08    0.43636E-12
   296    0.43377E+04    0.10981E+03    0.91368E-07    0.10981E+03    0.68696E+01    0.25914E-08    0.91368E-07    0.25914E-08    0.43158E-12
   297    0.43070E+04    0.11053E+03    0.90274E-07    0.11053E+03    0.70225E+01    0.26132E-08    0.90274E-07    0.26132E-08    0.42687E-12
   298    0.42761E+04    0.11120E+03    0.89189E-07    0.11120E+03    0.71778E+01    0.26349E-08    0.89189E-07    0.26349E-08    0.42223E-12
   299    0.42450E+04    0.11185E+03    0.88112E-07    0.11185E+03    0.73349E+01    0.26563E-08    0.88112E-07    0.26563E-08    0.41764E-12
   300    0.42138E+04    0.11246E+03    0.87044E-07    0.11246E+03    0.74923E+01    0.26775E-08    0.87044E-07    0.26775E-08    0.41312E-12
   301    0.41824E+04    0.11305E+03    0.85985E-07    0.11305E+03    0.76515E+01    0.26984E-08    0.85985E-07    0.26984E-08    0.40865E-12
   302    0.41509E+04    0.11361E+03    0.84934E-07    0.11361E+03    0.78116E+01    0.27192E-08    0.84934E-07    0.27192E-08    0.40425E-12
   303    0.41193E+04    0.11414E+03    0.83892E-07    0.11414E+03    0.79736E+01    0.27397E-08    0.83892E-07    0.27397E-08    0.39990E-12
   304    0.40875E+04    0.11462E+03    0.82859E-07    0.11462E+03    0.81374E+01    0.27601E-08    0.82859E-07    0.27601E-08    0.39561E-12
   305    0.40556E+04    0.11508E+03    0.81835E-07    0.11508E+03    0.83015E+01    0.27801E-08    0.81835E-07    0.27801E-08    0.39137E-12
   306    0.40236E+04    0.11551E+03    0.80819E-07    0.11551E+03    0.84667E+01    0.27999E-08    0.80819E-07    0.27999E-08    0.38720E-12
   307    0.39916E+04    0.11589E+03    0.79812E-07    0.11589E+03    0.86330E+01    0.28195E-08    0.79812E-07    0.28195E-08    0.38307E-12
   308    0.39594E+04    0.11626E+03    0.78814E-07    0.11626E+03    0.88018E+01    0.28388E-08    0.78814E-07    0.28388E-08    0.37900E-12
   309    0.39272E+04    0.11658E+03    0.77824E-07    0.11658E+03    0.89703E+01    0.28577E-08    0.77824E-07    0.28577E-08    0.37499E-12
   310    0.38949E+04    0.11687E+03    0.76843E-07    0.11687E+03    0.91392E+01    0.28764E-08    0.76843E-07    0.28764E-08    0.37103E-12
   311    0.38626E+04    0.11713E+03    0.75870E-07    0.11713E+03    0.93107E+01    0.28948E-08    0.75870E-07    0.28948E-08    0.36712E-12
   312    0.38302E+04    0.11735E+03    0.74906E-07    0.11735E+03    0.94819E+01    0.29129E-08    0.74906E-07    0.29129E-08    0.36326E-12
   313    0.37978E+04    0.11754E+03    0.73951E-07    0.11754E+03    0.96542E+01    0.29306E-08    0.73951E-07    0.29306E-08    0.35946E-12
   314    0.37654E+04    0.11770E+03    0.73004E-07    0.11770E+03    0.98277E+01    0.29481E-08    0.73004E-07    0.29481E-08    0.35570E-12
   315    0.37330E+04    0.11782E+03    0.72066E-07    0.11782E+03    0.10001E+02    0.29651E-08    0.72066E-07    0.29651E-08    0.35200E-12
   316    0.37006E+04    0.11790E+03    0.71136E-07    0.11790E+03    0.10175E+02    0.29818E-08    0.71136E-07    0.29818E-08    0.34834E-12
   317    0.36681E+04    0.11795E+03    0.70215E-07    0.11795E+03    0.10349E+02    0.29982E-08    0.70215E-07    0.29982E-08    0.34473E-12
   318    0.36357E+04    0.11796E+03    0.69302E-07    0.11796E+03    0.10525E+02    0.30141E-08    0.69302E-07    0.30141E-08    0.34118E-12
